,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2022-04-03,1430.1241,-9438.421,-5528.1367,-3791.2808,-1207.512,4067.76,6651.5283,8388.385,12298.668
2022-04-10,1519.6176,-9840.314,-5777.4917,-3962.761,-1253.4799,4292.715,7001.9956,8816.727,12879.551
2022-04-17,1531.7153,-9938.134,-5840.773,-4008.617,-1271.4111,4334.842,7072.047,8904.203,13001.563
2022-04-24,1775.0735,-10618.553,-6238.666,-4260.353,-1285.7213,4835.868,7810.4985,9788.813,14168.7
2022-05-01,1810.2057,-10748.022,-6360.363,-4357.425,-1325.3292,4945.7407,7977.8354,9980.774,14368.435
2022-05-08,1621.6581,-10536.423,-6283.3184,-4344.0205,-1410.4061,4653.7227,7587.3364,9526.635,13779.74
2022-05-15,1775.1282,-10423.749,-6190.284,-4245.6714,-1290.1609,4840.4175,7795.9272,9740.54,13974.005
2022-05-22,1800.6584,-10788.004,-6423.059,-4416.449,-1365.1572,4966.4746,8017.765,10024.376,14389.321
2022-05-29,1730.8011,-10852.8545,-6461.8325,-4455.03,-1414.8308,4876.4336,7916.6313,9923.435,14314.456
2022-06-05,1604.3682,-10511.734,-6243.064,-4309.4653,-1396.7549,4605.491,7518.201,9451.801,13720.471
2022-06-12,1668.1146,-10591.946,-6273.4526,-4316.907,-1369.2704,4705.4995,7653.136,9609.682,13928.175
2022-06-19,1805.4366,-10945.7295,-6474.719,-4440.469,-1367.464,4978.337,8051.3423,10085.593,14556.602
2022-06-26,1675.3445,-10534.895,-6252.543,-4304.5557,-1362.272,4712.9614,7655.2437,9603.232,13885.584
2022-07-03,1507.6954,-10317.768,-6151.295,-4264.0723,-1421.3026,4436.6934,7279.463,9166.687,13333.158
2022-07-10,1433.009,-10170.174,-6058.5264,-4206.0454,-1425.0948,4291.1133,7072.063,8924.545,13036.192
2022-07-17,1388.8881,-10018.813,-5946.6934,-4124.5503,-1401.0876,4178.864,6902.3257,8724.47,12796.589
2022-07-24,1190.3947,-9530.496,-5623.0854,-3908.6108,-1378.009,3758.7983,6289.399,8003.875,11911.285
2022-07-31,1381.4979,-9777.936,-5749.123,-3965.4272,-1317.486,4080.482,6728.4224,8512.119,12540.932
2022-08-07,1467.6,-10034.585,-5934.0205,-4096.936,-1349.0253,4284.225,7032.135,8869.22,12969.784
2022-08-14,1420.7926,-9909.731,-5862.1846,-4052.2852,-1348.3131,4189.8984,6893.869,8703.7705,12751.316
2022-08-21,1485.9011,-10093.065,-5978.9883,-4130.0444,-1358.8322,4330.6343,7101.8457,8950.791,13064.867
2022-08-28,1405.2465,-10054.126,-5956.4487,-4125.852,-1392.6008,4203.0938,6936.3447,8766.941,12864.62
2022-09-04,1698.0216,-10522.241,-6191.468,-4240.4536,-1311.7719,4707.815,7636.496,9587.511,13918.283
2022-09-11,1593.0751,-10225.316,-6044.6426,-4158.0234,-1322.9103,4509.0605,7344.1733,9230.792,13411.466
2022-09-18,1528.5509,-10319.686,-6117.204,-4225.4785,-1387.2242,4444.3257,7282.58,9174.306,13376.788
2022-09-25,1395.0066,-9977.0625,-5920.7427,-4104.378,-1388.3191,4178.332,6894.39,8710.755,12767.076
