,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2022-07-31,2166.67,1291.7391,1675.6262,1866.237,2050.9573,2301.062,2442.674,2620.0376,3264.034
2022-08-07,2080.661,1391.7366,1694.0413,1844.074,1989.542,2186.4565,2298.0447,2437.6296,2945.2532
2022-08-14,2031.618,1427.7693,1692.7538,1824.2379,1951.7491,2124.3389,2222.179,2344.4988,2789.6416
2022-08-21,2031.8646,1404.4633,1679.7767,1816.4012,1948.882,2128.2078,2229.846,2356.9524,2819.341
2022-08-28,1936.6307,1409.1936,1640.6602,1755.4817,1866.8658,2017.6073,2103.103,2209.9128,2598.9656
2022-09-04,1827.5922,1412.339,1594.5864,1684.9622,1772.6632,1891.3342,1958.6809,2042.7415,2349.2756
2022-09-11,1783.1906,1378.1448,1555.9089,1644.0692,1729.6124,1845.3687,1911.0507,1993.053,2291.9924
2022-09-18,1953.7367,1322.7045,1599.6134,1737.0244,1870.2733,2050.6353,2152.868,2280.7046,2745.8098
2022-09-25,1904.0352,1287.2383,1557.9089,1692.2047,1822.4528,1998.7407,2098.69,2223.6228,2678.3848
2022-10-02,1877.3088,1191.4452,1492.3927,1641.7848,1786.5979,1982.6462,2093.7002,2232.6987,2737.8142
2022-10-09,1802.7334,1203.3213,1466.3475,1596.886,1723.4535,1894.7825,1991.873,2113.3208,2554.9941
2022-10-16,1918.6835,1232.2148,1533.4491,1682.9341,1827.888,2024.0958,2135.306,2274.3765,2780.3186
2022-10-23,1947.5298,1190.9796,1522.9506,1687.7261,1847.4684,2063.7173,2186.2366,2339.5432,2896.846
2022-10-30,1902.6085,1175.7418,1494.687,1652.9987,1806.4731,2014.238,2131.9482,2279.2415,2814.6672
2022-11-06,1962.9633,1190.4415,1529.4133,1697.6809,1860.791,2081.61,2206.6953,2363.256,2932.1924
2022-11-13,2086.9067,1108.1196,1537.5544,1750.8289,1957.4631,2237.269,2395.6345,2594.1,3314.1743
2022-11-20,2179.655,1059.1809,1550.7422,1794.9578,2031.4811,2351.8147,2533.0024,2760.2869,3583.9307
2022-11-27,2083.669,1091.7598,1526.9447,1743.0913,1952.4913,2236.053,2396.522,2597.6655,3327.266
2022-12-04,2139.554,1102.4664,1557.4747,1783.4624,2002.4014,2298.877,2466.6606,2676.9607,3439.8284
2022-12-11,2162.1113,1092.5236,1561.7734,1794.8745,2020.6641,2326.4417,2499.4358,2716.3674,3502.8342
2022-12-18,2211.0715,1076.002,1573.963,1821.3661,2060.9683,2385.477,2569.0156,2799.2686,3633.5806
2022-12-25,2160.3948,1086.6948,1557.7382,1791.7549,2018.4059,2325.3657,2498.996,2716.787,3506.0874
2023-01-01,2102.1145,1180.4543,1584.8284,1785.649,1980.2252,2243.698,2392.8293,2579.704,3257.8064
2023-01-08,2151.0251,1251.8689,1646.3903,1842.2699,2032.1078,2289.1343,2434.681,2616.9436,3278.8584
2023-01-15,2115.81,1332.0496,1675.9629,1846.6599,2012.1493,2236.1743,2363.1072,2521.9216,3099.316
2023-01-22,2131.9094,1359.8135,1698.6156,1866.7595,2029.7903,2250.4768,2375.5396,2531.9739,3100.8994
