,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2020-09-27,2459.0385563985596,1574.150002783585,1833.3745432459505,1971.5661865642194,2202.478363428616,2715.5987493685034,2946.5109262328997,3084.702569551169,3343.9271100135343
2020-10-04,2405.516660370988,1529.3680791599563,1786.0322798814468,1922.8590155578177,2151.4904915980433,2659.542829143933,2888.1743051841586,3025.0010408605294,3281.66524158202
2020-10-11,2458.9260593609347,1579.8738878034558,1837.388683631159,1974.668868411216,2204.0580380218707,2713.7940806999986,2943.1832503106534,3080.4634350907104,3337.978230918414
2020-10-18,2231.9786434145144,1354.569106084454,1611.6026988261747,1748.626356021678,1977.586879286196,2486.3704075428327,2715.330930807351,2852.354588002854,3109.388180744575
2020-10-25,2185.6915445915292,1308.6575512968957,1565.5811299248512,1702.5461390033888,1931.40866383593,2439.9744253471285,2668.8369501796697,2805.8019592582073,3062.725537886163
2020-11-01,2353.4182351856807,1481.703117474163,1737.0685529063712,1873.2029216128153,2100.677482803663,2606.158987567698,2833.633548758546,2969.76791746499,3225.133352897198
2020-11-08,2161.5891886624,1289.4130225218469,1544.913520235807,1681.1198901448856,1908.7147621883864,2414.4636151364134,2642.058487179914,2778.264857088993,3033.765354802953
2020-11-15,1919.9271581375788,1024.8082822785134,1287.0297544693688,1426.8190510026227,1660.4008363389073,2179.45347993625,2413.0352652725346,2552.824561805789,2815.046033996644
2020-11-22,1974.4917982185284,1095.3224485527996,1352.8715712357202,1490.1700555352745,1719.5898028406527,2229.393793596404,2458.8135409017823,2596.1120252013366,2853.661147884257
2020-11-29,1974.4331464950726,1098.1817734671247,1354.8760866376851,1491.7188751492308,1720.3771747731846,2228.489118216961,2457.1474178409144,2593.99020635246,2850.6845195230208
2020-12-06,2073.1511578583795,1200.1663500049485,1455.90373605424,1592.2363902583315,1820.0422778217655,2326.2600378949933,2554.0659254584275,2690.3985796625193,2946.1359657118105
2020-12-13,2021.5292348725368,1151.4883639766495,1406.3633355423863,1542.2362397764657,1769.273905298106,2273.7845644469676,2500.8222299686076,2636.6951342026873,2891.570105768424
2020-12-20,2102.866370046759,1235.4490700280726,1489.5554770641465,1625.0186623913637,1851.371705584082,2354.361034509436,2580.7140777021546,2716.1772630293717,2970.2836700654457
2020-12-27,2166.3216590940883,1300.65744259901,1554.2502908722965,1689.4396999233804,1915.3352749626144,2417.3080432255624,2643.203618264796,2778.3930273158803,3031.9858755891664
2021-01-03,2396.916452958443,1517.776991688945,1775.3173586864782,1912.6111753625514,2142.023123273748,2651.8097826431385,2881.221730554335,3018.515547230408,3276.0559142279417
2021-01-10,2391.8331011298856,1521.7784266096273,1776.6574418915695,1912.5325018157953,2139.5737694011523,2644.092432858619,2871.1337004439756,3007.0087603682014,3261.887775650144
2021-01-17,2209.934323882827,1337.0516993667343,1592.759151218599,1729.0758476128074,1956.8550703756089,2463.0135773900447,2690.7928001528467,2827.1094965470547,3082.8169483989195
2021-01-24,2023.9227887000843,1151.7377325324014,1407.2408345440306,1543.4485927945598,1771.045784695752,2276.7997927044166,2504.396984605609,2640.604742856138,2896.107844867767
2021-01-31,1825.8831453832984,941.6982218842726,1200.7166367359978,1338.7983952539562,1569.5269594350184,2082.2393313315783,2312.9678955126406,2451.049654030599,2710.068068882324
2021-02-07,1916.166341563699,1039.091015158551,1296.0267021548825,1432.9981661597974,1661.871476891293,2170.461206236105,2399.334516967601,2536.3059809725155,2793.2416679688467
2021-02-14,2171.9321755376236,1293.9182893569857,1551.1289236622229,1688.2469610601345,1917.365189504703,2426.4991615705444,2655.617390015113,2792.7354274130244,3049.9460617182613
2021-02-21,2266.4247012886685,1386.2257512075307,1644.0764911884194,1781.5357665534534,2011.2241886792385,2521.6252138980985,2751.3136360238836,2888.7729113889177,3146.6236513698063
2021-02-28,2347.853638889142,1466.3052449551396,1724.5512990817583,1862.2213149551098,2092.2618752302114,2603.4454025480727,2833.4859628231743,2971.155978696526,3229.4020328231445
2021-03-07,2372.5163027410467,1492.772236612163,1750.489720169963,1887.8779570289341,2117.4476769258267,2627.5849285562667,2857.1546484531596,2994.5428853121302,3252.2603688699305
2021-03-14,2140.8872222375044,1261.408657126003,1519.0483632292953,1656.3951372150661,1885.8955744688135,2395.8788700061955,2625.379307259943,2762.7260812457134,3020.3657873490056
2021-03-21,2128.562037714883,1250.9340607351555,1508.0316444931145,1645.0894150625904,1874.1069402792891,2383.017135150477,2612.0346603671755,2749.0924309366515,3006.1900146946105
