,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2020-03-01,840.2966818124942,-2380.5363997964578,-1437.006452272434,-934.0140178534065,-93.53574333096495,840.2966818124942,1774.1291069559531,2614.6073814783945,3117.5998158974226,4061.1299318747947
2020-03-08,840.0804551091849,-2379.9238357473823,-1436.6366791023927,-933.7736756310744,-93.51167453971564,840.0804551091849,1773.6725847580853,2613.934585849444,3116.7975893207627,4060.084914375754
2020-03-15,840.6535989451177,-2381.547535796767,-1437.616822673279,-934.4107415490937,-93.57547276228377,840.6535989451177,1774.882670652519,2615.717939439329,3118.924020563514,4062.854902211902
2020-03-22,984.1846932098271,-2227.9199645083686,-1286.9469138607383,-785.317596784578,52.88296850426839,984.1846932098271,1915.4865019138044,2753.686899205813,3255.3163842788113,4196.289182931185
2020-03-29,897.5192824755396,-2314.818353902726,-1373.7771718916438,-872.1114446679751,-33.850039621194206,897.5192824755396,1828.8885205677577,2667.15009362357,3168.8156528382074,4109.857086862837
2020-04-05,670.3722755301674,-2550.7307185316986,-1607.1216889147488,-1104.0870961153282,-263.53841890703956,670.3722755301674,1604.2830120842411,2444.8317314093965,2947.8663242088173,3891.4751853582993
2020-04-12,486.784190685114,-2734.8257080416815,-1791.0682074433178,-1287.954465295667,-447.2734487611,486.784190685114,1420.8417880078343,2261.5227624189074,2764.6365045665584,3708.394005164922
2020-04-19,323.51383611007975,-2907.583969169193,-1961.0470126072566,-1456.4515524440342,-613.2946922823235,323.51383611007975,1260.322364502483,2103.4792246641937,2608.074684827416,3554.6116413893524
2020-04-26,532.125607540848,-2700.1308150160203,-1753.2544462363653,-1248.478046635969,-405.0188446187098,532.125607540848,1469.270059700406,2312.729261717665,2817.5056613180614,3764.3820300977163
2020-05-03,298.5350771099329,-2942.81569554589,-1993.2751801122317,-1487.0785334760492,-641.2461610165509,298.5350771099329,1238.316272854805,2084.1486453143034,2590.3452919504857,3539.885807384144
2020-05-10,359.2157945547018,-2888.78605390669,-1937.2972716597824,-1430.0617505322707,-582.4938331982038,359.2157945547018,1300.9254223076073,2148.493509515986,2655.7286908948745,3607.217812890405
2020-05-17,359.8189649065691,-2893.6367039254733,-1940.5502474329303,-1432.4630114521299,-583.4719166111734,359.8189649065691,1303.1098464243114,2152.101111424821,2660.1880070865154,3613.2748038981645
2020-05-24,475.78009522594186,-2780.168759485262,-1826.351801568428,-1317.875398766678,-468.2336112724997,475.78009522594186,1419.7937591518978,2269.4355040735904,2777.9119068753407,3731.7290350821168
2020-05-31,519.3943915194586,-2735.72485442538,-1782.1507692399778,-1273.8040169022584,-424.378769976528,519.3943915194586,1463.1676381387208,2312.5927148179003,2820.9397225254456,3774.5134672177464
2020-06-07,475.4962926157143,-2778.5103900857594,-1825.2623835501465,-1317.0892866912095,-467.9543101365152,475.4962926157143,1418.9468528208527,2268.0817868284557,2776.2548836873925,3729.5030604113704
2020-06-14,450.1413432881236,-2800.6891199946404,-1848.3715490996838,-1340.694464147091,-492.3883867636323,450.1413432881236,1392.6711158454418,2240.9772357344627,2748.6543206870556,3700.971891582012
2020-06-21,320.562581878442,-2927.59406210826,-1976.0599331488977,-1468.8002378390386,-621.1919265251894,320.562581878442,1262.3170902820734,2109.9255714783303,2617.1849270233743,3568.7193957475515
2020-06-28,349.15643717096015,-2906.9571158340423,-1953.0917648683162,-1444.5896546911385,-594.9049964484017,349.15643717096015,1293.2179133649602,2142.902614182335,2651.4047243595123,3605.2697347281346
2020-07-05,301.7830898418647,-2974.8330482114266,-2014.9616875267832,-1503.2577043020426,-648.2228141972998,301.7830898418647,1251.7889510383125,2106.8238411430552,2618.527824367796,3578.399185052439
2020-07-12,524.3541716615359,-2767.2375079472863,-1802.9791044076285,-1288.9364043553671,-429.99366414944336,524.3541716615359,1478.7020505110424,2337.6448337554934,2851.687533807755,3815.9459373474124
2020-07-19,526.7873924175077,-2780.0786372925627,-1811.3456749748593,-1294.917603670073,-431.9890130282926,526.7873924175077,1485.5638411015518,2348.492474981576,2864.9205462863624,3833.6535086040653
2020-07-26,591.022213222062,-2732.979038969415,-1759.2262472207428,-1240.122302434972,-372.7222562026782,591.022213222062,1554.7667695713824,2422.166641954516,2941.270847514027,3915.0232915643783
2020-08-02,352.6711376531095,-3015.6121560538686,-2028.8871248756966,-1502.8676400388158,-623.9122633308899,352.6711376531095,1329.2544945958184,2208.2100474689064,2734.2295323057874,3720.9542111536352
2020-08-09,551.1619933535975,-2851.479935053856,-1854.6898255367432,-1323.3045895868731,-435.3831902646249,551.1619933535975,1537.70717697182,2425.6285762940684,2957.0138122439384,3953.8039217610512
2020-08-16,540.7022046382427,-2886.1939203214647,-1882.29862947464,-1347.1256468153001,-452.8751338465214,540.7022046382427,1534.2795879306793,2428.5301457071305,2963.7031283664705,3967.5982399826053
2020-08-23,635.7262677725346,-2822.148264023993,-1809.1781424151527,-1269.1672131546907,-366.832810110043,635.7262677725346,1638.2852552296624,2540.6198391252096,3080.6304971093227,4093.6009804199616
