,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-03-14,2336.0254,818.91034,1557.773,1764.9714,2084.2808,2607.3176,2885.472,3041.649,3433.229
2021-03-21,2306.807,811.02,1539.4934,1744.3102,2059.0327,2574.1768,2848.5723,3002.0308,3388.883
2021-03-28,2275.0474,800.214,1518.1533,1718.897,2030.5317,2539.1106,2810.3965,2961.2903,3343.6719
2021-04-04,2252.3547,788.6425,1500.8429,1699.5386,2008.5923,2514.3528,2785.0608,2935.0264,3314.5767
2021-04-11,2264.8914,795.4545,1509.6545,1710.1416,2020.1342,2528.5725,2799.426,2950.9226,3331.7522
2021-04-18,2264.4592,801.35895,1511.2727,1711.6633,2020.7689,2527.2576,2797.148,2948.2966,3328.4485
2021-04-25,2268.7175,803.4099,1514.1482,1713.9387,2024.4663,2532.3933,2802.7737,2954.214,3335.1404
2021-05-02,2264.2332,797.1156,1508.7114,1708.3516,2018.4515,2527.7688,2800.6257,2952.6812,3333.1516
2021-05-09,2246.8591,793.7275,1495.7002,1695.5596,2003.0879,2509.0017,2778.8872,2931.3547,3307.427
2021-05-16,2236.8486,794.2638,1487.218,1688.2369,1994.6289,2497.7532,2766.546,2919.174,3292.9922
2021-05-23,2213.5725,776.0461,1465.806,1665.765,1971.9602,2474.328,2742.8276,2895.9304,3267.7263
2021-05-30,2206.0525,765.77466,1455.191,1656.3033,1963.8224,2468.187,2736.8003,2890.952,3262.603
2021-06-06,2223.47,762.7719,1462.3898,1665.9283,1977.216,2488.9927,2762.5352,2918.9458,3295.2476
2021-06-13,2212.5852,752.5209,1453.0842,1655.3156,1966.8324,2478.3372,2751.3704,2907.7458,3283.6006
2021-06-20,2224.9563,747.0566,1456.1924,1659.927,1976.2096,2494.016,2770.7146,2928.6343,3310.4775
2021-06-27,2232.544,751.8495,1460.0518,1665.6271,1983.1177,2502.7551,2780.2158,2938.7659,3322.238
2021-07-04,2244.7285,757.7056,1468.3899,1675.6174,1993.7377,2515.9167,2795.2893,2954.0166,3340.0974
2021-07-11,2262.4705,759.04553,1477.5258,1688.0009,2009.1791,2536.5498,2818.1133,2978.0164,3368.441
2021-07-18,2256.199,753.7433,1473.3745,1682.2701,2003.5111,2529.9065,2811.11,2970.832,3361.0952
2021-07-25,2259.78,754.2932,1475.8726,1684.4485,2006.8586,2533.94,2815.497,2974.9812,3366.5854
2021-08-01,2251.3323,744.8662,1469.557,1676.0358,1997.7257,2524.8726,2807.7551,2966.7815,3358.719
2021-08-08,2236.654,735.78375,1456.4574,1664.0723,1984.3096,2509.5476,2790.0803,2948.6619,3339.3296
2021-08-15,2215.2878,731.40875,1442.2474,1648.982,1966.0868,2485.2527,2762.3315,2918.5972,3306.601
2021-08-22,2217.613,739.60626,1447.1272,1653.2083,1969.3552,2486.036,2762.6013,2917.386,3305.1426
2021-08-29,2215.9036,747.0565,1450.3353,1655.0023,1969.4325,2482.345,2757.327,2910.6772,3296.202
2021-09-05,2237.2146,752.9235,1464.195,1671.3821,1987.9906,2505.9167,2783.8115,2938.9055,3327.5571
