,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2022-07-31,2154.4888,1099.5278,1449.2786,1562.8342,1878.2593,2430.7183,2775.0708,3021.3904,3583.6292
2022-08-07,2128.2632,1151.2587,1484.7695,1609.2109,1860.7195,2395.807,2677.0615,2988.9385,3485.5518
2022-08-14,2157.7192,1241.4878,1526.2666,1657.1104,1899.6428,2415.7957,2656.3489,2930.817,3336.2793
2022-08-21,2080.9333,1174.413,1469.4109,1604.0879,1837.8729,2323.9937,2565.782,2817.731,3145.398
2022-08-28,2059.665,1195.291,1469.6758,1611.7552,1822.8118,2296.5186,2536.5276,2770.6848,3062.4119
2022-09-04,2282.196,1269.1064,1588.2292,1730.9023,1988.307,2576.085,2864.128,3198.2952,3666.6147
2022-09-11,2262.6655,1401.8154,1627.5913,1768.2413,1991.7307,2533.6006,2779.539,3062.1675,3478.664
2022-09-18,2229.838,1372.3901,1617.1675,1746.722,1969.186,2490.4897,2732.0469,2967.1782,3279.71
2022-09-25,2200.7964,1277.1787,1554.9736,1673.3705,1927.1362,2474.4568,2760.3286,3003.15,3274.8152
2022-10-02,2137.52,1277.1045,1549.2574,1658.0701,1875.4553,2399.5845,2688.8413,2941.8486,3226.768
2022-10-09,2250.905,1417.2251,1642.2278,1742.1157,1969.295,2532.5151,2829.4536,3056.2688,3382.2437
2022-10-16,2326.7202,1472.4409,1691.5067,1786.439,2037.3665,2616.074,2916.0054,3119.068,3437.298
2022-10-23,2435.6387,1489.3657,1737.445,1833.056,2108.904,2762.3735,3112.1753,3285.59,3584.1963
2022-10-30,2458.0837,1475.5647,1734.9125,1838.0544,2123.396,2792.7715,3157.178,3319.0088,3631.6448
2022-11-06,2374.1965,1445.6382,1690.4646,1793.3939,2047.3756,2701.0173,3059.33,3247.149,3589.3193
2022-11-13,2351.2966,1507.8408,1690.1053,1800.7219,2038.6377,2663.9556,2996.2275,3155.1233,3542.4116
2022-11-20,2340.2334,1336.2975,1588.6403,1732.8806,2003.5554,2676.9111,3033.5857,3188.31,3513.3367
2022-11-27,2261.4644,1213.7603,1491.6721,1661.6428,1928.7086,2594.2202,2967.7896,3107.8687,3433.2275
2022-12-04,2140.7295,1095.9049,1392.5864,1577.7891,1811.447,2470.0117,2847.0396,3022.2983,3362.6836
2022-12-11,2109.205,1158.0137,1400.9644,1589.882,1794.2883,2424.1218,2776.3442,2958.2417,3359.4165
2022-12-18,2044.9395,1106.9443,1356.4358,1539.3118,1747.0879,2342.791,2707.3171,2868.8062,3236.9932
2022-12-25,1993.156,1044.0682,1312.2062,1496.2717,1706.3889,2279.923,2660.8354,2811.988,3174.4976
2023-01-01,1898.6794,956.0956,1258.4172,1423.2021,1613.625,2183.734,2569.0938,2724.6948,3019.333
2023-01-08,2550.3552,1305.7975,1623.9764,1815.3268,2172.3926,2928.3179,3284.6323,3477.0845,3927.6113
2023-01-15,2556.3672,1347.8741,1642.5426,1855.3333,2172.965,2939.769,3283.971,3470.7734,3962.9138
2023-01-22,2516.0938,1325.0464,1651.6348,1869.4384,2165.2214,2866.966,3188.836,3363.436,3788.1929
