,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2020-09-27,1895.4957,479.73938,698.47327,1023.0609,1462.3452,2328.6462,2499.6462,2744.7705,3192.735
2020-10-04,1919.7446,489.14282,741.96216,1044.7805,1480.1057,2359.3835,2528.5273,2775.9697,3230.2546
2020-10-11,1931.7283,498.28662,737.41614,1054.948,1490.559,2372.8975,2538.4033,2793.249,3239.9019
2020-10-18,1944.0518,511.5443,740.27893,1068.4446,1501.1827,2386.9207,2550.2815,2810.0718,3250.0098
2020-10-25,1949.04,522.5674,743.3777,1077.9203,1505.5365,2392.5437,2553.7231,2816.6245,3249.399
2020-11-01,1967.6316,528.9855,789.48474,1096.7943,1517.0387,2418.2246,2579.121,2842.2441,3282.7378
2020-11-08,1984.6212,545.7843,790.5741,1112.946,1534.5117,2434.7307,2590.3965,2861.0635,3292.0315
2020-11-15,1998.1523,557.90405,790.84375,1125.6677,1546.3727,2449.9321,2603.1147,2879.4758,3303.6987
2020-11-22,2010.2031,572.8352,797.0134,1139.9692,1557.2622,2463.144,2614.5225,2894.6323,3312.288
2020-11-29,2023.5338,597.86365,814.6023,1161.0859,1571.9912,2475.0764,2623.9763,2905.5078,3314.8413
2020-12-06,2048.468,619.4446,866.1647,1189.7689,1594.8079,2502.1282,2646.2058,2929.575,3340.0132
2020-12-13,2060.7844,654.9707,884.5869,1215.6499,1614.1033,2507.4656,2646.4531,2930.6445,3326.9631
2020-12-20,2068.9111,678.0592,896.1272,1233.0918,1625.4706,2512.3516,2648.5098,2933.76,3320.142
2020-12-27,2079.513,692.6986,903.95166,1246.5935,1635.388,2523.638,2658.2068,2946.093,3326.4893
2021-01-03,2092.057,704.1515,949.7995,1265.242,1645.4425,2538.6714,2669.8467,2957.818,3340.6648
2021-01-10,2191.537,765.90735,1043.0201,1160.5547,1891.0609,2492.0132,2787.3909,2791.5957,3405.9272
2021-01-17,2196.76,790.74414,1044.78,1187.5979,1890.2666,2503.2534,2781.067,2803.985,3406.9917
2021-01-24,2201.595,823.00024,1061.3123,1218.5493,1893.2272,2509.9626,2775.8083,2810.3062,3399.4734
2021-01-31,2207.8564,849.1521,1077.5131,1244.7837,1897.4016,2518.311,2776.3545,2819.6406,3397.8848
2021-02-07,2220.7725,868.0342,1120.6494,1270.4741,1908.9305,2532.6143,2782.4004,2828.268,3405.7148
2021-02-14,2227.356,889.19556,1126.6016,1292.0908,1914.3489,2540.3633,2783.6057,2839.616,3404.7305
2021-02-21,2232.7163,905.72253,1132.6508,1309.8301,1917.3744,2548.058,2786.971,2850.8472,3406.669
2021-02-28,2245.6538,928.2566,1147.8138,1333.77,1927.6743,2563.633,2799.062,2869.5586,3417.4858
2021-03-07,2264.5435,953.82764,1195.5803,1364.4222,1946.0657,2583.0215,2812.4697,2884.2449,3430.1577
2021-03-14,2267.6475,966.0193,1194.2024,1377.2787,1947.7134,2587.5818,2812.4277,2893.018,3428.4436
2021-03-21,2266.8716,976.25586,1194.2874,1387.6628,1945.4329,2588.3103,2809.6912,2896.934,3422.8184
