,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-09-05,2077.511,950.0867,1521.0212,1614.3864,1879.0132,2295.2178,2459.9282,2706.9983,3115.5095
2021-09-12,2056.8809,926.8148,1487.423,1592.5011,1859.9137,2277.9558,2432.9683,2686.2551,3090.1587
2021-09-19,2052.3904,920.6486,1475.4355,1580.6306,1856.4097,2274.2473,2430.701,2683.0356,3092.4487
2021-09-26,2027.9789,924.83356,1476.6075,1573.2404,1833.3774,2246.9546,2393.3257,2631.4502,3034.6
2021-10-03,2014.9637,916.0919,1461.5325,1559.0452,1824.7257,2229.6929,2380.562,2624.3083,3021.5583
2021-10-10,1991.0017,880.5667,1435.4999,1535.8325,1794.7858,2204.9143,2357.2966,2605.0466,3005.462
2021-10-17,1967.8628,866.8895,1413.9338,1515.2947,1775.8188,2183.3118,2332.8516,2577.6685,2974.0273
2021-10-24,1945.5203,871.61597,1405.3544,1502.6582,1754.5042,2153.9783,2303.001,2538.7695,2923.8225
2021-10-31,1963.7544,882.4987,1416.2128,1518.3005,1777.515,2174.5251,2325.737,2559.8025,2945.147
2021-11-07,1967.652,891.682,1424.6295,1522.1217,1780.3186,2179.1584,2326.725,2566.5557,2950.238
2021-11-14,1955.7189,878.44226,1416.0549,1514.3557,1765.145,2168.0977,2312.9727,2554.32,2936.5608
2021-11-21,1935.5669,865.90765,1405.4296,1496.0035,1750.6403,2144.2542,2290.2463,2526.7314,2914.0737
2021-11-28,1933.0463,880.22125,1410.5204,1502.3485,1747.6622,2141.9434,2279.333,2507.2383,2895.7454
2021-12-05,1927.1825,875.3192,1405.7778,1494.3765,1742.2375,2133.7537,2273.7356,2503.5623,2895.3557
2021-12-12,1956.954,863.7429,1412.2037,1508.3679,1763.3547,2167.239,2317.3806,2559.1038,2967.5552
2021-12-19,1959.2261,862.58386,1410.4806,1505.961,1767.081,2171.6296,2323.9905,2563.5452,2980.882
2021-12-26,1933.631,850.3364,1393.6372,1488.5199,1739.1327,2141.3584,2292.6375,2535.0308,2943.5142
2022-01-02,1930.2328,851.7733,1396.4825,1484.6467,1738.3706,2138.4639,2296.6206,2531.6262,2929.8113
2022-01-09,1989.5983,917.07776,1459.2708,1529.3893,1789.2704,2203.4502,2366.7512,2593.4585,3012.1335
2022-01-16,2009.2101,943.8801,1473.4547,1541.589,1805.7413,2223.8123,2395.785,2617.9602,3038.8816
2022-01-23,2002.7141,930.1899,1464.4392,1542.1564,1805.7566,2216.4355,2377.6433,2608.8315,3022.3591
2022-01-30,2025.8981,927.4447,1480.2216,1563.3417,1825.2587,2244.087,2397.8694,2640.3118,3056.6907
2022-02-06,2013.4062,940.1325,1468.5668,1550.086,1813.963,2224.978,2373.1917,2614.6245,3039.644
2022-02-13,2013.2913,921.4527,1462.6733,1549.1848,1810.8456,2228.562,2381.3699,2618.8118,3050.5867
2022-02-20,2018.178,915.35626,1462.9023,1550.9312,1818.4169,2235.5056,2386.3274,2632.4656,3063.7517
2022-02-27,2033.5135,926.11053,1477.0746,1565.859,1833.2493,2253.226,2403.3943,2651.0708,3076.4092
