,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2020-09-27,2586.812,2235.0154,2390.7366,2446.289,2537.67,2642.071,2704.0742,2751.5352,2885.8054
2020-10-04,2460.5913,2128.8145,2275.677,2328.0884,2414.2444,2512.706,2571.1633,2615.914,2742.604
2020-10-11,2372.682,2052.2097,2194.0703,2244.7185,2327.894,2423.0037,2479.4622,2522.6814,2645.0781
2020-10-18,2324.117,2009.3374,2148.683,2198.4219,2280.1277,2373.548,2428.9995,2471.4478,2591.6687
2020-10-25,2299.6392,1987.4628,2125.6794,2174.9863,2256.0203,2348.6711,2403.6528,2445.7454,2564.973
2020-11-01,2307.6707,1996.804,2134.4202,2183.4978,2264.2573,2356.5173,2411.2817,2453.2075,2571.9475
2020-11-08,2303.373,1993.3782,2130.5547,2179.5435,2260.0657,2352.0696,2406.6963,2448.5085,2566.9329
2020-11-15,2225.005,1924.0298,2057.191,2104.7996,2182.936,2272.2732,2325.2795,2365.8823,2480.8928
2020-11-22,2179.4443,1883.9382,2014.6951,2061.3967,2138.1602,2225.8738,2277.932,2317.7844,2430.6826
2020-11-29,2127.9333,1838.7472,1966.7325,2012.4191,2087.5303,2173.3684,2224.31,2263.302,2373.7783
2020-12-06,2101.0967,1817.8977,1943.2092,1987.9613,2061.5354,2145.5962,2195.492,2233.6797,2341.9006
2020-12-13,2066.5686,1787.1384,1910.7592,1954.9465,2027.5176,2110.4631,2159.6765,2197.3748,2304.1658
2020-12-20,2034.0475,1757.5443,1879.8624,1923.609,1995.3972,2077.4858,2126.1113,2163.4526,2269.1577
2020-12-27,2051.695,1771.8469,1895.6796,1939.9076,2012.589,2095.667,2144.9094,2182.682,2289.6392
2021-01-03,2103.129,1817.5881,1943.9644,1989.1053,2063.2166,2147.9863,2198.1973,2236.7424,2345.924
2021-01-10,2099.6416,1813.9769,1940.3224,1985.6149,2059.667,2144.4792,2194.666,2233.274,2342.523
2021-01-17,2103.3308,1817.4402,1943.8973,1989.2098,2063.3318,2148.2078,2198.446,2237.0757,2346.398
2021-01-24,2113.0828,1824.0604,1951.9348,1997.7305,2072.644,2158.4434,2209.2427,2248.2783,2358.751
2021-01-31,2076.1565,1792.4564,1918.0234,1962.9015,2036.4978,2120.702,2170.6558,2208.9111,2317.2595
2021-02-07,2072.0857,1792.0808,1916.0431,1960.284,2032.9708,2116.068,2165.3875,2203.149,2310.0571
2021-02-14,2096.0186,1813.3381,1938.4319,1983.1307,2056.515,2140.4102,2190.223,2228.3545,2336.302
2021-02-21,2139.4487,1850.4208,1978.2781,2024.0378,2099.0288,2184.823,2235.7454,2274.7307,2385.1663
2021-02-28,2171.3564,1876.805,2007.1014,2053.7563,2130.1472,2217.5894,2269.43,2309.1975,2421.7703
2021-03-07,2194.6228,1898.6978,2029.6318,2076.4783,2153.236,2241.0713,2293.168,2333.1067,2446.2014
2021-03-14,2130.7786,1842.4718,1970.0593,2015.703,2090.4539,2176.0225,2226.787,2265.679,2375.824
2021-03-21,2089.3606,1805.8013,1931.3186,1976.1713,2049.7183,2133.8748,2183.8164,2222.0461,2330.3394
