,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2021-09-05,1985.376736096541,1254.1623364826044,1468.3687203897368,1582.5612563868362,1773.37209430933,1985.376736096541,2197.381377883752,2388.1923195494546,2502.384751803345,2716.591031967269
2021-09-12,1971.1263213078619,1239.6647802574857,1453.9435632768916,1568.1746949408594,1759.0500245700225,1971.1263213078619,2183.2026180457015,2374.0778438965917,2488.3090793388324,2702.5879661365107
2021-09-19,1911.2760506802863,1179.2977036781365,1393.7278829695103,1508.0397233589665,1699.0499138124696,1911.2760506802863,2123.502187548103,2314.51227415001,2428.824218391062,2643.2545015340324
2021-09-26,1800.0246270667008,1068.4763569652707,1282.7805469192442,1397.025222914792,1587.9231845420566,1800.0246270667008,2012.126069591345,2203.0239274280316,2317.268707214157,2531.5730009587082
2021-10-03,1772.520627150069,1040.4045594616427,1254.875083486671,1369.2084314865263,1560.2545602360497,1772.520627150069,1984.7866940640884,2175.8327189424763,2290.166170813467,2504.636798709631
2021-10-10,1768.2793830046783,1034.986248665887,1249.8015897390005,1364.318758278924,1555.6720432796994,1768.2793830046783,1980.886722729657,2172.2401117685677,2286.757176270356,2501.572413305334
2021-10-17,1849.585694065658,1115.1981683860542,1330.3341071003226,1445.022184914799,1636.6610519950107,1849.585694065658,2062.5103361363053,2254.149307409922,2368.8372810309934,2583.973115551856
2021-10-24,1575.7332112878403,841.7187884185404,1056.745428131226,1171.3752391006858,1362.9167447778632,1575.7332112878403,1788.5496777978174,1980.0910793345242,2094.7209944444544,2309.7477382976103
2021-10-31,1658.5568803501255,924.1987413706931,1139.3259671774317,1254.00955990908,1445.6407585121851,1658.5568803501255,1871.4731063773024,2063.1042007911715,2177.78779352282,2392.915019329558
2021-11-07,1526.287706665261,791.95403047655,1007.0741941941478,1121.753862423241,1313.3786774463756,1526.287706665261,1739.1967358841468,1930.8214467215162,2045.5012191363744,2260.6214870397375
2021-11-14,1592.8591178523866,858.6336693660209,1073.722128203668,1188.384894692584,1379.9814676316162,1592.8591178523866,1805.7367680731572,1997.3334451825995,2111.996107501105,2327.0844621683423
2021-11-21,1568.7018302005,834.341526780453,1049.469386651254,1164.1533174002982,1355.785080815485,1568.7018302005,1781.618683775058,1973.2503430007016,2087.934273749746,2303.062133620547
2021-11-28,1581.1702288010467,847.3897904775415,1062.3478853373476,1176.941155329657,1368.4216025987018,1581.1702288010467,1793.9188550033916,1985.3994063797095,2099.992572264746,2314.950563017279
2021-12-05,1631.3259619085284,897.4511185430492,1112.4368689887883,1227.0448820594063,1418.5499643810056,1631.3259619085284,1844.1019594360512,2035.6069376369833,2150.2150548282684,2365.2009093946745
2021-12-12,1657.6697812098819,922.3112382609205,1137.7316326671041,1252.5713526326972,1444.463607254102,1657.6697812098819,1870.8759551656615,2062.768314118238,2177.60792975266,2393.028219827672
2021-12-19,1610.3115709451529,874.1330265320265,1089.7936371436485,1204.761415373362,1396.8676498706525,1610.3115709451529,1823.7554920196535,2015.8616220694323,2130.829504746657,2346.4902198057907
2021-12-26,1739.226842250447,1002.7896684031097,1218.5259390065864,1333.534211448869,1525.7079354527652,1739.226842250447,1952.7458535323337,2144.919473052025,2259.927745494307,2475.664016097784
2022-01-02,1963.3495054057407,1225.3917264862714,1441.5735568522198,1556.8191951740212,1749.3897219872113,1963.3495054057407,2177.3092888242704,2369.879920337406,2485.125453959262,2701.3071796252643
2022-01-09,1635.9939885067217,896.0705383040688,1112.8280993663902,1228.3808182803066,1421.4642881985867,1635.9939885067217,1850.523793793688,2043.6071587331367,2159.1598776470532,2375.9174387093744
2022-01-16,1530.2155837988735,788.1667729478386,1005.5469497556064,1121.4315830067774,1315.069667066162,1530.2155837988735,1745.3615005315849,1938.9995845909696,2054.8842178421405,2272.2643946499084
2022-01-23,1690.5086800593137,947.5446793341637,1165.1929572880267,1281.2205143487454,1475.097417756915,1690.5086800593137,1905.9200477719307,2099.796845769882,2215.824402830601,2433.472680784464
2022-01-30,1640.595943438473,896.5293888832206,1114.5006554909605,1230.7003967050296,1424.8650121991313,1640.595943438473,1856.3269802444609,2050.491490171916,2166.6912313859852,2384.6624979937255
2022-02-06,1451.7008428957204,707.6303667977895,925.6028877726876,1041.8031358409046,1235.96877466393,1451.7008428957204,1667.4329111275106,1861.5986555177387,1977.798798018753,2195.7712134264484
2022-02-13,1554.3275884231323,809.1108557015217,1027.4190623184732,1143.7984251059922,1338.2631802852518,1554.3275884231323,1770.391996561013,1964.8567517402726,2081.236114527792,2299.544321144743
2022-02-20,1711.3612661992804,964.3278622311705,1183.1683612781412,1299.8313248613301,1494.7701414963778,1711.3612661992804,1927.9523909021827,2122.891313524807,2239.554171120419,2458.394564179813
2022-02-27,1729.7602369448034,981.5672754345871,1200.7474623052085,1317.5915120601655,1512.8329159341208,1729.7602369448034,1946.687557955486,2141.928855677349,2258.7730115843983,2477.9533046071124
