,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2021-10-01,143.84271877481524,153.72698857589026,158.9962562323219,167.80097145106726,177.58364929093392,187.36632713080058,196.17104234954593,201.44031000597758,211.3245798070526
2021-11-01,142.75495150032978,154.32157707487514,160.48770236896394,170.79102737681146,182.23876949306094,193.68651160931043,203.98983661715795,210.15596191124675,221.7225874857921
2021-12-01,142.69223145139404,154.6943069486188,161.09256898520331,171.78378431154454,183.66250073289686,195.54121715424918,206.2324324805904,212.63069451717493,224.63277001439968
2022-01-01,142.68158545003922,155.10385598728155,161.72612244486203,172.79163933703887,185.08623197273278,197.38082460842668,208.44634150060352,215.068607958184,227.49087849542633
2022-02-01,142.71789625483856,155.5466060247178,162.38554373327986,173.81310878572688,186.5099632125687,199.2068176394105,210.63438269185752,217.4733204004196,230.30203017029882
2022-03-01,142.79683357189975,156.01949530920328,163.0684473538684,174.84693715370125,187.9336944524046,201.02045175110797,212.7989415509408,219.84789359560594,233.07055533290946
2022-04-01,142.9146943786993,156.51990560375958,163.7727933648094,175.89205080500034,189.35742569224053,202.8228005794807,214.94205801967166,222.19494578072147,235.80015700578176
2022-05-01,143.06828263616427,157.04557713609748,164.49682111417138,176.9475230959265,190.78115693207644,204.61479076822638,217.0654927499815,224.5167367280554,238.49403122798861
2022-06-01,143.25481712708907,157.5945434353984,165.2389984694201,178.01254765417443,192.20488817191236,206.3972286896503,219.17077787440462,226.8152329084263,241.15495921673565
2022-07-01,143.4718597774878,158.16508065163842,165.9979823306828,179.08641759667987,193.62861941174828,208.17082122681668,221.25925649281376,229.09215817185813,243.78537904600876
2022-08-01,143.7172591573177,158.75566760754708,166.77258750610994,180.16850914849996,195.0523506515842,209.93619215466842,223.33211379705844,231.3490336956213,246.38744214585068
2022-09-01,143.98910540733937,159.36495392946284,167.5617618817312,181.25826857453106,196.4760818914201,211.69389520830916,225.39040190110902,233.58720985337737,248.96305837550085
2022-10-01,144.28569388868917,159.99173434561666,168.3645663965279,182.35520164024607,197.89981313125602,213.44442462226598,227.43505986598416,235.8078919168954,251.51393237382288
2022-11-01,144.60549557664103,160.63492775292224,169.1801587327825,183.45886502780888,199.32354437109194,215.188223714375,229.46693000940138,238.01216098926164,254.04159316554285
2022-12-01,144.94713272950108,161.29356001357007,170.00777991242276,184.5688592816345,200.74727561092786,216.9256919402212,231.48677130943295,240.20099120828564,256.5474184923546
2023-01-01,145.30935872741637,161.96674969997602,170.84674319051175,185.68482296295338,202.17100685076377,218.65719073857417,233.4952705110158,242.37526400155153,259.03265497411115
2023-02-01,145.6910412395427,162.6536961930595,171.69642478228263,186.80642776938356,203.5947380905997,220.38304841181582,235.49305139891675,244.5357799881399,261.4984349416567
2023-03-01,146.0911480716609,163.35366967574367,172.5562560667943,187.9333744316589,205.0184693304356,222.1035642292123,237.4806825940769,246.68326898512754,263.94579058921033
2023-04-01,146.50873519031393,164.0660026653734,173.42571698960077,189.06538924140688,206.44220057027152,223.81901189913617,239.45868415094228,248.81839847516966,266.3756659502291
2023-05-01,146.94293652781434,164.79008280530465,174.3043304464765,190.20222109526293,207.86593181010744,225.52964252495195,241.42753317373837,250.94178081491023,268.7889270924005
2023-06-01,147.3929552547622,165.52534669410335,175.1916574755722,191.34363896446789,209.28966304994336,227.23568713541883,243.3876686243145,253.05397940578337,271.1863708451245
2023-07-01,147.85805626986428,166.27127457544162,176.0872931201642,192.48942971740317,210.71339428977927,228.93735886215538,245.33949545939436,255.15551400411692,273.56873230969427
2023-08-01,148.33755970575157,167.02738574636,176.99086285110283,193.6393962367,212.1371255296152,230.63485482253037,247.28338820812755,257.2468653128704,275.9366913534788
2023-09-01,148.83083528769015,167.79323456857125,177.90201945910735,194.79335578363188,213.5608567694511,232.32835775527033,249.21969407979486,259.32847897033093,278.29087825121206
2023-10-01,149.3372974121499,168.56840698874262,178.82044034362048,195.95113857121933,214.98458800928702,234.01803744735471,251.14873567495357,261.4007690298314,280.63187860642415
2023-11-01,149.8564008360471,169.35251749055737,179.74582513807388,197.1125865143903,216.40831924912294,235.70405198385558,253.070813360172,263.4641210076885,282.9602376621988
2023-12-01,150.387636886523,170.14520641482352,180.6778936219099,198.27755213106212,217.83205048895886,237.3865488468556,254.9862073560078,265.5188945630942,285.2764640913947
2024-01-01,150.93053011643576,170.94613759472594,181.6163838781403,199.4458975724515,219.25578172879477,239.06566588513803,256.89517957944923,267.5654258628636,287.5810333411538
2024-02-01,151.48463534313083,171.75499626207704,182.56105066204722,200.61749376451036,220.6795129686307,240.74153217275102,258.7979752752142,269.60402967518434,289.87439059413055
2024-03-01,152.0495350181344,172.57148718754797,183.51166395218536,201.79221964530765,222.1032442084666,242.41426877162556,260.69482446474785,271.63500122938524,292.1569533987988
2024-04-01,152.62483688366285,173.3953330236941,184.46800765938664,202.9699614855695,223.52697544830252,244.08398941103553,262.58594323721843,273.65861787291095,294.4291140129422
2024-05-01,153.21017187862438,174.2262728243852,185.42987847320674,204.15061228155574,224.95070668813844,245.75080109472114,264.47153490307016,275.6751405518917,296.6912414976525
2024-06-01,153.8051922623976,175.06406071821542,186.39708482834163,205.33407121107737,226.37443792797436,247.41480464487134,266.3517910276071,277.68481513773327,298.9436835935511
2024-07-01,154.40956992932797,175.90846471676116,187.36944597610798,206.5202431448103,227.79816916781027,249.07609519081024,268.22689235951253,279.6878736188594,301.1867684062926
2024-08-01,155.02299489077018,176.7592656413032,188.34679114822208,207.70903820618605,229.2219004076462,250.73476260910633,270.09700966707027,281.68453517398916,303.4208059245222
2024-09-01,155.6451739047588,177.6162561539297,189.32895880190523,208.90037137408538,230.6456316474821,252.39089192087883,271.962304493059,283.6750071410345,305.6460893902054
2024-10-01,156.27582923613008,178.4792398808754,190.31579593685257,210.09416212335412,232.06936288731802,254.04456365128192,273.8229298377835,285.65948589376063,307.862896538506
2024-11-01,156.91469753222978,179.34803061758618,191.30715747587672,211.2903340988315,233.49309412715394,255.69585415547638,275.6790307784312,287.6381576367217,310.0714907220781
2024-12-01,157.5615288013039,180.22245160638627,192.30290570211804,212.48881481914978,234.91682536698985,257.34483591482996,277.53074503186167,289.61119912759347,312.2721219326758
2025-01-01,158.21608548233777,181.1023348788042,193.3029097466323,213.68953540704806,236.34055660682577,258.99157780660346,279.3782034670192,291.57877833484736,314.46502773131374
2025-02-01,158.878141596533,181.98752065562098,194.3070451209515,214.89243034335573,237.7642878466617,260.63614534996765,281.2215305723719,293.5410550377024,316.6504340967904
2025-03-01,159.54748197183204,182.87785679856748,195.3151932898856,216.09743724215497,239.1880190864976,262.27860093084024,283.0608448831096,295.49818137442776,318.82855620116317
2025-04-01,160.2239015329484,183.77319830833693,196.32724128041053,217.30449664493554,240.61175032633352,263.9190040077315,284.8962593722565,297.4503023443301,320.99959911971865
2025-05-01,160.90720465026368,184.67340686422042,197.34308132298483,218.51355183181744,242.03548156616944,265.55741130052144,286.7278818093541,299.3975562681185,323.1637584820752
2025-06-01,161.59720454173407,185.57835040122205,198.36261052206848,219.72454864814236,243.45921280600535,267.1938769638683,288.55581508994226,301.34007521078865,325.32122107027664
2025-07-01,162.29372272262407,186.48790272099134,199.3857305529893,220.93743534493245,244.88294404584127,268.8284527467501,290.38015753869325,303.27798537069117,327.4721653690585
2025-08-01,162.99658849847546,187.40194313332455,200.41234738262662,222.15216243188416,246.3066752856772,270.4611881394702,292.2010031887277,305.2114074380298,329.61676207287894
2025-09-01,163.7056384972298,188.32035612535032,201.44237101166462,223.36868254171412,247.7304065255131,272.0921305093121,294.01844203936156,307.1404569256759,331.7551745537964
2025-10-01,164.42071623687212,189.24303105583016,202.47571523641312,224.58695030480402,249.15413776534902,273.721325225894,295.8325602942849,309.0652444748679,333.8875592938259
2025-11-01,165.14167172535346,190.16986187228218,203.51229742841087,225.806922233204,250.57786900518494,275.3488157771659,297.643440581959,310.9858761380877,336.0140662850164
2025-12-01,165.86836108989553,191.10074684887945,204.55203833021477,227.0285566131552,252.00160024502085,276.97464387688655,299.45116215982694,312.90245364116225,338.1348394001462
2026-01-01,166.60064623308205,192.03558834328805,205.59486186594557,228.2518134053785,253.42533148485677,278.59884956433507,301.25580110376796,314.8150746264255,340.2500167366315
2026-02-01,167.3383945134084,192.9742925707983,206.6406949653072,229.47665415245476,254.8490627246927,280.22147129693064,303.05743048407817,316.7238328785871,342.359730935977
2026-03-01,168.08147844819666,193.9167693942697,207.6894673999269,230.70304189268938,256.2727939645286,281.8425460363678,304.8561205291303,318.6288185347875,344.46410948086054
2026-04-01,168.82977543699116,194.86293212855662,208.7411116309781,231.93094107991507,257.6965252043645,283.4621093288139,306.65193877775084,320.53011828017236,346.5632749717378
2026-05-01,169.58316750373575,195.81269735821377,209.79556266714917,233.16031750873998,259.1202564442004,285.0801953796608,308.4449502212516,322.427815530187,348.657345384665
