,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2020-03-01,1468.6362,781.734,1117.9025,1215.5721,1357.1274,1587.2689,1713.3937,1788.4025,1950.0212
2020-03-08,1482.7926,790.35583,1129.4872,1227.7129,1370.3594,1602.2539,1729.6172,1805.3859,1968.211
2020-03-15,1495.5216,802.0645,1140.96,1239.7358,1382.9186,1615.6993,1743.3232,1818.8252,1982.1635
2020-03-22,1480.7915,802.58014,1132.5792,1230.1437,1370.731,1598.9283,1724.292,1796.9845,1957.2937
2020-03-29,1487.2982,810.4812,1139.3744,1236.9059,1377.4094,1605.7754,1730.7677,1802.7334,1963.2385
2020-04-05,1494.285,804.7155,1140.8947,1239.662,1382.0925,1614.1002,1740.8053,1815.4312,1978.5034
2020-04-12,1496.9337,800.93365,1141.1558,1240.0745,1383.7114,1617.3802,1745.65,1821.2675,1985.3599
2020-04-19,1529.7454,818.77673,1165.8616,1267.2063,1414.0215,1653.1968,1783.8973,1861.5376,2028.9608
2020-04-26,1548.0411,835.114,1181.9348,1284.2198,1432.1205,1672.408,1804.1031,1880.9362,2049.3171
2020-05-03,1561.5312,833.6764,1188.6399,1292.837,1442.966,1687.8148,1821.3123,1901.1036,2072.3887
2020-05-10,1571.8024,833.7425,1194.7695,1299.5045,1451.7158,1699.4979,1835.1542,1916.0754,2089.6743
2020-05-17,1581.0089,837.63007,1200.6957,1306.6907,1459.9951,1709.8448,1846.5522,1927.8612,2102.5918
2020-05-24,1598.1947,853.3759,1216.0784,1323.0696,1477.0673,1727.7427,1864.9347,1945.6146,2121.248
2020-05-31,1613.9824,871.92194,1232.2404,1339.3129,1493.2386,1743.7012,1880.8644,1960.2781,2135.949
2020-06-07,1603.7552,861.00256,1222.0571,1329.3402,1482.697,1733.0219,1869.5448,1950.0353,2125.5952
2020-06-14,1588.2017,847.0236,1208.1572,1314.7073,1467.4037,1716.6984,1853.0476,1933.4575,2108.5955
2020-06-21,1578.7957,843.0825,1200.973,1307.2433,1458.7003,1706.4839,1841.7172,1921.7848,2095.5845
2020-06-28,1595.3943,854.9387,1215.1222,1321.8202,1474.6278,1724.2191,1860.1602,1940.7065,2115.8792
2020-07-05,1615.6135,857.0484,1228.102,1335.7773,1491.7843,1746.8191,1885.1945,1969.4965,2148.064
2020-07-12,1614.5455,848.8743,1224.1481,1331.9604,1489.7997,1746.8376,1887.2344,1971.8904,2151.651
2020-07-19,1638.9661,859.67395,1240.669,1351.3086,1511.9996,1774.0402,1917.0967,2002.7202,2185.6267
2020-07-26,1663.7021,874.2102,1259.1245,1372.079,1535.1569,1801.1567,1946.3346,2032.0493,2217.9504
2020-08-02,1729.3126,882.59155,1298.8732,1418.1132,1591.1536,1875.0994,2028.1761,2123.5935,2321.6335
2020-08-09,1772.3267,893.22534,1328.0714,1449.5011,1629.1265,1922.3591,2081.9863,2181.4731,2386.6448
2020-08-16,1829.3948,930.01587,1373.0673,1498.7737,1682.617,1983.4681,2147.304,2248.9788,2458.471
2020-08-23,1912.5779,980.51465,1437.6647,1569.6086,1760.6138,2073.351,2242.9111,2347.4082,2565.374
