,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2020-09-27,1836.8406,-1690.1547,245.618,782.2377,1368.0778,2305.6033,2891.443,3428.063,5363.8354
2020-10-04,1833.0272,-1590.9182,301.0914,820.6968,1384.3855,2281.669,2845.3577,3364.9631,5256.973
2020-10-11,1846.101,-1824.9296,189.08267,747.7007,1357.7853,2334.4167,2944.5012,3503.1196,5517.1313
2020-10-18,1788.8337,-1268.9967,438.17194,900.3391,1396.8726,2180.795,2677.3281,3139.4956,4846.664
2020-10-25,1796.1885,-1274.238,441.6679,905.5521,1403.4585,2188.9182,2686.8247,3150.7087,4866.6147
2020-11-01,1860.6105,-1756.1876,239.98132,789.1071,1385.493,2335.728,2932.1135,3481.2397,5477.4087
2020-11-08,1800.1528,-1117.026,515.6132,956.08325,1428.2018,2172.1038,2644.2224,3084.6924,4717.3315
2020-11-15,1729.6881,-1463.9104,327.2946,809.07385,1324.4044,2134.972,2650.3022,3132.0818,4923.2866
2020-11-22,1778.4445,-967.8339,578.49713,992.12177,1432.8972,2123.992,2564.767,2978.3918,4524.723
2020-11-29,1783.3695,-962.0655,587.7806,1000.8271,1439.892,2126.847,2565.9116,2978.9585,4528.8047
2020-12-06,1824.3098,-1077.4972,554.5392,991.79834,1458.2728,2190.3467,2656.821,3094.0803,4726.117
2020-12-13,1794.3345,-1000.91724,576.56665,997.163,1444.3862,2144.2827,2591.506,3012.1025,4589.5864
2020-12-20,1831.3503,-1201.5908,506.8498,963.57074,1450.0789,2212.6218,2699.1296,3155.851,4864.2915
2020-12-27,1857.9762,-1405.8743,426.2531,918.46124,1444.5283,2271.424,2797.491,3289.6992,5121.8267
2021-01-03,1932.8406,-1766.9126,269.66742,831.95056,1444.1298,2421.5513,3033.7305,3596.0137,5632.5938
2021-01-10,1924.7705,-1817.8486,263.76312,830.28644,1441.1184,2408.4229,3019.2544,3585.778,5667.39
2021-01-17,1866.0507,-1551.4877,372.13315,886.9338,1435.7114,2296.3901,2845.1675,3359.9683,5283.589
2021-01-24,1813.933,-1829.6377,220.8764,769.7628,1354.9674,2272.8984,2858.1028,3406.9897,5457.504
2021-01-31,1781.2977,-2058.8774,103.695465,682.0402,1298.2637,2264.3318,2880.5552,3458.9,5621.4727
2021-02-07,1818.7784,-1630.8134,316.05643,835.0972,1386.9663,2250.5906,2802.4592,3321.5005,5268.3706
2021-02-14,1923.183,-2039.0143,178.46118,776.7226,1417.977,2428.389,3069.6433,3667.9048,5885.3804
2021-02-21,1944.8119,-2196.3625,122.99076,748.08734,1417.6327,2471.991,3141.5361,3766.6328,6085.9863
2021-02-28,1967.3463,-2017.3463,204.17076,806.7657,1455.0311,2479.6616,3127.9265,3730.522,5952.0386
2021-03-07,1968.3915,-2349.2622,68.8345,720.58093,1418.698,2518.085,3216.2017,3867.9485,6286.045
2021-03-14,1891.0752,-2056.526,169.24466,763.46344,1395.8588,2386.2917,3018.6868,3612.9058,5838.676
2021-03-21,1901.914,-2134.5056,142.96191,750.3669,1396.3518,2407.476,3053.4607,3660.866,5938.333
