,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-03-14,2271.685,945.1406,1162.8857,1318.9692,1887.3445,2656.026,2957.2876,3329.2505,3853.4424
2021-03-21,2269.9783,953.7827,1164.4215,1328.4213,1884.909,2655.0474,2952.5266,3329.6348,3845.3904
2021-03-28,2265.0452,952.02515,1158.7589,1329.406,1877.1208,2652.9695,2948.707,3331.624,3842.4668
2021-04-04,2274.1558,971.718,1200.7805,1350.1268,1887.4989,2660.8125,2955.026,3331.1953,3841.4233
2021-04-11,2279.1309,978.10364,1197.9425,1358.9342,1890.4133,2667.8486,2958.202,3344.2568,3847.039
2021-04-18,2280.9539,979.1194,1192.8677,1363.4355,1888.7078,2673.2,2961.9834,3356.5488,3854.6606
2021-04-25,2288.6367,993.4281,1202.2074,1378.994,1894.8917,2682.3818,2968.7632,3368.2212,3859.8594
2021-05-02,2301.6306,1009.1051,1242.9016,1398.104,1906.2579,2697.0032,2985.0066,3378.693,3874.1104
2021-05-09,2302.913,1018.4043,1241.3696,1407.3398,1908.1367,2697.6895,2979.7285,3381.332,3866.0986
2021-05-16,2300.029,1018.90283,1234.5385,1409.6796,1903.436,2696.622,2975.8428,3384.6128,3862.6875
2021-05-23,2299.0625,1028.4534,1238.0789,1418.8724,1902.5427,2695.5823,2971.4604,3383.584,3853.5762
2021-05-30,2299.7612,1047.2229,1251.3254,1434.8516,1905.7229,2693.7993,2965.0256,3376.9119,3836.7227
2021-06-06,2319.8137,1075.4434,1299.3672,1463.7605,1927.1675,2712.46,2981.644,3388.6838,3847.2368
2021-06-13,2330.2493,1134.6218,1342.5166,1509.7439,1950.9451,2709.5535,2965.6086,3364.7075,3799.5498
2021-06-20,2338.9536,1164.423,1363.9286,1535.2859,1963.7422,2714.1653,2964.4712,3362.8208,3785.7866
2021-06-27,2334.8213,1163.4965,1359.5848,1535.6605,1957.9043,2711.7385,2960.519,3362.9268,3781.2432
2021-07-04,2348.2546,1197.0625,1410.8706,1565.9028,1976.3114,2720.198,2965.4756,3357.96,3771.769
2021-07-11,2353.0864,1206.3916,1411.8302,1575.2689,1981.1842,2724.9888,2966.3228,3365.0303,3771.1416
2021-07-18,2355.6167,1229.0933,1425.8256,1593.4204,1988.0935,2723.1396,2958.86,3356.5952,3751.2004
2021-07-25,2354.6423,1235.0465,1427.4708,1599.0477,1986.995,2722.2896,2955.671,3355.7466,3744.3936
2021-08-01,2361.0806,1249.4437,1464.2561,1614.1321,1993.8971,2728.2642,2962.4026,3354.8696,3745.2476
2021-08-08,2361.8264,1257.258,1462.6235,1620.5143,1996.3772,2727.2756,2956.2136,3354.0469,3735.2053
2021-08-15,2365.2559,1278.9829,1475.1189,1637.6956,2004.2363,2726.2751,2949.6272,3346.9126,3716.9705
2021-08-22,2376.364,1318.5459,1505.9761,1669.3768,2022.815,2729.913,2946.56,3338.153,3694.9165
2021-08-29,2379.9185,1350.8884,1531.1627,1693.612,2033.9832,2725.8535,2936.0554,3320.7852,3664.8843
2021-09-05,2396.9736,1405.6855,1597.4547,1737.9844,2062.8608,2731.0862,2933.7026,3302.039,3635.2227
