,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-12-12,1773.0,412.6110493665333,811.1315174383577,1023.581304331921,1378.5755832043853,2167.424416795615,2522.4186956680787,2734.868482561642,3133.3889506334667
2021-12-19,2325.0,956.0038710448769,1357.045777365613,1570.8397336596552,1928.080060664163,2721.9199393358367,3079.1602663403446,3292.9542226343865,3693.996128955123
2021-12-26,2656.0,1286.1089337399915,1687.4130083424325,1901.3467255773567,2258.820586986151,3053.179413013849,3410.6532744226433,3624.586991657567,4025.8910662600083
2022-01-02,2344.0,973.69630335841,1375.1212563704648,1589.1194134382704,1946.700950982395,2741.2990490176053,3098.8805865617296,3312.8787436295347,3714.3036966415902
2022-01-09,2159.0,790.7212852787361,1191.5530279869658,1405.2349468368438,1762.2880641845231,2555.711935815477,2912.765053163156,3126.4469720130337,3527.278714721264
2022-01-16,2460.0,1091.5632304105952,1492.4412746563398,1706.1478766845385,2063.2422385409386,2856.7577614590614,3213.8521233154615,3427.5587253436597,3828.436769589405
2022-01-23,1602.0,208.9605034976487,617.0458175764988,834.5945884838421,1198.1090460744,2005.8909539256,2369.405411516158,2586.9541824235007,2995.0394965023515
2022-01-30,1852.0,459.9748174481381,867.7629923373967,1085.1533594422654,1448.4031312242269,2255.596868775773,2618.8466405577346,2836.237007662603,3244.0251825518617
2022-02-06,2341.0,943.4199228194784,1352.8353817339948,1571.0932479313292,1935.7925726606263,2746.2074273393737,3110.906752068671,3329.1646182660047,3738.5800771805216
2022-02-13,2785.0,1383.4827915742933,1794.0516172417229,2012.9243389872609,2378.6510603787847,3191.3489396212153,3557.075661012739,3775.9483827582767,4186.5172084257065
2022-02-20,2333.0,927.332243354803,1339.1169554188516,1558.6378617033124,1925.4476710392194,2740.552328960781,3107.3621382966876,3326.883044581148,3738.667756645197
2022-02-27,2776.0,1366.524645717389,1779.424778185275,1999.5403109596587,2367.343715088364,3184.656284911636,3552.4596890403413,3772.5752218147245,4185.475354282611
2022-03-06,2605.0,1197.7808513624886,1610.0200374669594,1829.7832221806902,2196.99786814902,3013.00213185098,3380.2167778193098,3599.97996253304,4012.2191486375114
2022-03-13,2270.0,862.0353385841468,1274.492919656645,1494.3725299197095,1861.781717876207,2678.218282123793,3045.6274700802905,3265.5070803433546,3677.9646614158532
2022-03-20,2664.0,1253.7608915194717,1666.8847627058353,1887.1195697631445,2255.1222759889447,3072.8777240110553,3440.8804302368553,3661.115237294164,4074.2391084805286
2022-03-27,2808.0,1400.2907892877618,1812.6735371047216,2032.5132540361626,2399.8557819846715,3216.1442180153285,3583.486745963837,3803.326462895278,4215.709210712238
2022-04-03,2564.0,1157.4252832691427,1569.4756856401373,1789.1382304441038,2156.1847115358532,2971.8152884641468,3338.861769555896,3558.5243143598623,3970.5747167308573
2022-04-10,2034.0,620.7517688423304,1034.7571504064588,1255.461887384323,1624.2498259029267,2443.7501740970733,2812.538112615677,3033.242849593541,3447.2482311576696
2022-04-17,2360.0,946.2617955048954,1360.4107127862803,1581.1919681238926,1950.1077654666278,2769.892234533372,3138.8080318761076,3359.589287213719,3773.7382044951046
2022-04-24,2954.0,1531.2247903068228,1948.021061890686,2170.213612011009,2541.4876210563334,3366.5123789436666,3737.786387988991,3959.9789381093133,4376.775209693177
2022-05-01,2567.0,1142.2895325048887,1559.6527300731973,1782.1475063380458,2153.9265220195307,2980.0734779804693,3351.852493661954,3574.3472699268023,3991.7104674951115
2022-05-08,1868.0,429.8411269433475,851.1439807965073,1075.7389732489964,1451.0273580944108,2284.972641905589,2660.2610267510036,2884.8560192034925,3306.1588730566527
2022-05-15,1685.0,248.93698794822512,669.6258677550003,893.8935529152347,1268.6350216263359,2101.364978373664,2476.106447084765,2700.374132244999,3121.063012051775
2022-05-22,2090.0,651.6252517593985,1072.9913453788854,1297.6200507167991,1672.9647683155906,2507.0352316844096,2882.379949283201,3107.008654621114,3528.3747482406015
2022-05-29,1815.0,377.2925543558115,798.463164365303,1022.9876581140711,1398.1582427166388,2231.8417572833614,2607.012341885929,2831.5368356346967,3252.7074456441887
2022-06-05,2393.0,947.366175860587,1370.8587865497814,1596.621130268857,1973.8601078973106,2812.1398921026894,3189.378869731143,3415.141213450218,3838.6338241394133
