,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2020-03-01,1704.8270147017404,1273.6381071569044,1399.9531622609102,1467.291250736351,1579.8102440877801,1829.8437853157006,1942.3627786671298,2009.7008671425706,2136.0159222465763
2020-03-08,1642.6267363335892,1212.0590048297777,1338.1920889125481,1405.4331693099114,1517.7900664162676,1767.4634062509108,1879.820303357267,1947.0613837546302,2073.1944678374007
2020-03-15,1537.551492560671,1105.2183000742984,1231.8685688466423,1299.3853584882916,1412.2029536531625,1662.9000314681796,1775.7176266330505,1843.2344162746997,1969.8846850470436
2020-03-22,1464.1514781317283,1032.2639708098795,1158.783677906979,1226.2308656026694,1338.9321589675953,1589.3707972958612,1702.0720906607871,1769.5192783564776,1896.038985453577
2020-03-29,1371.1522301277191,939.0830812172326,1065.6559994866896,1133.1315538614676,1245.88024670339,1496.4242135520483,1609.1729063939706,1676.6484607687487,1803.2213790382057
2020-04-05,1331.1716196605942,900.6612749499775,1026.7775478026401,1094.009666195439,1206.3515881851145,1455.9916511360739,1568.3335731257494,1635.5656915185482,1761.6819643712108
2020-04-12,1546.5645755874448,1104.4132787703863,1233.939721692499,1302.989789130753,1418.3694242659894,1674.7597269089001,1790.1393620441365,1859.1894294823906,1988.7158724045032
2020-04-19,2117.638955282236,1633.657235963978,1775.4377328072562,1851.020391047508,1977.3156989863417,2257.9622115781303,2384.2575195169643,2459.8401777572158,2601.620674600494
2020-04-26,2198.942492994725,1716.7000249855382,1857.9710151576082,1933.2820572767541,2059.1235065864403,2338.7614794030096,2464.6029287126958,2539.9139708318417,2681.1849610039117
2020-05-03,2234.853566358048,1754.5352352052334,1895.242557229103,1970.2531099441708,2095.5924546348347,2374.114678081261,2499.454022771925,2574.4645754869925,2715.1718975108624
2020-05-10,2318.4799091083287,1839.3626716216886,1979.7181380899697,2054.5411179103153,2179.567036518179,2457.3927816984783,2582.418700306342,2657.2416801266877,2797.5971465949688
2020-05-17,3347.263290052263,2126.4188440024404,2484.0603110667744,2674.7176537868104,2993.29771395203,3701.2288661524963,4019.8089263177158,4210.466269037752,4568.107736102085
2020-05-24,3343.235787427495,2128.957711561803,2484.6755869076846,2674.3074700004327,2991.1740320905324,3695.2975427644574,4012.164104854557,4201.795987947306,4557.513863293187
2020-05-31,3003.106800859614,1912.4100092968965,2231.9252447709932,2402.2576345078346,2686.8755894015594,3319.3380123176685,3603.9559672113933,3774.2883569482347,4093.8035924223313
2020-06-07,3140.9177546500496,2003.8680414821658,2336.9621787887027,2514.5334308467395,2811.2472072856153,3470.588302014484,3767.3020784533596,3944.8733305113965,4277.9674678179335
2020-06-14,2955.055010775873,1888.1124534427286,2200.6689816004737,2367.2917102161023,2645.7109840292665,3264.39903752248,3542.818311335644,3709.4410399512726,4021.9975681090177
2020-06-21,2994.266701403017,1917.4259338338659,2232.8821028439497,2401.0506192684898,2682.0528367340726,3306.4805660719617,3587.4827835375445,3755.6512999620845,4071.107468972168
2020-06-28,2824.8529607245823,1811.7317605658357,2108.5215387485723,2266.7390712938427,2531.1136310058187,3118.592290443346,3382.966850155322,3541.1843827005923,3837.974160883329
2020-07-05,3321.112181646022,2119.355409787404,2471.4052195176064,2659.081670403489,2972.6807910133675,3669.543572278676,3983.1426928885544,4170.819143774437,4522.86895350464
2020-07-12,3328.265963205639,2128.650721208517,2480.0731783845877,2667.4151899452395,2980.455477106411,3676.076449304867,3989.116736466038,4176.45874802669,4527.881205202761
2020-07-19,2826.799356606379,1801.9551339326665,2102.17912438073,2262.227422777115,2529.6611119549457,3123.9376012578127,3391.3712904356435,3551.4195888320282,3851.643579280092
2020-07-26,2497.8794402737217,1591.4672543236147,1856.9970562546273,1998.5500111306278,2235.0787922286654,2760.680088318778,2997.2088694168156,3138.761824292816,3404.2916262238286
2020-08-02,2409.981629697507,1538.481906580102,1793.784243032841,1929.884973906814,2157.3033277544787,2662.659931640535,2890.0782854882,3026.1790163621727,3281.4813528149116
2020-08-09,2185.0731408851175,1395.4712992620553,1626.781980936932,1750.0928494245593,1956.1399040061367,2414.0063777640985,2620.053432345676,2743.364300833303,2974.6749825081797
2020-08-16,2362.3957833530717,1509.9845101731833,1759.6949620400305,1892.814679932778,2115.251891793656,2609.5396749124875,2831.976886773365,2965.096604666113,3214.80705653296
2020-08-23,2377.0959252692905,1522.584558038645,1772.910224005631,1906.357910258701,2129.3431428696485,2624.8487076689325,2847.83394027988,2981.28162653295,3231.607292499936
