,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-12-12,2201.1255,1434.4735,1774.3225,1753.9065,1999.1028,2403.1484,2669.4727,2775.0786,2964.334
2021-12-19,2148.897,1441.3845,1749.3729,1736.9564,1965.6163,2332.1777,2556.1284,2649.3657,2820.7183
2021-12-26,2150.7312,1447.9976,1753.4858,1735.9907,1967.8738,2333.5886,2556.813,2638.0283,2812.291
2022-01-02,2193.901,1457.6831,1780.3127,1729.752,1987.0718,2400.73,2688.8262,2813.722,3026.8667
2022-01-09,2139.6787,1796.2905,1890.8076,1909.3356,2018.069,2261.2883,2398.8237,2522.9836,2563.3718
2022-01-16,2283.917,1862.9674,1975.1075,2032.4058,2128.7153,2439.1187,2526.7615,2663.5928,2735.5093
2022-01-23,2225.6106,1901.8197,1933.7448,2013.5367,2083.818,2367.403,2419.1138,2525.8042,2608.103
2022-01-30,2227.8418,1922.5352,1941.408,2025.3281,2086.4214,2369.2625,2413.7778,2505.5186,2605.5544
2022-02-06,2192.1792,1934.5016,1943.4506,2008.7216,2053.7231,2330.6355,2415.9248,2531.873,2659.7666
2022-02-13,2190.5024,1926.519,1954.7734,2022.7234,2067.8088,2313.1958,2365.6392,2458.152,2558.8254
2022-02-20,2339.1362,1845.9727,1935.5322,2037.1244,2124.3354,2553.937,2650.4512,2781.862,3011.2576
2022-02-27,2377.4727,1812.9902,1917.5627,2022.3889,2123.0317,2631.9133,2755.9102,2898.9668,3175.1536
2022-03-06,2340.3137,1831.5367,1929.6089,2012.1857,2094.497,2586.1304,2754.1648,2926.1763,3219.7903
2022-03-13,2438.8135,1759.6976,1899.0614,2004.8741,2129.1892,2748.4375,2906.4565,3126.8486,3476.7507
2022-03-20,2462.4604,1685.2241,1824.8362,1933.4487,2099.0642,2825.8564,2995.5317,3232.2363,3645.84
2022-03-27,2491.1965,1667.0393,1798.5201,1888.1663,2096.85,2885.543,3076.0623,3320.378,3778.2947
2022-04-03,2432.8606,1681.2378,1809.375,1861.0107,2049.7324,2815.9888,3059.4888,3327.429,3791.5151
2022-04-10,2640.0283,1726.794,1897.4072,1945.8451,2210.6096,3069.4468,3329.6274,3634.537,4145.0645
2022-04-17,2605.5996,1585.7355,1807.5491,1873.3298,2142.702,3068.4976,3304.851,3614.9387,4133.2393
2022-04-24,2807.319,1691.3994,1942.3903,1959.859,2315.04,3299.5981,3585.6558,3864.0913,4424.5815
2022-05-01,2826.9795,1793.0873,2033.504,1986.0388,2351.2886,3302.6707,3663.962,3936.8445,4506.135
2022-05-08,2853.4973,1725.2544,2018.4402,1997.2433,2359.24,3347.7546,3686.4973,3993.6929,4555.252
2022-05-15,2955.1187,1749.505,2083.4917,2059.305,2453.3364,3456.901,3790.833,4058.3303,4622.3784
2022-05-22,3030.3982,1835.1831,2170.4937,2128.4194,2542.8613,3517.935,3862.0703,4079.6265,4645.3633
2022-05-29,3041.8262,1816.8312,2178.4915,2134.6753,2549.6736,3533.9785,3881.999,4085.0312,4648.9893
2022-06-05,2987.8623,1858.3467,2194.5134,2117.5588,2509.4841,3466.2402,3860.5713,4093.7622,4653.256
