,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2020-03-01,1006.79224,-13084.19,-6052.435,-3847.5535,-1232.9838,3246.5684,5861.1367,8066.019,15097.775
2020-03-08,943.4687,-13773.589,-6378.396,-4079.2122,-1368.2369,3255.1743,5966.149,8265.333,15660.526
2020-03-15,913.67914,-14013.629,-6531.8447,-4198.4326,-1441.3416,3268.6997,6025.7896,8359.202,15840.986
2020-03-22,779.42316,-13885.216,-6526.903,-4235.143,-1529.7374,3088.5837,5793.9883,8085.7495,15444.062
2020-03-29,806.94257,-14002.726,-6579.2305,-4264.257,-1529.1549,3143.0398,5878.141,8193.116,15616.609
2020-04-05,815.2549,-14112.012,-6584.2227,-4254.1826,-1514.9425,3145.4524,5884.6914,8214.732,15742.5205
2020-04-12,772.42834,-13499.345,-6329.54,-4099.8022,-1470.2166,3015.073,5644.658,7874.397,15044.202
2020-04-19,875.89594,-13698.85,-6383.3403,-4105.795,-1417.8663,3169.6582,5857.586,8135.132,15450.642
2020-04-26,800.06256,-13768.126,-6440.667,-4165.258,-1484.4462,3084.5713,5765.382,8040.792,15368.251
2020-05-03,957.79224,-13020.9795,-6050.075,-3862.4097,-1266.7804,3182.365,5777.993,7965.66,14936.563
2020-05-10,1032.5692,-12997.474,-5980.7,-3786.4502,-1189.1625,3254.301,5851.5884,8045.8394,15062.611
2020-05-17,1017.47394,-13158.326,-6073.204,-3855.8342,-1229.8016,3264.7495,5890.7812,8108.1523,15193.274
2020-05-24,1003.5745,-13291.811,-6148.719,-3912.5156,-1263.6332,3270.7825,5919.6636,8155.868,15298.958
2020-05-31,903.0553,-13617.48,-6314.2295,-4046.2456,-1374.11,3180.2207,5852.3555,8120.34,15423.591
2020-06-07,921.31433,-13426.421,-6266.777,-4021.7031,-1359.4011,3202.0295,5864.331,8109.4062,15269.051
2020-06-14,860.74176,-13965.015,-6509.4004,-4193.66,-1464.9099,3186.3933,5915.1426,8230.884,15686.497
2020-06-21,803.1165,-13578.782,-6321.5195,-4076.9402,-1439.525,3045.7578,5683.172,7927.752,15185.015
2020-06-28,923.9607,-14235.2295,-6603.564,-4236.355,-1449.4823,3297.4036,6084.2754,8451.484,16083.151
2020-07-05,1076.3242,-14333.223,-6578.3325,-4171.823,-1337.8331,3490.4817,6324.47,8730.981,16485.871
2020-07-12,1113.5465,-13838.129,-6336.2915,-3999.638,-1241.084,3468.1772,6226.73,8563.385,16065.222
2020-07-19,1183.1107,-14369.7705,-6592.7925,-4160.276,-1280.531,3646.7524,6526.496,8959.014,16735.992
2020-07-26,1253.8525,-14358.296,-6566.657,-4123.807,-1227.2896,3734.9949,6631.511,9074.362,16866.0
2020-08-02,1670.4135,-14421.499,-6415.986,-3896.272,-900.84875,4241.676,7237.098,9756.8125,17762.324
2020-08-09,1765.6705,-13614.048,-5985.0005,-3575.2698,-703.84564,4235.187,7106.61,9516.342,17145.389
2020-08-16,1864.6835,-13901.19,-6041.1865,-3573.693,-645.42017,4374.787,7303.059,9770.554,17630.557
2020-08-23,1973.7314,-14654.245,-6361.4414,-3759.2336,-672.00006,4619.463,7706.696,10308.904,18601.709
