,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2020-03-01,1295.0248328020812,-6069.16049445441,-3911.8514693789525,-2761.7985192963833,-840.1103056122403,1295.0248328020812,3430.1598021656,5351.848184900546,6501.900796881509,8659.20948385536
2020-03-08,1298.668535601009,-6086.2367825074625,-3922.8579178940163,-2769.5691602446814,-842.4740535454316,1298.668535601009,3439.8109552210026,5366.906231446699,6520.19465004314,8683.573175603693
2020-03-15,1301.3333754668365,-6098.725609306817,-3930.907537855544,-2775.252256513716,-844.2027921590719,1301.3333754668365,3446.8693732184333,5377.919007447389,6533.573949040594,8701.391680743243
2020-03-22,1303.518484590309,-6108.966168122633,-3937.508046292833,-2779.91226842148,-845.6203191801906,1303.518484590309,3452.657118201256,5386.949237602098,6544.544675154346,8716.002456665039
2020-03-29,1304.5173447954971,-6113.647347002959,-3940.5252801422525,-2782.042459724224,-846.2683011578248,1304.5173447954971,3455.302820458877,5391.077149315219,6549.559629153362,8722.681355434182
2020-04-05,1304.1849395287663,-6112.089522888786,-3939.5211912644536,-2781.333564921429,-846.0526627521765,1304.1849395287663,3454.4223715631583,5389.703443978961,6547.890729828884,8720.458720960114
2020-04-12,1303.739200793142,-6110.000559143398,-3938.174758606372,-2780.382972663382,-845.7635025014049,1303.739200793142,3453.241733899324,5387.861374249666,6545.652819815927,8717.478279976223
2020-04-19,1302.466661632061,-6104.036778211594,-3934.3308290839195,-2777.6691275835037,-844.937979131937,1302.466661632061,3449.87113237381,5382.602450847626,6539.263812303543,8708.969421386719
2020-04-26,1301.3953953156104,-6099.016266602736,-3931.094879773947,-2775.3845214110156,-844.2430257613843,1301.3953953156104,3447.0336465101977,5378.175312042236,6533.885330640353,8701.806377704326
2020-05-03,1304.583298135612,-6113.956438686889,-3940.724503866697,-2782.1831132719076,-846.3110865000951,1304.583298135612,3455.477512472767,5391.349709543131,6549.890759540817,8723.122353763903
2020-05-10,1312.7978365160839,-6152.454041633286,-3965.537969384875,-2799.7016189879732,-851.640033231062,1312.7978365160839,3477.235534892363,5425.297292020141,6591.133299675309,8778.049029181986
2020-05-17,1318.7979117393495,-6180.573517481486,-3983.6622574170433,-2812.497511736552,-855.5324103514354,1318.7979117393495,3493.1280616760255,5450.0933352152515,6621.257736587525,8818.168652343751
2020-05-24,1334.6898698294458,-6199.481406188208,-3992.3759129342957,-2815.776477263979,-849.7302464424087,1334.6898698294458,3519.1101590542753,5485.15621692287,6661.755652593187,8868.8611458471
2020-05-31,1331.7829684683534,-6241.428252712624,-4022.885917040168,-2840.1897300931273,-863.9560943617195,1331.7829684683534,3527.5218574492656,5503.755667029834,6686.451506278554,8904.993494252689
2020-06-07,1349.5248508860425,-6324.575949296718,-4076.4784096682943,-2878.0264598218405,-875.4656329300345,1349.5248508860425,3574.5151585369576,5577.0761615939255,6775.527759110055,9023.624946408156
2020-06-14,1363.2909083789393,-6389.090860659076,-4118.061220180603,-2907.384257631917,-884.3959688390454,1363.2909083789393,3610.9776076347594,5633.966074389796,6844.642681014153,9115.671965568295
2020-06-21,1383.1354224357606,-6424.505443145752,-4137.288121894837,-2917.981379346848,-880.5731053609849,1383.1354224357606,3646.844129463196,5684.252224218369,6903.558966766358,9190.776288017274
2020-06-28,1395.6386885983604,-6482.581680812534,-4174.688374784258,-2944.3593444048415,-888.5333092089684,1395.6386885983604,3679.8108672565886,5735.636721601562,6965.965751980979,9273.859058009255
2020-07-05,1405.3083567544231,-6527.496180647002,-4203.612659822299,-2964.7593075365535,-894.6895030117411,1405.3083567544231,3705.3063986245106,5775.3760210454,7014.229373331145,9338.112894155849
2020-07-12,1416.0056174062192,-6577.183729797602,-4235.610719241202,-2987.327168127522,-901.4999135313556,1416.0056174062192,3733.511331833899,5819.33840293996,7067.62195405364,9409.19496461004
2020-07-19,1424.5045897905215,-6616.6604820074035,-4261.033173849416,-3005.2573308279348,-906.9107839229495,1424.5045897905215,3755.920148095419,5854.266510408977,7110.042353430459,9465.669661588447
2020-07-26,1439.114289852289,-6684.52086360638,-4304.734273213607,-3036.0792099054042,-916.2120488194319,1439.114289852289,3794.4408150086037,5914.307789609982,7182.962852918185,9562.749443310957
2020-08-02,1706.1507782972496,-6487.63549047936,-4087.2984100188914,-2807.6879596255208,-669.5148255524745,1706.1507782972496,4081.8165702419424,6219.98951622002,7499.59996661339,9899.93704707386
2020-08-09,1458.06593198126,-6772.549068248633,-4361.423157467987,-3076.0612231944547,-928.2776109404637,1458.06593198126,3844.409663843386,5992.193087156975,7277.555021430507,9688.680932211153
2020-08-16,1463.1778795163434,-6796.2934783992905,-4376.714212467796,-3086.8458271295503,-931.5321321119939,1463.1778795163434,3857.888080747504,6013.201586162237,7303.069971500482,9722.649237431977
2020-08-23,1457.7567663335087,-6831.807045438396,-4403.412045806202,-3108.844229683947,-945.6779912265379,1457.7567663335087,3861.1913335999443,6024.357762350965,7318.9251978859975,9747.31981693097
