,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2022-07-31,1701.19056397296,-11283.010473657161,-7479.341384197804,-5451.618915415825,-2063.3841534878347,1701.19056397296,5465.765281433754,8854.000483167933,10881.722512143724,14685.391601603082
2022-08-07,1702.5946705866668,-11292.323098570614,-7485.5145860284065,-5456.118501962242,-2065.0872027510304,1702.5946705866668,5470.276543924364,8861.308283304765,10890.70392720174,14697.512439743947
2022-08-14,1701.6249707439276,-11285.891641852222,-7481.251268139368,-5453.011011174963,-2063.9110480441323,1701.6249707439276,5467.160989531988,8856.261392581311,10884.501209627224,14689.141583340077
2022-08-21,1703.9221675395966,-11301.12761603083,-7491.350970915386,-5460.372585926737,-2066.697331701006,1703.9221675395966,5474.541666780199,8868.217361518315,10899.195305994579,14708.971951110023
2022-08-28,1702.322211636659,-11290.516036356841,-7484.316711114539,-5455.245382632172,-2064.756735670018,1702.322211636659,5469.401158943336,8859.890246004239,10888.961134387857,14695.160459630159
2022-09-04,1701.6654878477257,-11286.160368305445,-7481.4294029454395,-5453.140851896008,-2063.960191480319,1701.6654878477257,5467.29116717577,8856.472267520428,10884.76037864089,14689.491344000897
2022-09-11,1702.1239321775952,-11289.200963689085,-7483.4449688211025,-5454.609978185155,-2064.5162413347807,1702.1239321775952,5468.764105689971,8858.858282587835,10887.692833176292,14693.448828044275
2022-09-18,1702.3766152169094,-11290.876863755471,-7484.555898280183,-5455.419723822066,-2064.8227220960885,1702.3766152169094,5469.575952529907,8860.1733943687,10889.309128714001,14695.63009418929
2022-09-25,1700.3463517589332,-11277.411303608505,-7475.629776878121,-5448.913561076293,-2062.3602034721844,1700.3463517589332,5463.052906990051,8849.606704182095,10876.322480395987,14678.104007126372
2022-10-02,1699.950383925047,-11274.785078591987,-7473.888891012942,-5447.644646365135,-2061.879931731302,1699.950383925047,5461.780699581396,8847.545853700794,10873.789658863036,14674.68584644208
2022-10-09,1734.0685019797208,-11273.523510952384,-7463.002033241427,-5431.627021242647,-2037.2882845654779,1734.0685019797208,5505.425068225666,8899.763804902836,10931.13969809863,14741.661175809588
2022-10-16,1703.4530273007185,-11298.0160808854,-7489.288380116952,-5458.869183630479,-2066.12830871489,1703.4530273007185,5473.034363316327,8865.775678623015,10896.194434718389,14704.922135486837
2022-10-23,1702.6087192736175,-11292.416275364185,-7485.576351551875,-5456.163522249291,-2065.1042424869925,1702.6087192736175,5470.321681034227,8861.381400969347,10890.79379009911,14697.63371391142
2022-10-30,1702.0798643942803,-11288.908687637699,-7483.251223333421,-5454.468758990688,-2064.462791258289,1702.0798643942803,5468.62252004685,8858.628927815345,10887.410952121982,14693.06841642626
2022-11-06,1703.6404240102652,-11299.258974586624,-7490.112276037055,-5459.4697133230875,-2066.355603298509,1703.6404240102652,5473.636451319039,8866.751001783165,10897.393124057586,14706.539822607154
2022-11-13,1704.0597091751097,-11302.039849937439,-7491.955677330016,-5460.813350528717,-2066.8641567687987,1704.0597091751097,5474.9835751190185,8868.93320942688,10900.075095680237,14710.159268287658
2022-11-20,1703.4799562013482,-11298.194684666942,-7489.406773931952,-5458.955479726374,-2066.160970938633,1703.4799562013482,5473.120883341329,8865.915832527131,10896.366686334648,14705.154597069639
2022-11-27,1705.601914525032,-11312.26840368339,-7498.736034887178,-5465.755486956665,-2068.734706810543,1705.601914525032,5479.938535860607,8876.959756953376,10909.939863937241,14723.472232733455
2022-12-04,1707.200427524657,-11322.870413416458,-7505.763950915205,-5470.878066337155,-2070.673552735521,1707.200427524657,5485.074407784835,8885.279362746378,10920.16480596452,14737.271268465773
2022-12-11,1709.8102292282376,-11340.179714666578,-7517.238031655785,-5479.241411769484,-2073.8389967445314,1709.8102292282376,5493.459455201007,8898.862312260575,10936.85849011226,14759.800173123052
2022-12-18,1710.8733880903208,-11347.231030862473,-7521.912245258631,-5482.648400431053,-2075.128508451873,1710.8733880903208,5496.875284632515,8904.395618921168,10943.659021439273,14768.977807043113
2022-12-25,1711.9174338281155,-11354.15558078885,-7526.502427369356,-5485.994139358401,-2076.3948377370834,1711.9174338281155,5500.229705393314,8909.82944959402,10950.337295025587,14777.990448445082
2023-01-01,1712.2320900260243,-11356.242512877348,-7527.885823899206,-5487.0024835831455,-2076.776486111058,1712.2320900260243,5501.240666163107,8911.46710629593,10952.350003951255,14780.706692929398
2023-01-08,1713.2413292614988,-11362.936211458473,-7532.32297805483,-5490.236681928006,-2078.00059838258,1713.2413292614988,5504.483256905578,8916.719783372657,10958.805636577828,14789.41886998147
2023-01-15,1713.381092535483,-11363.86318020471,-7532.937451977527,-5490.684565971257,-2078.170118088888,1713.381092535483,5504.932303159854,8917.44719400001,10959.699637048494,14790.625365275675
2023-01-22,1712.27124478817,-11356.502203708429,-7528.057969124501,-5487.127958557239,-2076.823977154952,1712.27124478817,5501.366466731291,8911.670890804438,10952.600458700841,14781.04469328477
