,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-09-05,1813.924,902.4568,1359.7383,1502.1854,1670.3636,1957.4841,2125.6624,2268.1094,2725.391
2021-09-12,1709.5553,793.4435,1254.489,1397.5575,1566.0369,1853.0737,2021.5529,2164.6216,2625.6672
2021-09-19,1769.9253,741.75006,1254.2279,1415.1542,1606.1663,1933.6842,2124.6963,2285.6226,2798.1006
2021-09-26,2102.6074,1264.735,1676.6738,1808.2018,1966.0581,2239.1567,2397.013,2528.541,2940.48
2021-10-03,1930.908,787.06323,1351.7124,1531.1196,1745.741,2116.075,2330.6963,2510.1035,3074.7527
2021-10-10,1839.2013,841.7179,1337.1946,1493.4358,1679.4053,1998.9973,2184.9668,2341.208,2836.6848
2021-10-17,2130.2922,1236.1239,1675.5822,1815.9578,1984.4813,2276.1033,2444.6267,2585.0022,3024.4604
2021-10-24,2229.493,1315.5251,1760.4181,1904.1781,2078.0906,2380.8953,2554.8076,2698.5676,3143.4607
2021-10-31,2304.17,1258.0723,1770.0922,1934.4564,2132.4275,2475.9126,2673.8833,2838.2478,3350.2676
2021-11-07,2179.234,1454.5677,1810.3713,1924.1598,2060.872,2297.5957,2434.308,2548.0964,2903.9
2021-11-14,2188.8794,1335.847,1752.1145,1886.2245,2048.1426,2329.6162,2491.5342,2625.6443,3041.9116
2021-11-21,1917.2483,847.01306,1375.4749,1543.3269,1744.079,2090.4175,2291.1697,2459.0217,2987.4834
2021-11-28,2142.9011,1190.8073,1654.2351,1803.9935,1985.1699,2300.632,2481.8086,2631.567,3094.9949
2021-12-05,2278.9534,1551.2032,1902.7474,2017.3832,2156.9028,2401.0037,2540.5234,2655.1592,3006.7034
2021-12-12,2142.814,1169.2762,1634.049,1787.723,1976.478,2309.15,2497.9048,2651.5789,3116.3516
2021-12-19,2065.8118,1054.1443,1535.0297,1694.8395,1891.7898,2239.8337,2436.7842,2596.594,3077.4795
2021-12-26,2224.6067,1500.3752,1843.6917,1958.1476,2099.5005,2349.7126,2491.0654,2605.5215,2948.8381
2022-01-02,1833.7626,795.07965,1293.4972,1457.3085,1657.7168,2009.8083,2210.2168,2374.028,2872.4456
2022-01-09,1855.5408,596.7966,1195.6957,1394.5039,1639.3369,2071.7446,2316.5776,2515.386,3114.285
2022-01-16,2130.9514,1299.6632,1693.8143,1825.1847,1987.3999,2274.5032,2436.718,2568.0886,2962.2397
2022-01-23,2324.9006,1309.644,1785.3142,1946.0581,2146.3591,2503.4424,2703.7432,2864.4873,3340.1575
2022-01-30,2172.8289,1274.5256,1699.4194,1841.4363,2017.1243,2328.5332,2504.2214,2646.238,3071.1318
2022-02-06,2408.8752,1617.6682,1993.5151,2118.513,2272.6384,2545.1123,2699.2375,2824.2356,3200.0823
2022-02-13,2360.6228,1787.4587,2064.3728,2154.6553,2264.522,2456.7236,2566.5903,2656.8728,2933.787
2022-02-20,2266.4175,1629.181,1938.4191,2038.7106,2160.3318,2372.5034,2494.1245,2594.416,2903.6543
2022-02-27,2418.831,1663.3745,2030.6277,2149.485,2293.4211,2544.2407,2688.1768,2807.0344,3174.2876
