,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2022-07-31,2030.9995,1278.2698,1433.7534,1536.4647,1740.8116,2321.1875,2584.98,2761.7139,3034.0786
2022-08-07,1908.7172,1188.0146,1359.2886,1472.0234,1668.3354,2149.0989,2451.0464,2602.7373,2839.5686
2022-08-14,2021.3298,1312.3823,1455.1965,1562.3895,1756.1853,2286.4744,2533.4927,2685.554,2935.0461
2022-08-21,2019.0938,1349.3469,1476.2422,1585.4531,1757.917,2280.2705,2524.754,2670.0022,2889.9905
2022-08-28,2016.1616,1379.7817,1496.2484,1607.3967,1765.2451,2267.0781,2502.772,2627.5854,2795.374
2022-09-04,1937.408,1203.091,1388.8494,1472.2476,1666.2473,2208.5686,2559.406,2704.7234,2887.9456
2022-09-11,2101.2417,1363.1827,1513.3696,1615.6069,1832.3556,2370.1277,2603.9824,2744.6504,2973.6694
2022-09-18,2146.1604,1378.283,1531.4917,1632.6353,1860.4465,2431.8743,2669.5098,2811.8105,3030.3303
2022-09-25,2510.442,1512.2854,1704.9547,1826.7339,2173.9128,2846.9707,3106.8604,3263.5576,3470.5918
2022-10-02,2369.154,1303.3141,1548.8105,1678.7601,2019.1884,2719.1196,3088.233,3210.7402,3373.6096
2022-10-09,2596.248,1594.0894,1794.854,1914.2112,2289.0647,2903.4312,3180.7825,3339.7097,3586.3853
2022-10-16,2576.6382,1544.0696,1741.7726,1865.2021,2239.9749,2913.3015,3174.9146,3320.9692,3566.6086
2022-10-23,2622.2224,1531.198,1743.2511,1868.822,2265.9604,2978.4844,3247.0837,3408.664,3651.4363
2022-10-30,2580.301,1520.3647,1729.7677,1829.4976,2218.0725,2942.5295,3229.3633,3413.8237,3664.9683
2022-11-06,2523.1726,1491.8412,1717.262,1807.5281,2181.1816,2865.1636,3277.0454,3468.4954,3713.7363
2022-11-13,2441.3198,1552.6055,1709.8759,1798.5671,2113.9875,2768.6523,3089.271,3273.3748,3516.4214
2022-11-20,2384.2432,1500.0645,1651.5314,1739.1046,2043.8169,2724.6694,3064.4556,3261.3713,3518.2397
2022-11-27,2344.5537,1472.9585,1620.2585,1703.7961,2000.4004,2688.7068,3044.292,3257.392,3539.9292
2022-12-04,2430.918,1384.1416,1598.6017,1669.9717,2040.859,2820.9768,3317.6836,3529.4438,3880.7832
2022-12-11,2379.0376,1496.2579,1639.0703,1720.9557,2034.5663,2723.5088,3109.3174,3324.1812,3695.2808
2022-12-18,2346.8467,1464.0063,1606.1345,1689.6094,1989.9358,2703.7578,3085.216,3301.3662,3637.616
2022-12-25,2313.0361,1438.2458,1579.999,1661.3147,1952.8186,2673.2537,3062.6348,3293.3008,3636.5696
2023-01-01,2313.15,1333.2836,1515.0323,1585.1924,1908.7773,2717.5227,3234.859,3459.3599,3827.208
2023-01-08,1872.1252,1268.5205,1269.8883,1474.0736,1525.122,2219.1287,2620.0388,2726.8481,2976.234
2023-01-15,2202.9,1296.112,1440.8538,1607.5795,1781.3307,2624.4692,2952.9517,3137.6248,3417.0742
2023-01-22,2185.6387,1340.8501,1451.4253,1629.2078,1773.9291,2597.3481,2922.7407,3050.2192,3379.0393
