,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2020-03-01,1083.0651,-2917.1477,-1143.6351,-506.0085,321.49985,1844.6304,2672.1382,3309.7654,5083.2773
2020-03-08,1084.7495,-2980.522,-1170.5303,-522.79865,315.27887,1854.2202,2692.2974,3340.0293,5150.021
2020-03-15,1268.7041,-2938.4192,-1073.9159,-403.28253,467.30972,2070.0984,2940.6904,3611.324,5475.827
2020-03-22,1165.1824,-2849.0342,-1073.5402,-433.53833,398.4652,1931.8993,2763.9028,3403.9048,5179.3994
2020-03-29,1125.0724,-2616.1858,-961.9645,-365.4633,410.17093,1839.9738,2615.608,3212.1091,4866.3306
2020-04-05,1041.2937,-2912.933,-1150.9858,-520.9969,293.65955,1788.9281,2603.5842,3233.5732,4995.521
2020-04-12,1090.1624,-2770.4265,-1055.605,-440.34448,357.06516,1823.2596,2620.6687,3235.9297,4950.7515
2020-04-19,1061.547,-2794.8965,-1084.0583,-469.38455,327.97928,1795.1146,2592.4783,3207.1523,4917.9907
2020-04-26,1062.6564,-2701.2366,-1028.2083,-428.39832,348.60043,1776.7122,2553.7107,3153.521,4826.5493
2020-05-03,1094.5753,-2847.1272,-1100.1263,-471.8065,343.81384,1845.3368,2660.957,3289.277,5036.278
2020-05-10,1046.7924,-2916.5056,-1150.0117,-518.59534,297.73862,1795.8462,2612.18,3243.5964,5010.0903
2020-05-17,957.9739,-2989.4148,-1232.0265,-603.0733,210.74666,1705.201,2519.0208,3147.974,4905.3623
2020-05-24,1079.9214,-2876.9985,-1113.7834,-483.3679,331.8176,1828.0253,2643.2104,3273.6265,5036.8413
2020-05-31,992.03467,-3012.5188,-1216.7758,-579.1848,241.53154,1742.5378,2563.254,3200.845,4996.5884
2020-06-07,944.78375,-2979.8838,-1234.2943,-608.90204,200.87079,1688.6967,2498.4692,3123.8616,4869.451
2020-06-14,865.9662,-2895.6492,-1214.1396,-615.03204,157.90155,1574.0309,2346.9644,2946.072,4627.5815
2020-06-21,872.56366,-2977.9363,-1250.0765,-637.0584,151.63089,1593.4963,2382.1855,2995.204,4723.0635
2020-06-28,999.3865,-2930.665,-1181.2368,-555.0376,255.29956,1743.4734,2553.81,3180.0098,4929.4375
2020-07-05,1094.7483,-2576.7307,-934.7974,-350.07208,404.06903,1785.4276,2539.5684,3124.2937,4766.227
2020-07-12,1035.9468,-2955.8945,-1176.2391,-540.2913,281.75555,1790.1381,2612.1846,3248.1328,5027.788
2020-07-19,1018.25323,-3009.8196,-1221.9674,-579.96783,252.55162,1783.9547,2616.474,3258.4739,5046.326
2020-07-26,1015.65735,-3054.932,-1249.2175,-600.4071,241.28134,1790.0333,2631.7214,3280.5322,5086.2466
2020-08-02,1150.3372,-2783.1177,-1023.59454,-397.16238,410.62665,1890.0475,2697.8362,3324.2686,5083.792
2020-08-09,1069.2386,-2860.6174,-1100.39,-474.6167,331.55627,1806.921,2613.0938,3238.8672,4999.0947
2020-08-16,1101.2853,-2833.5403,-1052.6421,-426.79202,373.40088,1829.1697,2629.3623,3255.213,5036.1104
2020-08-23,1114.5613,-3031.2275,-1147.522,-488.4169,351.8936,1877.2288,2717.5393,3376.6445,5260.35
