,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-09-05,1955.2313,601.1887,1284.4344,1457.9436,1754.1539,2176.0464,2371.825,2572.542,3109.708
2021-09-12,1951.2898,593.1649,1278.7178,1454.3414,1747.9764,2171.1794,2371.54,2573.2175,3116.4258
2021-09-19,1958.2379,594.8916,1276.3451,1458.3396,1756.5348,2182.0435,2384.712,2587.1562,3142.3674
2021-09-26,1953.1881,604.3177,1266.711,1462.0712,1751.3868,2178.6826,2379.6345,2577.4314,3160.558
2021-10-03,1938.0369,605.9575,1265.822,1450.746,1740.2517,2159.4202,2354.365,2558.5789,3106.3672
2021-10-10,1888.32,576.329,1229.7902,1407.2012,1694.3027,2107.774,2295.9336,2507.468,3027.455
2021-10-17,1860.2771,555.2348,1205.057,1381.5867,1669.426,2078.5027,2265.824,2474.0974,2989.8813
2021-10-24,1856.1343,556.3533,1195.0283,1379.0496,1666.639,2076.717,2264.9612,2473.1748,3007.9338
2021-10-31,1905.326,587.9839,1225.9406,1421.8958,1711.767,2127.19,2328.7444,2539.0063,3091.9155
2021-11-07,1914.429,590.35516,1238.2007,1428.5171,1720.2216,2138.8389,2335.0757,2551.5662,3092.6243
2021-11-14,1904.4177,591.783,1233.6149,1418.2482,1713.7388,2124.3962,2324.762,2540.4644,3074.144
2021-11-21,1880.7617,576.8729,1213.2579,1395.5054,1691.0382,2099.6233,2298.7932,2521.1453,3043.9172
2021-11-28,1887.846,597.1579,1225.6444,1402.705,1696.8013,2104.1257,2307.481,2521.553,3051.0962
2021-12-05,1868.7657,593.6204,1216.6152,1390.2384,1681.1393,2082.7402,2277.9414,2502.101,3006.2148
2021-12-12,1867.3671,586.2352,1202.755,1386.9153,1683.5371,2079.9429,2279.5085,2508.7034,3007.924
2021-12-19,1849.274,589.0707,1189.9991,1377.1108,1664.2834,2060.439,2256.9707,2480.239,2973.1313
2021-12-26,1817.0128,577.3358,1167.8782,1351.857,1634.4631,2024.9984,2217.6992,2440.3235,2925.4016
2022-01-02,1825.1376,600.98755,1184.9778,1370.9026,1644.9983,2026.6725,2215.493,2438.3542,2906.5059
2022-01-09,1954.982,666.3954,1286.4833,1477.4436,1766.4943,2167.993,2360.1333,2591.0337,3103.2244
2022-01-16,2000.8805,666.03876,1315.5326,1508.5591,1810.6104,2222.0781,2420.1362,2639.3447,3170.2852
2022-01-23,2020.1483,671.7055,1333.7683,1523.6985,1825.1866,2244.8774,2442.219,2663.852,3195.492
2022-01-30,2057.6926,666.6561,1357.974,1547.5924,1852.2019,2287.5618,2488.669,2710.5288,3262.8894
2022-02-06,2044.6362,669.16327,1354.182,1547.2601,1840.6722,2267.5127,2471.5906,2662.8264,3201.747
2022-02-13,2045.053,646.97504,1349.8103,1547.366,1834.892,2269.3254,2471.8823,2656.438,3209.4648
2022-02-20,2039.1754,635.135,1349.6196,1543.3629,1827.739,2262.8105,2465.0117,2646.3523,3198.3982
2022-02-27,2052.331,641.27747,1358.1357,1553.9762,1840.9983,2275.744,2482.6838,2663.3823,3217.9888
