,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2022-04-03,2683.2556724384035,1747.4196240886286,2021.569028090458,2167.7170609355085,2411.92401584505,2954.5873290317572,3198.7942839412985,3344.942316786349,3619.0917207881785
2022-04-10,2336.8707272691086,1392.3558550270084,1669.0476855593326,1816.5510765801114,2063.0227755745573,2610.71867896366,2857.1903779581057,3004.6937689788847,3281.385599511209
2022-04-17,2377.795284039806,1437.2483065747824,1712.7777583013367,1859.6614894818808,2105.097764052765,2650.4928040268474,2895.9290785977314,3042.8128097782756,3318.34226150483
2022-04-24,2738.345336372522,1798.1839136108003,2073.600418638724,2220.4239383521626,2465.7596022015314,3010.9310705435128,3256.2667343928815,3403.09025410632,3678.506759134244
2022-05-01,2637.635954983516,1733.2902568579086,1998.2146894975133,2139.4449242442975,2375.43445415633,2899.837455810702,3135.8269857227347,3277.057220469519,3541.9816531091237
2022-05-08,2250.489649005956,1308.0309127558794,1584.1204065244574,1731.302694045295,1977.237843170373,2523.741454841539,2769.6766039666168,2916.8588914874545,3192.9483852560325
2022-05-15,1928.8393959277562,990.8824251353707,1265.6531448309065,1412.1323987732326,1656.8928096136738,2200.7859822418386,2445.54639308228,2592.025647024606,2866.7963667201416
2022-05-22,2043.1465671131728,1082.9123219232674,1364.209079496522,1514.167340083322,1764.7410184869177,2321.552115739428,2572.1257941430235,2722.0840547298235,3003.380812303078
2022-05-29,1926.9893257486774,965.5199466202736,1247.178531709896,1397.32968120681,1648.2256685218417,2205.752982975513,2456.6489702905446,2606.8001197874587,2888.4587048770813
2022-06-05,2181.6575649936553,1257.0723068473853,1527.925837138986,1672.3168519047542,1913.5879066416435,2449.7272233456674,2690.9982780825567,2835.3892928483247,3106.2428231399253
2022-06-12,2259.7468534013074,1303.3080782382121,1583.4929681423473,1732.858496188956,1982.4417445067133,2537.0519622959014,2786.6352106136587,2936.0007386602674,3216.1856285644026
2022-06-19,2203.064273135629,1249.9287355375643,1529.145955291221,1677.995621961256,1926.7168885371032,2479.4116577341542,2728.1329243100017,2876.9825909800365,3156.199810733693
2022-06-26,2169.092439886375,1217.9320355545487,1496.5706479669748,1645.1118612044065,1893.3177156187546,2444.867164153995,2693.0730185683433,2841.614231805775,3120.252844218201
2022-07-03,2103.2628288782007,1153.2980693456582,1431.5864224261218,1579.94091370974,1827.834763926236,2378.6908938301654,2626.5847440466614,2774.9392353302796,3053.227588410743
2022-07-10,2620.517269642254,1661.0273167858168,1942.106036915458,2091.9480625478664,2342.327517439086,2898.7070218454223,3149.086476736642,3298.9285023690504,3580.0072224986916
2022-07-17,2498.5451157023213,1549.8655422751724,1827.777405258416,1975.9311910643235,2223.489671227653,2773.6005601769893,3021.159040340319,3169.3128261462266,3447.22468912947
2022-07-24,2318.453151767214,1372.2404312759654,1649.4296396197242,1797.1981809113433,2044.1129343826437,2592.793369151784,2839.708122623085,2987.4766639147037,3264.6658722584625
2022-07-31,1854.7134740752913,883.3842873996057,1167.93126342846,1319.6222034472362,1573.0911132109827,2136.3358349396,2389.8047447033464,2541.495684722123,2826.042660750977
2022-08-07,2064.514268929999,1110.2051934233755,1389.7661963843284,1538.7991326100805,1787.826634577934,2341.2019032820644,2590.229405249918,2739.26234147567,3018.823344436623
2022-08-14,1822.9233438840151,864.0304887258103,1144.9342914878316,1294.683069318804,1544.906711222347,2100.9399765456833,2351.1636184492263,2500.9123962801987,2781.81619904222
2022-08-21,2162.006770006425,1211.1026081730306,1489.6661553768138,1638.16735162928,1886.3063394163264,2437.7072005965238,2685.8461883835703,2834.3473846360366,3112.9109318398196
2022-08-28,1796.7073526355487,848.2214835830015,1126.0766016492876,1274.2001369499367,1521.7080698453365,2071.706635425761,2319.2145683211606,2467.3381036218098,2745.193221688096
2022-09-04,1738.429288423738,789.3613143563684,1067.386957744009,1215.6013994624814,1463.2612329962017,2013.5973438512742,2261.2571773849945,2409.4716191034668,2687.4972624911074
2022-09-11,1860.5461684925365,915.6393347240663,1192.4459888080537,1340.0105918393451,1586.58457341947,2134.507763565603,2381.081745145728,2528.6463481770193,2805.4530022610065
2022-09-18,1885.2348504416996,973.6323685320071,1240.682646775535,1383.0461619475557,1620.929353760595,2149.540347122804,2387.423538935843,2529.787054107864,2796.837332351392
2022-09-25,1601.3305302438275,655.504037107681,932.5801017021716,1080.2883264797192,1327.1022937006305,1875.5587667870245,2122.372734007936,2270.0809587854833,2547.157023379974
