,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-06-06,2495.7415,1054.5182,1458.8286,1555.6208,1978.0911,3013.3918,3766.6597,4194.174,5993.3086
2021-06-13,2402.2607,1305.8723,1578.5449,1620.654,1933.4244,2871.0972,3532.3633,4017.3113,5662.536
2021-06-20,2445.0,1313.9019,1624.6655,1662.9408,1972.1277,2917.8726,3622.0757,4128.331,5662.711
2021-06-27,2412.2456,1267.6361,1578.6606,1629.1904,1936.2854,2888.206,3681.837,4199.9746,5689.251
2021-07-04,2520.3577,1337.747,1624.012,1705.6023,2024.4576,3016.2578,3785.3784,4201.4507,5655.6777
2021-07-11,2599.1562,1418.7417,1695.5854,1779.7708,2084.5825,3113.7297,3866.773,4325.0254,5719.045
2021-07-18,2477.2417,1357.5464,1618.9974,1712.4219,1997.7156,2956.7676,3608.5508,4039.3281,5197.192
2021-07-25,2389.0044,1254.718,1528.9897,1648.8119,1930.5366,2847.4724,3484.2812,3885.1594,4892.014
2021-08-01,2486.27,1313.2797,1578.853,1716.5332,2004.593,2967.9473,3627.4082,3977.8984,5012.161
2021-08-08,2457.9858,1311.3995,1559.688,1693.589,1974.7839,2941.1877,3552.8416,3913.001,4863.426
2021-08-15,2429.8245,1346.6903,1572.4614,1700.7788,1972.6576,2886.9912,3410.333,3779.7444,4635.945
2021-08-22,2540.7832,1310.6075,1611.8317,1744.9844,2048.816,3032.7507,3631.0396,4030.296,4852.0674
2021-08-29,2452.8037,1197.7837,1523.0276,1670.6821,1977.4932,2928.1143,3522.9863,3884.4087,4592.902
2021-09-05,2564.245,1369.0557,1658.3096,1814.0365,2087.6606,3040.8296,3609.0488,3946.499,4691.371
2021-09-12,2386.3706,1547.4515,1715.3192,1824.1807,1956.5374,2816.2039,3362.9082,3729.2827,4531.5938
2021-09-19,2320.9453,1510.546,1679.6195,1791.4731,1911.1821,2730.7087,3239.8555,3615.2754,4343.262
2021-09-26,2331.9854,1393.6226,1622.2019,1736.0598,1897.1055,2766.865,3307.3079,3667.5693,4340.7456
2021-10-03,2374.8684,1453.0415,1649.1836,1772.2915,1930.4625,2819.2744,3377.8628,3709.5396,4445.1265
2021-10-10,2387.1772,1500.0935,1677.5176,1813.4366,1945.2811,2829.0732,3354.0732,3724.9536,4450.7427
2021-10-17,2378.1362,1522.6501,1691.0603,1827.3018,1943.2761,2812.9963,3304.6206,3714.2236,4400.018
2021-10-24,2387.1719,1480.9031,1688.4583,1799.4115,1966.1733,2808.1702,3283.0793,3643.0645,4206.4155
2021-10-31,2367.617,1487.9319,1690.163,1793.7585,1968.5029,2766.731,3232.3726,3561.0923,4075.4072
2021-11-07,2380.099,1539.1543,1702.4647,1804.4554,1978.938,2781.2603,3259.6323,3562.0532,4135.5513
2021-11-14,2343.188,1558.2017,1701.1637,1789.9999,1963.9092,2722.4668,3175.386,3475.0713,4016.88
2021-11-21,2301.5342,1535.5508,1683.7943,1762.4642,1935.4563,2667.6123,3118.363,3418.3726,3928.8591
2021-11-28,2261.446,1422.2351,1603.668,1704.5532,1890.5812,2632.311,3127.7969,3406.1323,3862.2852
