,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2022-04-03,1045.7908,-4789.7876,-2398.4275,-1463.7964,-183.16849,2274.75,3555.3772,4490.009,6881.3696
2022-04-10,1183.1885,-4672.504,-2282.4387,-1344.4861,-55.902515,2422.2795,3710.8625,4648.8154,7038.881
2022-04-17,1226.3462,-4611.8213,-2245.635,-1310.3396,-19.410313,2472.1028,3763.0312,4698.3276,7064.513
2022-04-24,1062.0464,-4870.9707,-2445.5833,-1495.2828,-191.08012,2315.1729,3619.3752,4569.6763,6995.063
2022-05-01,1147.9058,-4846.3833,-2404.3118,-1444.1146,-123.33875,2419.1506,3739.9258,4700.1235,7142.195
2022-05-08,1150.4747,-4643.598,-2286.797,-1358.6377,-80.60391,2381.5535,3659.5867,4587.7466,6944.5483
2022-05-15,1202.371,-4684.1533,-2290.5164,-1347.5396,-48.82821,2453.5703,3752.2815,4695.2583,7088.8955
2022-05-22,1216.1942,-4692.87,-2281.0483,-1334.5461,-34.20757,2466.5962,3766.934,4713.437,7125.259
2022-05-29,1268.7917,-4747.1543,-2309.091,-1345.3132,-15.008535,2552.592,3882.8962,4846.6743,7284.7383
2022-06-05,1142.4248,-4734.032,-2344.6597,-1403.2944,-106.7408,2391.5906,3688.1438,4629.51,7018.882
2022-06-12,1130.6387,-4652.959,-2303.2463,-1376.7397,-99.96845,2361.2458,3638.0164,4564.5234,6914.237
2022-06-19,1202.048,-4917.4263,-2415.652,-1435.4883,-90.359024,2494.455,3839.584,4819.748,7321.523
2022-06-26,1114.5908,-4790.2,-2380.841,-1435.0166,-135.35178,2364.5334,3664.1975,4610.023,7019.3813
2022-07-03,947.1669,-4887.5156,-2489.1187,-1554.717,-277.03717,2171.3708,3449.0503,4383.452,6781.85
2022-07-10,922.92426,-4935.209,-2523.2314,-1585.1224,-303.77286,2149.6213,3430.9705,4369.08,6781.058
2022-07-17,984.3532,-4766.8193,-2409.2466,-1488.1427,-226.33585,2195.0422,3456.849,4377.9526,6735.5254
2022-07-24,971.62933,-4569.2124,-2310.1702,-1422.6246,-202.39355,2145.652,3365.8828,4253.4287,6512.4717
2022-07-31,1025.574,-4711.462,-2365.911,-1447.0038,-185.98575,2237.1335,3498.1516,4417.0586,6762.61
2022-08-07,1099.6064,-4614.8027,-2289.9526,-1374.5577,-114.264435,2313.4775,3573.7705,4489.165,6814.016
2022-08-14,980.4842,-4555.4854,-2299.0981,-1412.3267,-192.92058,2153.889,3373.295,4260.067,6516.4536
2022-08-21,966.60767,-4535.4097,-2291.0508,-1409.735,-198.47943,2131.6948,3342.95,4224.2656,6468.6255
2022-08-28,899.6869,-4675.9927,-2396.841,-1503.7744,-278.0632,2077.437,3303.1477,4196.215,6475.3667
2022-09-04,997.2139,-4723.4,-2383.8113,-1467.5425,-210.41316,2204.841,3461.97,4378.239,6717.827
2022-09-11,894.33765,-4772.9897,-2462.4587,-1554.6514,-306.5353,2095.2107,3343.3264,4251.134,6561.6655
2022-09-18,1081.2283,-4577.956,-2281.159,-1374.5627,-124.37808,2286.8345,3537.019,4443.615,6740.4126
2022-09-25,1026.1338,-4437.812,-2217.5305,-1342.2346,-136.18968,2188.4573,3394.5017,4269.798,6490.0796
