,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2021-09-05,41.5194942842962,-6129.291525332133,-4321.57690164778,-3357.891503761874,-1747.614730433623,41.5194942842962,1830.6536995503636,3440.930472878615,4404.616285737356,6212.330909421708
2021-09-12,41.147245171166006,-6131.74962045738,-4323.424011555824,-3359.4126923505773,-1748.5916653601503,41.147245171166006,1830.8861751609086,3441.7072021513354,4405.718521356583,6214.0441302581385
2021-09-19,41.17631729596018,-6136.081939411688,-4326.47867832341,-3361.7862477276353,-1749.82711319871,41.17631729596018,1832.1797672628047,3444.13890179173,4408.831332387505,6218.434593475782
2021-09-26,41.152123980682155,-6132.476659127272,-4323.936637908383,-3359.8110163342103,-1748.798995051879,41.152123980682155,1831.1032624739767,3442.115283756308,4406.240905330481,6214.780926549369
2021-10-03,41.18406456157201,-6137.236434512812,-4327.292699141347,-3362.4187630350175,-1750.1563406845796,41.18406456157201,1832.5244892835617,3444.7869116339994,4409.660847740329,6219.6045831117935
2021-10-10,41.25027863753809,-6147.103635427114,-4334.249945604479,-3367.8247241458375,-1752.970171376821,41.25027863753809,1835.4707481590476,3450.3253009280643,4416.750522386706,6229.60421220934
2021-10-17,41.311841940987975,-6156.277779674017,-4340.718526022409,-3372.850979053846,-1755.5863630284543,41.311841940987975,1838.2100664466939,3455.474682472085,4423.342229440648,6238.901483092257
2021-10-24,41.29085361563108,-6153.150105986366,-4338.513240360321,-3371.1374148455534,-1754.6944440035898,41.29085361563108,1837.27617076119,3453.7191416031537,4421.094967117921,6235.731832743966
2021-10-31,41.31018883731969,-6156.031434681821,-4340.544831086981,-3372.7160135799268,-1755.5161128018765,41.31018883731969,1838.1365100119976,3455.336410790048,4423.165228297102,6238.6518318919425
2021-11-07,41.3088127206124,-6155.826366200018,-4340.400239730007,-3372.603662341991,-1755.4576334019819,41.3088127206124,1838.0752783780376,3455.221307318047,4423.017884706063,6238.444011176074
2021-11-14,41.30272453749846,-6154.919107054409,-4339.76054205518,-3372.1066006422043,-1755.1989102187908,41.30272453749846,1837.8043788257398,3454.712069249153,4422.366010662129,6237.524575661358
2021-11-21,41.310310594601,-6156.049578913843,-4340.557624370015,-3372.7259542929564,-1755.5212869943748,41.310310594601,1838.1419277191162,3455.346595017698,4423.178265094757,6238.670219638585
2021-11-28,41.27769117450225,-6151.188643121471,-4337.130236132691,-3370.0627846581237,-1754.1350934381285,41.27769117450225,1836.6904953072467,3452.618186527242,4419.685638001809,6233.744044990589
2021-12-05,41.28300178509418,-6151.980028652774,-4337.6882326948835,-3370.4963624724455,-1754.3607729308965,41.28300178509418,1836.9267960237098,3453.062385565259,4420.254255787697,6234.546051745588
2021-12-12,41.366465025600625,-6164.417694678012,-4346.457883654181,-3377.310608926508,-1757.9076234212857,41.366465025600625,1840.6405730345816,3460.0435585398036,4429.1908332674775,6247.150644291308
2021-12-19,41.4125929481135,-6171.291663279901,-4351.304637476114,-3381.0766624670764,-1759.8678737493663,41.4125929481135,1842.6930792295016,3463.901867947212,4434.129842956249,6254.116868760036
2021-12-26,41.427141749575654,-6173.459721128551,-4352.833309379159,-3382.2644802198115,-1760.4861390274398,41.427141749575654,1843.3404421173796,3465.1187833097515,4435.687612469099,6256.314024218491
2022-01-02,41.51268105164435,-6186.206761199206,-4361.821096312577,-3389.248223988538,-1764.12121374595,41.51268105164435,1847.1465954804785,3472.2736057230663,4444.846478047105,6269.232142933734
2022-01-09,47.28694026247419,-6197.0209171507095,-4367.775702553566,-3392.6124332167883,-1763.1566312915147,47.28694026247419,1857.7303805929241,3487.1861825181977,4462.3498717703,6291.595086367443
2022-01-16,47.422767559188095,-6214.821277973041,-4380.321728222334,-3402.3573939404896,-1768.221133193778,47.422767559188095,1863.066536711688,3497.2027974584,4475.167552861736,6309.667102612443
2022-01-23,47.48125540532172,-6222.486193568707,-4385.7241034197805,-3406.553617948294,-1770.4019305384159,47.48125540532172,1865.3643095862865,3501.515996996164,4480.686904108525,6317.44899425745
2022-01-30,47.551717284974174,-6231.720323323017,-4392.232489967821,-3411.608921752047,-1773.0291956918156,47.551717284974174,1868.132498303456,3506.7122243636873,4487.3362148460465,6326.8240482012425
2022-02-06,47.551967902459424,-6231.753167101652,-4392.255638874403,-3411.6269023613177,-1773.038540298986,47.551967902459424,1868.1423441449015,3506.730706207233,4487.35986498913,6326.857393216379
2022-02-13,47.625222735070246,-6241.353317321816,-4399.022003460401,-3416.882587219107,-1775.7699444282232,47.625222735070246,1871.0202577360747,3512.132900526958,4494.272739687577,6336.604053548992
2022-02-20,47.741322346031666,-6256.568336809383,-4409.745832429213,-3425.21218057941,-1780.098873257637,47.741322346031666,1875.5813854652292,3520.694692787002,4505.228768587112,6352.051272967283
2022-02-27,47.81542721216272,-6266.279885133883,-4416.590712472869,-3430.528851288121,-1782.8619720203121,47.81542721216272,1878.492693754522,3526.1595730223307,4512.221858815449,6361.911031476463
