,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-09-05,2775.546,-2684.222,45.085445,899.06396,1910.2815,3640.8103,4652.028,5506.006,8235.313
2021-09-12,1248.7086,-5694.662,-2430.577,-1331.8068,33.86139,2463.556,3829.2236,4927.9937,8192.079
2021-09-19,1026.8666,-6603.711,-3048.2458,-1839.1277,-326.1788,2379.9119,3892.8606,5101.9785,8657.444
2021-09-26,-260.2243,-9733.953,-5488.594,-3980.1113,-2037.4111,1516.9625,3459.6619,4968.1455,9213.505
2021-10-03,1091.4274,-6773.8154,-3137.5776,-1889.9058,-319.51892,2502.374,4072.76,5320.4326,8956.67
2021-10-10,2526.6523,-3521.6409,-578.413,372.9929,1524.229,3529.0754,4680.3115,5631.718,8574.944
2021-10-17,3249.942,-1953.8746,682.3462,1493.7308,2444.0251,4055.8586,5006.153,5817.5376,8453.758
2021-10-24,1256.0435,-5672.4,-2305.7188,-1215.5613,105.07078,2407.0164,3727.6477,4817.8057,8184.487
2021-10-31,1326.7681,-5230.9497,-1972.1776,-945.10223,276.9768,2376.5593,3598.6382,4625.714,7884.4863
2021-11-07,556.9169,-7562.928,-3654.5981,-2374.7175,-812.6415,1926.4752,3488.5505,4768.432,8676.763
2021-11-14,480.30145,-8212.375,-4080.54,-2707.3784,-1015.04486,1975.6478,3667.981,5041.143,9172.979
2021-11-21,1292.115,-6762.07,-2867.033,-1598.5988,-56.200134,2640.4302,4182.8286,5451.263,9346.3
2021-11-28,749.5327,-6925.22,-3174.4075,-1968.1777,-513.5729,2012.6383,3467.2422,4673.473,8424.286
2021-12-05,1492.2434,-5259.4854,-1817.8403,-766.7329,457.97525,2526.5117,3751.2195,4802.327,8243.973
2021-12-12,3811.7036,-1499.5782,1265.3983,2087.5837,3028.5857,4594.8213,5535.823,6358.0093,9122.986
2021-12-19,3540.546,-2258.8665,784.9977,1680.6133,2698.429,4382.663,5400.4785,6296.0947,9339.959
2021-12-26,2501.7617,-3958.0894,-541.0596,454.19333,1577.5508,3425.9727,4549.33,5544.583,8961.612
2022-01-02,3528.663,-1936.1704,997.0553,1835.0676,2768.7454,4288.5806,5222.258,6060.2705,8993.496
2022-01-09,4101.2627,-541.1911,2000.5177,2707.4949,3481.083,4721.442,5495.0293,6202.007,8743.717
2022-01-16,4418.744,-69.466866,2391.0754,3074.2275,3820.824,5016.6646,5763.2607,6446.413,8906.955
2022-01-23,2657.1357,-4261.911,-547.7969,513.1808,1695.1781,3619.0933,4801.0903,5862.068,9576.183
2022-01-30,1947.2778,-4858.7007,-1177.7356,-136.75601,1015.1231,2879.4324,4031.3113,5072.2915,8753.256
2022-02-06,-369.83865,-9073.598,-4459.12,-3119.1055,-1609.6425,869.9652,2379.4272,3719.443,8333.92
2022-02-13,966.85474,-6003.5786,-2225.6313,-1160.2883,16.269386,1917.4401,3093.9976,4159.3413,7937.2886
2022-02-20,2928.8948,-2118.621,677.06573,1442.3667,2270.7783,3587.011,4415.4224,5180.7236,7976.4106
2022-02-27,3046.8289,-1401.617,1086.1884,1758.0685,2478.73,3614.928,4335.589,5007.469,7495.2744
