,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2020-03-01,649.8390722740995,-684.7453013876877,-293.7841984051289,-85.36428195002055,262.8962975858462,649.8390722740995,1036.7818469623528,1385.0424686115568,1593.462385066665,1984.4234038225495
2020-03-08,686.3102503629292,-647.9307055683697,-257.07020542317747,-48.7039199681843,299.46704450834034,686.3102503629292,1073.1534983200186,1421.3245048990436,1629.6907903540368,2020.551206294228
2020-03-15,686.7784846697039,-648.3727554788867,-257.2455912481234,-48.737148156443844,299.6713555235307,686.7784846697039,1073.885655947102,1422.2942017583014,1630.8026448499809,2021.9297248182943
2020-03-22,458.91595313411494,-872.0516760584254,-482.1500837630951,-274.294988532479,73.02179940073536,458.91595313411494,844.8100648682852,1192.126894800709,1399.981990031325,1789.883666325074
2020-03-29,648.1250381972109,-682.9391976450171,-293.00930482177506,-85.13912268451281,262.2028748109227,648.1250381972109,1034.047201583499,1381.3892410811923,1589.2594232184547,1979.189232037181
2020-04-05,649.8935386257351,-684.8026934097397,-293.80882196831254,-85.3714367691076,262.91833227535466,649.8935386257351,1036.8687449761157,1385.1585561374447,1593.5959413366497,1984.5897285443432
2020-04-12,649.9957953109363,-684.9104428321959,-293.8550509495713,-85.3848694309453,262.959700831186,649.9957953109363,1037.0318897906866,1385.3765021763115,1593.8466836949376,1984.9019913305747
2020-04-19,688.6747169825766,-650.1629475090239,-257.9558601533925,-48.8717140422927,300.4987642444946,688.6747169825766,1076.8507119682101,1426.221232502549,1635.3053786136486,2027.5123814741771
2020-04-26,652.1438589847962,-687.1738901540226,-294.82616393965316,-85.66704377367955,263.82871288498603,652.1438589847962,1040.4590050846064,1389.9548040059728,1599.1139241719463,1991.4615658609143
2020-05-03,690.8600252704186,-652.2260499325665,-258.7744078148495,-49.02679416808215,301.4523093998432,690.8600252704186,1080.267783522606,1430.746929472143,1640.4945431189103,2033.9461004734037
2020-05-10,655.3206917788532,-690.5213671246091,-296.2623707109744,-86.08435947830613,265.11391966192576,655.3206917788532,1045.5274638957806,1396.7257855045905,1606.9037967372585,2001.1627082137375
2020-05-17,656.4210610227393,-691.6808429112924,-296.75983402159596,-86.22890638905977,265.55908064490984,656.4210610227393,1047.283041400569,1399.0710709744267,1609.601998606963,2004.522922416883
2020-05-24,656.9240633840055,-692.2108641398692,-296.98723516105554,-86.29498187947063,265.7625732696162,656.9240633840055,1048.0855534983948,1400.1431512199672,1610.8354045015521,2006.0589483353945
2020-05-31,656.7566719580637,-692.0344812517103,-296.9115595699925,-86.2729929756177,265.69485406342307,656.7566719580637,1047.8184898527045,1399.786379453383,1610.4249460477577,2005.5477826062001
2020-06-07,656.5322084792283,-691.7979606745037,-296.81008241047033,-86.24350696206093,265.6040460156358,656.5322084792283,1047.4603709428206,1399.3079664676086,1609.874541916018,2004.8623350858688
2020-06-14,655.8913878723979,-691.1227182671428,-296.52037534862757,-86.15932736545801,265.34479819238186,655.8913878723979,1046.437977552414,1397.9421456158161,1608.3031935989857,2002.9054515063763
2020-06-21,625.2788725449489,-720.6273274329992,-326.3495411506066,-116.16151310847356,235.05350368298016,625.2788725449489,1015.5041989363157,1366.7192581983713,1576.9072862405044,1971.1849875816931
2020-06-28,626.8105579099413,-722.3925787144799,-327.1489681551012,-116.4460627668995,235.6292915872093,626.8105579099413,1017.9917816580353,1370.0671785867821,1580.770083974984,1976.0136093850865
2020-07-05,553.5425523599657,-804.1560793123326,-406.42374778495116,-194.39411446326923,159.89814433480512,553.5425523599657,947.187003227843,1301.4792191832007,1513.5087668194492,1911.241184032264
2020-07-12,679.3306142648062,-684.573309413592,-285.023162651062,-72.0244587580363,283.88707464933395,679.3306142648062,1074.7741108417513,1430.6856872876485,1643.6843911806743,2043.23445186615
2020-07-19,682.4829899683472,-687.750013396267,-286.3457882975744,-72.3586821083195,285.2044283764914,682.4829899683472,1079.7615083219591,1437.3246620450138,1651.3117682342688,2052.715906856474
2020-07-26,686.0193923447953,-691.3137077557259,-287.82953798966327,-72.73362099928934,286.68226391687745,686.0193923447953,1085.3564773104229,1444.7724056888799,1659.8683226792539,2063.3524055207363
2020-08-02,663.9732341337494,-731.708562781898,-322.8492163790435,-104.88781262534421,259.3161755480417,663.9732341337494,1068.6302927194572,1432.8342368515525,1650.795640605252,2059.655075090687
2020-08-09,565.9997667997113,-843.91891937775,-430.88893375665907,-210.70417767763138,157.21493514651252,565.9997667997113,974.784553962369,1342.703711277054,1562.8884673560817,1975.918541958255
2020-08-16,570.0342480182649,-849.9344254431725,-433.96033663082125,-212.2060900411606,158.33557289290428,570.0342480182649,981.7328783359528,1352.2745860776902,1574.0288326673508,1990.0030110950472
2020-08-23,713.6486809717285,-719.1562238368724,-299.42181288628353,-75.66295248743089,298.22833258836044,713.6486809717285,1129.0689841423716,1502.9603144308878,1726.7191748297405,2146.4534953548796
