,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2020-03-01,1570.0528194996784,1135.5757531046627,1262.8540611103167,1330.7056561433253,1444.0826964373543,1696.0229425620025,1809.3999828560316,1877.2515778890402,2004.5298858946942
2020-03-08,1029.4089634671884,594.364360807487,721.8089262777763,789.7491525499837,903.2742917586079,1155.543635175769,1269.0687743843932,1337.0090006566004,1464.4535661268899
2020-03-15,1671.6030728336873,1237.535165935207,1364.6936123130529,1432.481309555798,1545.751579443945,1797.4545662234295,1910.7248361115767,1978.5125333543217,2105.6709797321673
2020-03-22,833.76862337323,382.29645217909746,514.5534077372179,585.0591013580789,702.8710240213856,964.6662227250744,1082.478145388381,1152.9838390092418,1285.2407945673624
2020-03-29,1962.0266452156527,1499.5086076824796,1635.00140532947,1707.2321143944002,1827.9264622300984,2096.126828201207,2216.821176036905,2289.051885101835,2424.544682748826
2020-04-05,2706.1158845119257,2236.711603329306,2374.2216983390513,2447.5278211635105,2570.019138239026,2842.2126307848257,2964.703947860341,3038.0100706848,3175.5201656945455
2020-04-12,1589.9790466454958,1114.4503830850595,1253.75459126422,1328.0171491805813,1452.1066273590222,1727.8514659319694,1851.9409441104103,1926.2035020267715,2065.507710205932
2020-04-19,2694.4407067349625,2211.155674279138,2352.7320795099495,2428.2059372667904,2554.319444368287,2834.561969101638,2960.6754762031346,3036.1493339599756,3177.725739190787
2020-04-26,1596.9429869800583,1107.5110042778786,1250.888133844367,1327.3219510813815,1455.039508384075,1738.8464655760417,1866.5640228787352,1942.9978401157496,2086.374969682238
2020-05-03,3128.5999129184106,2633.6819877011158,2778.6662020487033,2855.9567502358655,2985.1058673922184,3272.093958444603,3401.2430756009558,3478.5336237881174,3623.5178381357055
2020-05-10,1976.535988170693,1483.1974127391384,1627.7189629232387,1704.7628665568304,1833.4998514784907,2119.572124862895,2248.3091097845554,2325.353013418147,2469.8745636022477
2020-05-17,1940.35906717697,1449.102672127528,1593.0142559486237,1669.7329887711414,1797.9266275248647,2082.7915068290754,2210.9851455827984,2287.703878405316,2431.615462226412
2020-05-24,1503.8582475974315,1013.7355027051699,1157.3149882752039,1233.8566807489356,1361.7544928423094,1645.9620023525536,1773.8598144459274,1850.401506919659,1993.980992489693
2020-05-31,1346.416362190155,857.0802422089919,1000.4292891771672,1076.8481356849343,1204.5406775554586,1488.2920468248515,1615.9845886953758,1692.4034352031426,1835.7524821713182
2020-06-07,1180.39240272658,693.2145605985537,835.9313487558495,912.0131404310686,1039.1424784548371,1321.642326998323,1448.7716650220914,1524.8534566973103,1667.5702448546062
2020-06-14,983.0264932010911,497.41987732782025,639.6763810773367,715.5127968379477,842.2321224671048,1123.8208639350773,1250.5401895642344,1326.3766053248453,1468.633109074362
2020-06-21,1501.8447407182423,1018.3252972661201,1159.9703722548875,1235.4808376055978,1361.655514391361,1642.0339670451235,1768.2086438308868,1843.719109181597,1985.3641841703645
2020-06-28,2705.337137849929,2209.0112791200245,2354.4079419237673,2431.9183648567328,2561.4348830727436,2849.2393926271147,2978.7559108431255,3056.266333776091,3201.662996579834
2020-07-05,3645.1670148601597,3130.384354026008,3281.187862725014,3361.5806551979244,3495.913486535442,3794.4205431848773,3928.753374522395,4009.1461669953055,4159.949675694312
2020-07-12,2855.763181073735,2339.4746089829346,2490.719268323891,2571.347236571646,2706.0730363174644,3005.4533258300053,3140.1791255758235,3220.8070938235787,3372.051753164535
2020-07-19,2824.983636411967,2310.8471571172995,2461.4613695349335,2541.753248860693,2675.9174587539364,2974.0498140699974,3108.214023963241,3188.5059032890003,3339.1201157066344
2020-07-26,2429.8220517549903,1917.3231133873287,2067.457614780837,2147.4937619346983,2281.2306545814768,2578.413448928504,2712.1503415752823,2792.1864887291435,2942.320990122652
2020-08-02,5284.8827237359255,4684.070318209191,4860.075894380902,4953.903815768919,5110.686158449869,5459.079289021982,5615.861631702932,5709.689553090949,5885.69512926266
2020-08-09,3797.7024001506065,3188.99555919498,3367.3137784536702,3462.374561313939,3621.2169614592485,3974.1878388419645,4133.030238987274,4228.091021847543,4406.409241106233
2020-08-16,1951.346993618865,1334.235119067338,1515.0155590910806,1611.3889427303038,1772.4246412252403,2130.26934601249,2291.3050445074264,2387.6784281466494,2568.458868170392
2020-08-23,3808.287824966373,3188.3378886517607,3369.949727446947,3466.7663266948216,3628.542619038681,3988.033030894065,4149.809323237925,4246.6259224857995,4428.237761280985
