,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-09-05,1969.9803971708643,934.3498635171366,1237.733660356249,1399.4664398475477,1669.7148230775915,2270.245971264137,2540.4943544941807,2702.227133985479,3005.6109308245923
2021-09-12,1920.420910388691,886.6326830297221,1189.4767836543238,1350.9218530906915,1620.689485433818,2220.152335343564,2489.9199676866906,2651.365037123058,2954.20913774766
2021-09-19,1881.6543360514092,850.5659888698417,1152.6191704624011,1313.6426038894056,1582.7057009478456,2180.6029711549727,2449.666068213413,2610.689501640417,2912.7426832329766
2021-09-26,1980.8845398038602,952.1382986298436,1253.5053696935222,1414.1630401363782,1682.6149632854695,2279.154116322251,2547.6060394713422,2708.263709914198,3009.630780977877
2021-10-03,1699.0096983766755,669.409112185185,971.0264601833389,1131.81755233387,1400.4924173065074,1997.5269794468436,2266.201844419481,2426.992936570012,2728.610284568166
2021-10-10,1832.3856585962476,802.3972331109683,1104.1281970693408,1264.9798574678543,1533.7559293272082,2131.015387865287,2399.791459724641,2560.643120123154,2862.374084081527
2021-10-17,2162.193450988123,1121.572828414306,1426.4184517194656,1588.930525490653,1860.481075293626,2463.90582668262,2735.456376485593,2897.96845025678,3202.81407356194
2021-10-24,2321.795736952783,1280.8494984353779,1585.7905096207387,1748.3534343179003,2019.9889537885772,2623.602520116989,2895.2380395876658,3057.800964284827,3362.741975470188
2021-10-31,1997.212180005096,956.7543353416158,1261.5522735130576,1424.0389265159083,1695.5469993295835,2298.877360680608,2570.3854334942835,2732.8720864971338,3037.670024668576
2021-11-07,2361.5181092742864,1312.6642322007572,1619.9217542760823,1783.7196023569554,2057.418624655634,2665.6175938929387,2939.3166161916174,3103.1144642724903,3410.3719863478154
2021-11-14,2624.670717437246,1577.0891060160209,1883.973922988859,2047.5730833587077,2320.940107203883,2928.4013276706087,3201.768351515784,3365.3675118856327,3672.2523288584707
2021-11-21,2967.801227329364,1922.6893619965822,2228.850676792542,2392.064140829054,2664.7866830123803,3270.8157716463475,3543.538313829674,3706.751777866186,4012.9130926621456
2021-11-28,2439.586432995517,1386.888917759893,1695.2724181657122,1859.6705211281414,2134.3725430152576,2744.8003229757765,3019.5023448628926,3183.900447825322,3492.283948231141
2021-12-05,2485.2981861297467,1434.9996745715177,1742.6803965050651,1906.7038508644005,2180.7798513625066,2789.8165208969867,3063.892521395093,3227.915975754428,3535.5966976879754
2021-12-12,1978.7124582720096,922.4940835532309,1231.9090055746024,1396.8569555837385,1672.4777477774287,2284.9471687665905,2560.5679609602807,2725.515910969417,3034.930832990788
2021-12-19,2272.9686873053556,1210.1934909888728,1521.5292075087323,1687.5011259575435,1964.8329245172354,2581.104450093476,2858.4362486531677,3024.4081671019785,3335.7438836218384
2021-12-26,2671.4928777726454,1608.1451601761164,1919.6485945007983,2085.7099226907585,2363.19112100767,2979.794634537621,3257.2758328545324,3423.3371610444924,3734.8405953691745
2022-01-02,2492.6161649024957,1428.8542870999306,1740.479047990143,1906.605054923246,2184.1943285840593,2801.038001220932,3078.6272748817455,3244.753281814848,3556.3780427050606
2022-01-09,2265.8307837032894,1203.6048663962135,1514.7796738408933,1680.6658122571343,1957.8542761434937,2573.807291263085,2850.9957551494444,3016.8818935656855,3328.056701010365
2022-01-16,2531.172614416542,1468.9178418541312,1780.1011023297306,1945.9917470254761,2223.1877407073066,2839.157488125777,3116.3534818076077,3282.244126503353,3593.427386978952
2022-01-23,1837.4637211657846,755.9554980533433,1072.7789793802094,1241.6764049413946,1523.8965976147208,2151.030844716848,2433.2510373901746,2602.1484629513593,2918.971944278226
2022-01-30,2034.0040689813386,953.3209881143796,1269.9027473412962,1438.6713117454362,1720.6761830753587,2347.3319548873183,2629.3368262172407,2798.105390621381,3114.687149848298
2022-02-06,2328.0882716583014,1243.2028890540332,1561.0156956623268,1730.4405268702644,2013.5419912548027,2642.6345520618,2925.7360164463385,3095.160847654276,3412.9736542625697
2022-02-13,3082.579814494009,1994.7930939241835,2313.4558358127733,2483.333764373642,2767.1923345685213,3397.9672944194967,3681.825864614376,3851.7037931752448,4170.366535063835
2022-02-20,2581.1185669750857,1489.9738635529563,1809.6203130036033,1980.022652425816,2264.757490176797,2897.4796437733744,3182.2144815243555,3352.6168209465677,3672.263270397215
2022-02-27,2804.0033002313075,1710.0529808689237,2030.521324217797,2201.3618122359203,2486.8287770797006,3121.1778233829145,3406.644788226695,3577.485276244818,3897.9536195936917
