,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2021-09-05,272.371414442526,-8612.075657727983,-6009.4125128322175,-4621.942539162105,-2303.5411809682846,272.371414442526,2848.2839061101276,5166.685679276784,6554.155652946895,9156.818797842661
2021-09-12,272.4634726167713,-8614.986432939602,-6011.443620044223,-4623.504698658517,-2304.3197494383016,272.4634726167713,2849.2465908935715,5168.431955226877,6556.370876612584,9159.913689507963
2021-09-19,272.6559786288948,-8621.073255025423,-6015.69093814263,-4626.771384071518,-2305.9478407246725,272.6559786288948,2851.259694130866,5172.0836528840955,6561.003206955208,9166.385523838002
2021-09-26,272.49577848263124,-8616.007907830952,-6012.156394088202,-4624.052905437073,-2304.592971547705,272.49577848263124,2849.58442472239,5169.044773774069,6557.1482624251985,9160.999776167948
2021-10-03,272.7072784639895,-8622.695297712864,-6016.822781847871,-4627.6419045355005,-2306.381701535505,272.7072784639895,2851.796154592348,5173.056773076886,6562.2376503892565,9168.110166254251
2021-10-10,273.14572621422843,-8636.558519023174,-6026.49638655379,-4635.082040322794,-2310.089808902225,273.14572621422843,2856.3811572925465,5181.373804865657,6572.788151096654,9182.850283566037
2021-10-17,273.553378084334,-8649.448009480711,-6035.490532485387,-4641.999592678521,-2313.5374646417554,273.553378084334,2860.644116617018,5189.106661427405,6582.597601234272,9196.555078229596
2021-10-24,273.4144003231895,-8645.053690068862,-6032.424224302731,-4639.641242307775,-2312.362080665833,273.4144003231895,2859.190777171742,5186.470355375565,6579.253337370521,9191.882803136652
2021-10-31,273.54243177762055,-8649.101899659381,-6035.249020825041,-4641.813841906,-2313.444887862561,273.54243177762055,2860.529647228566,5188.899018028949,6582.334196947991,9196.187075782329
2021-11-07,273.53331958711465,-8648.81378251535,-6035.047975822732,-4641.659214736293,-2313.3678228514536,273.53331958711465,2860.4343578399175,5188.726166467818,6582.114927554257,9195.880734246875
2021-11-14,273.49300564856907,-8647.539101435008,-6034.1585172603,-4640.975116855219,-2313.0268736450294,273.49300564856907,2860.012780771757,5187.961440663588,6581.144841068669,9194.525425243377
2021-11-21,273.5432380141388,-8649.127391945005,-6035.266809064056,-4641.827523146624,-2313.4517064893435,273.5432380141388,2860.5380783280775,5188.9143117435315,6582.353597660964,9196.214180541912
2021-11-28,273.3272429836603,-8642.297873700658,-6030.501245682438,-4638.162246371308,-2311.62496028468,273.3272429836603,2858.2793421447277,5184.817044660449,6577.156043971578,9188.952671989799
2021-12-05,273.3624080936835,-8643.409754654287,-6031.27710409115,-4638.758972419976,-2311.922364031095,273.3624080936835,2858.647076097795,5185.484100969345,6578.002232640519,9190.134883203655
2021-12-12,273.9150741166368,-8660.884428392981,-6043.470740932779,-4648.137308273119,-2316.596455641629,273.9150741166368,2864.4264995437306,5195.967769499906,6591.301202159567,9208.714889619769
2021-12-19,274.22051799022233,-8670.542217753484,-6050.209841067975,-4653.320466114925,-2319.179702281952,274.22051799022233,2867.620633814885,5201.761815437904,6598.651190390954,9218.983567076464
2021-12-26,274.31685535016715,-8673.588295970643,-6052.335361242294,-4654.955240244768,-2319.994461335698,274.31685535016715,2868.628067551827,5203.589264397719,6600.969385395245,9222.222320123594
2022-01-02,274.8832683673668,-8691.497634098614,-6064.832302156439,-4664.566852477602,-2324.7848161283487,274.8832683673668,2874.5512481631363,5214.3337033121725,6614.59915299101,9241.264484933186
2022-01-09,275.6154649269701,-8714.648860083686,-6080.986975274905,-4676.991689470079,-2330.9772608496924,275.6154649269701,2882.2080857248015,5228.222934260512,6632.218220065338,9265.880104874119
2022-01-16,276.4071444758219,-8739.680870822925,-6098.4540394922,-4690.425909032774,-2337.672774204657,276.4071444758219,2890.4869578759276,5243.240513825536,6651.268644284963,9292.49547561569
2022-01-23,276.74804525762795,-8750.45976746559,-6105.9754360675815,-4696.210744524002,-2340.555892431736,276.74804525762795,2894.0518775367736,5249.707151269913,6659.471842813492,9303.956174211502
2022-01-30,277.1587375885811,-8763.44539385174,-6115.036664602175,-4703.179891263668,-2344.029262421736,277.1587375885811,2898.346632032252,5257.4976831407685,6669.354456479276,9317.763185728842
2022-02-06,277.16019833132185,-8763.491580882875,-6115.068893409011,-4703.204678993414,-2344.0416164386393,277.16019833132185,2898.36190753408,5257.525392357666,6669.389606773263,9317.812294247127
2022-02-13,277.58716959730157,-8776.991928758292,-6124.489288987785,-4710.450067285246,-2347.6526631275424,277.58716959730157,2902.8268965923144,5265.624723669343,6679.663945371882,9332.16658514239
2022-02-20,278.26386485555594,-8798.388266451218,-6139.419420186211,-4721.93308802212,-2353.375713755103,278.26386485555594,2909.9033374786377,5278.461135695962,6695.947467860054,9354.916314125061
2022-02-27,278.6957906054287,-8812.045269496266,-6148.949128034638,-4729.262550260963,-2357.0286622628932,278.6957906054287,2914.4201373216583,5286.654449928098,6706.341027701774,9369.437169163402
