,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2022-04-01,287.33800592128983,310.01553803462804,322.10484649113204,342.30555085678765,364.75,387.19444914321235,407.39515350886796,419.48446196537196,442.16199407871017
2022-05-01,255.27290808354064,287.34378155937543,304.44064553827536,333.00875562167545,364.75,396.49124437832455,425.05935446172464,442.15621844062457,474.22709191645936
2022-06-01,230.6684931404501,269.94713095102753,290.8864274260649,325.8750737360597,364.75,403.6249262639403,438.6135725739351,459.55286904897247,498.8315068595499
2022-07-01,209.926011842576,255.28107606925352,279.459692982262,319.86110171357427,364.75,409.63889828642573,450.040307017738,474.2189239307465,519.573988157424
2022-08-01,191.6515189661885,242.3600223335485,269.3925378432551,314.56268599823903,364.75,414.93731400176097,460.1074621567449,487.1399776664515,537.8484810338115
2022-09-01,175.13011453580236,230.6784968390619,260.29113390061104,309.77255204128124,364.75,419.72744795871876,469.20886609938896,498.8215031609381,554.3698854641976
2022-10-01,159.93711517412274,219.93622549469828,251.92152919335877,305.36756925322186,364.75,424.13243074677814,477.57847080664123,509.5637745053017,569.5628848258773
2022-11-01,145.79581616707867,209.93756311874904,244.1312910765493,301.2675112433501,364.75,428.2324887566499,485.3687089234507,519.562436881251,583.7041838329213
2022-12-01,132.51401776386302,200.54661410387956,236.81453947339247,297.4166525703611,364.75,432.0833474296389,492.6854605266075,528.9533858961204,596.985982236137
2023-01-01,119.95178049580107,191.66443368556355,229.8941837444518,293.7744198796323,364.75,435.7255801203677,499.60581625554823,537.8355663144364,609.5482195041989
2023-02-01,108.00346136769713,183.21632655887745,223.31202668397282,290.31018356574884,364.75,439.18981643425116,506.1879733160272,546.2836734411226,621.4965386323029
2023-03-01,96.58698628089815,175.1442619020536,217.0228548521287,287.0001474721187,364.75,442.4998525278813,512.4771451478713,554.3557380979464,632.9130137191019
2023-04-01,85.63708601328773,167.40209084891225,210.99071237373897,283.8253877646018,364.75,445.6746122353982,518.5092876262611,562.0979091510877,643.8629139867123
2023-05-01,75.10084053048507,159.95239607616276,205.1864463634308,280.7705610712251,364.75,448.7294389287749,524.3135536365692,569.5476039238372,654.3991594695149
2023-06-01,64.93463613643962,152.76434034448496,199.58603066369068,277.8230222535368,364.75,451.6769777464632,529.9139693363093,576.7356596555151,664.5653638635604
