,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2021-09-12,160.40790616525015,180.33942077250455,190.96483745753656,208.7194428585396,228.44609846259436,248.17275406664913,265.92735946765214,276.55277615268415,296.4842907599386
2021-09-19,153.03854681671112,176.7971525109453,189.46277729315483,210.62648097002548,234.14089226278844,257.65530355555137,278.81900723242205,291.4846320146316,315.24323770886576
2021-09-26,147.3881869359281,173.3747392761269,187.22807417128377,210.37638937081275,236.0958481501905,261.8153069295683,284.96362212909725,298.8169570242541,324.8035093644529
2021-10-03,142.07786744381315,169.81665648164454,184.6041022765508,209.31327583273975,236.76696156637033,264.2206473000009,288.92982085618985,303.7172666510961,331.4560556889275
2021-10-10,136.99787953859357,166.2923210525836,181.90907942618722,208.00399793952238,236.99734692712397,265.99069591472556,292.0856144280607,307.70237280166435,336.9968143156544
2021-10-17,132.13583462150567,162.87776131060645,179.26616867496767,206.6504788183067,237.07643551806842,267.5023922178301,294.88670236116917,311.2751097255304,342.0170364146312
2021-10-24,127.47727584170445,159.59186211402297,176.712029222979,205.31907781495886,237.1035857032934,268.8880935916279,297.4951421836078,314.6153092925638,346.7298955648823
2021-10-31,123.00397945073617,156.4317302536695,174.25194051482575,204.02873052019396,237.11290604329372,270.1970815663935,299.97387157176166,317.7940818329179,351.2218326358513
2021-11-07,118.69771087591944,153.38790302606088,171.88111609803298,202.78246429194107,237.11610560664852,271.449746921356,302.35109511526406,320.84430818723615,355.5345003373776
2021-11-14,114.54194749710972,150.4498755676234,169.59225915278748,201.57834281085172,237.1172039792037,272.6560651475557,304.64214880561997,323.784532390784,359.6924604612977
2021-11-21,110.52227846316639,147.60786285737248,167.37805067104415,200.4131676683783,237.11758103761332,273.8219944068483,306.8571114041825,326.62729921785416,363.71288361206024
2021-11-28,106.62628016868123,144.8532195022839,165.23185941082016,199.2836731806162,237.11771047734084,274.95174777406544,309.0035615438615,329.3822014523978,367.60914078600047
