,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2020-09-27,1380.8062359360483,-8616.171696045416,-5687.597503951985,-4126.385117628592,-1517.6680031620342,1380.8062359360483,4279.280668601716,6887.997202365519,8449.209588688913,11377.784942187853
2020-10-04,1385.071698497023,-8642.787999500548,-5705.167119140285,-4139.131975785323,-1522.3562467975275,1385.071698497023,4292.49983795711,6909.274984448297,8475.310127803257,11412.932173156738
2020-10-11,1390.0486291841412,-8673.843833551338,-5725.6673007129775,-4154.004976923584,-1527.8264773492272,1390.0486291841412,4307.923930580734,6934.101845565417,8505.76416935481,11453.94187137252
2020-10-18,1392.4342816379708,-8688.730202553978,-5735.493900990822,-4161.134232662093,-1530.4485892007049,1392.4342816379708,4315.317347674303,6946.002405542723,8520.36207387145,11473.599546620544
2020-10-25,1395.0422753287362,-8705.00397133994,-5746.236333940413,-4168.927930338399,-1533.3150801491904,1395.0422753287362,4323.3998263699195,6959.012089869359,8536.320493471372,11495.089304250438
2020-11-01,1399.6986453880868,-8734.059520820778,-5765.4161131431665,-4182.84297186633,-1538.4329769735537,1399.6986453880868,4337.830463965734,6982.239870210489,8564.813011487326,11533.45759646098
2020-11-08,1401.8628239532995,-8747.563902256406,-5774.330453392555,-4189.31037764056,-1540.8116630455543,1401.8628239532995,4344.537507471545,6993.035632508376,8578.055708260372,11551.29033624057
2020-11-15,1402.0636280121869,-8748.816910972335,-5775.157573544816,-4189.9104581287465,-1541.0323702578676,1402.0636280121869,4345.159822829783,6994.037321058038,8579.284436474109,11552.944953186872
2020-11-22,1403.7426242731055,-8759.293775636323,-5782.073427988558,-4194.927950810413,-1542.8777840721364,1403.7426242731055,4350.363229401258,7002.412805790804,8589.55828296895,11566.779811314174
2020-11-29,1405.4736264493015,-8770.095154981354,-5789.203496929761,-4200.100857357721,-1544.7803584868843,1405.4736264493015,4355.727808411057,7011.047716205184,8600.150355777225,11581.043195982236
2020-12-06,1408.1858628580235,-8787.019393856894,-5800.37530990895,-4208.206072746508,-1547.761424408663,1408.1858628580235,4364.133347530493,7024.577403650988,8616.746640813431,11603.391909196072
2020-12-13,1410.0342383066813,-8798.55317738851,-5807.9888441721605,-4213.729736200969,-1549.7930058161419,1410.0342383066813,4369.861680094401,7033.797817484538,8628.05692545573,11618.62244466146
2020-12-20,1412.7535593730724,-8815.521624224075,-5819.189839146784,-4221.85612329742,-1552.7818586076332,1412.7535593730724,4378.289175399881,7047.3628459513575,8644.696561800723,11641.029535154632
2020-12-27,1415.8231251475058,-8834.675583017499,-5831.833506435156,-4231.029177560618,-1556.1556714122232,1415.8231251475058,4387.802120183644,7062.675030902812,8663.47935977735,11666.322627218145
2021-01-03,1420.8367729529837,-8865.960530312233,-5852.484927323909,-4246.011903703602,-1561.6662583834207,1420.8367729529837,4403.340003468632,7087.685051251081,8694.158074871388,11707.634872935178
2021-01-10,1424.9294120769996,-8891.498422932316,-5869.342675688979,-4258.2422983336755,-1566.1645487918483,1424.9294120769996,4416.023572698817,7108.100722981738,8719.20110033704,11741.35804609819
2021-01-17,1427.0325836996878,-8904.622123662886,-5878.005725840599,-4264.527391678287,-1568.476181078726,1427.0325836996878,4422.541548525902,7118.592158982061,8732.070493144372,11758.688091253465
2021-01-24,1427.7242075265983,-8908.93782668236,-5880.854552742762,-4266.59423218935,-1569.2363567826076,1427.7242075265983,4424.68497198056,7122.042246953035,8736.302567506447,11764.387042314578
2021-01-31,1427.1612493566647,-8905.424991844566,-5878.535704957452,-4264.91189461453,-1568.6175997264827,1427.1612493566647,4422.9402985056495,7119.233993196184,8732.857803539106,11759.748290821246
2021-02-07,1428.2846376926084,-8912.434886884086,-5883.162987576256,-4268.269015106974,-1569.8523352659201,1428.2846376926084,4426.421810874456,7124.837890045553,8739.731862514835,11769.004963162579
2021-02-14,1431.9289739371845,-8935.175388762036,-5898.174157998847,-4279.159706684029,-1573.8578882299878,1431.9289739371845,4437.716036838556,7143.017253090001,8762.031704404819,11799.0341395732
2021-02-21,1435.8519612416626,-8959.654661303759,-5914.333103562892,-4290.883115811646,-1578.1697113908829,1435.8519612416626,4449.873835158348,7162.5866357266905,8786.036623477936,11831.359388923645
2021-02-28,1440.0378436923768,-8985.774388283677,-5931.574925013951,-4303.392157702712,-1582.770487151531,1440.0378436923768,4462.84637640722,7183.467441345594,8811.650208656833,11865.850883152174
2021-03-07,1443.9620795794476,-9010.261451927232,-5947.739013540892,-4315.119298079868,-1587.0836826511372,1443.9620795794476,4475.0080442310855,7203.043052396657,8835.662767857682,11898.18642077034
2021-03-14,1445.2244376975336,-9018.13851244757,-5952.938718390611,-4318.891714235026,-1588.471162280422,1445.2244376975336,4478.920240273505,7209.340184434061,8843.387188589646,11908.5881982347
2021-03-21,1446.8084398624374,-9028.022618026269,-5959.4632882577625,-4323.625327677262,-1590.21216644165,1446.8084398624374,4483.8292489865935,7217.241801762,8853.0797623425,11921.640309031418
