,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2021-12-12,1308.8699133509829,461.28045137702804,709.5783626641503,841.9450412706002,1063.1239946816386,1308.8699133509829,1554.6158320203272,1775.7947854313654,1908.1614118722298,2156.4593753249374
2021-12-19,1323.2201427808175,474.6855301636916,723.260319516292,855.7746007735913,1077.200191783905,1323.2201427808175,1569.24009377773,1790.6656847880438,1923.1799138215872,2171.7547553979434
2021-12-26,1353.9936816339589,505.16096738315355,753.8230844059465,886.3839197143608,1107.8873005159655,1353.9936816339589,1600.1000627519525,1821.6035480377625,1954.164331104074,2202.826291400559
2022-01-02,1452.1110828863789,601.5256877871335,850.7012455891535,983.5357942375435,1205.496538105955,1452.1110828863789,1698.7256276668027,1920.6863715352142,2053.520867833631,2302.6964779856244
2022-01-09,2162.369080514619,1309.518012049222,1559.3572372282395,1692.5456649197472,1915.0977425238098,2162.369080514619,2409.6404185054275,2632.1926010883217,2765.380923800998,3015.2200440011843
2022-01-16,1998.9872883025128,1143.6864852066615,1394.2433501056692,1527.814349052295,1751.005581326221,1998.9872883025128,2246.968889998431,2470.1601222723575,2603.731226499356,2854.2881966787368
2022-01-23,1874.1378128707408,1017.7821430021525,1268.6480267989637,1402.383762652278,1625.8502630120515,1874.1378128707408,2122.425257319212,2345.8917576789854,2479.627598942518,2730.4935881495476
2022-01-30,1958.3689673860274,1100.7424711748142,1351.980638340338,1485.9148371711892,1709.712960389716,1958.3689673860274,2207.0248688156926,2430.823203167512,2564.757296431717,2815.995358030594
2022-02-06,1662.4359931544502,804.8049768920582,1056.04446818805,1189.9793729082783,1413.7786756367377,1662.4359931544502,1911.0932051049601,2134.8927189678247,2268.8275181208505,2520.0669038496394
2022-02-13,2003.0066123760394,1144.054397027481,1395.6809281809578,1529.8221625119008,1753.966232895264,2003.0066123760394,2252.0468861269833,2476.1909565103465,2610.332296571121,2861.958933454429
2022-02-20,2240.6644969757867,1379.6183487843066,1631.8582889823354,1766.326529555461,1991.0171188957552,2240.6644969757867,2490.3118750558183,2715.002358408535,2849.470704969238,3101.710751154844
2022-02-27,2166.053617140142,1303.6709389488872,1556.3024101327105,1690.9793745215347,1916.0187322918962,2166.053617140142,2416.0885019883876,2641.127753606657,2775.8048241475735,3028.436401483489
2022-03-06,2134.2217095042893,1270.9503439569357,1523.8421524595287,1658.6579017734643,1883.9291631255335,2134.2217095042893,2384.5142558830453,2609.785410973632,2744.6012665490503,2997.4931813131257
2022-03-13,2327.7754172553186,1462.9198290187378,1716.275729065356,1851.338777521382,2077.0235493390455,2327.7754172553186,2578.5272851715918,2804.212056989255,2939.275105445281,3192.6308990354123
2022-03-20,1977.444696362202,1113.0175665304637,1366.2479514433787,1501.2441946717981,1726.81694711143,1977.444696362202,2228.0723392092264,2453.645304456353,2588.641441281025,2841.871719790193
2022-03-27,1972.274764662154,1107.6927708310373,1360.968522517875,1495.98895061672,1721.6021149052956,1972.274764662154,2222.947307996202,2448.5606851303974,2583.581006806433,2836.8566520704608
2022-04-03,2053.159631892613,1187.2966851342292,1440.9476867312476,1576.1681592606362,1802.1156955264864,2053.159631892613,2304.20356825874,2530.1512111050743,2665.3715770539784,2919.0224720705123
2022-04-10,2264.5019080011766,1396.3512019023512,1650.672393221991,1786.2501415768506,2012.7946702287095,2264.5019080011766,2516.2091457736437,2742.753567563414,2878.3314227803626,3132.652720962091
2022-04-17,2174.231831469626,1304.847363278551,1559.52998014666,1695.3004032126014,1922.1668829378093,2174.231831469626,2426.2967800014426,2653.163152712696,2788.9336827925918,3043.616406674655
2022-04-24,2345.813012123108,1474.1992592811584,1729.534935951233,1865.6536102294922,2093.101716041565,2345.813012123108,2598.524308204651,2825.9724140167236,2962.091088294983,3217.426872253418
2022-05-01,2349.369074752398,1475.9338030344416,1731.8030861939226,1868.2060094470175,2096.129656673592,2349.369074752398,2602.6084928312034,2830.5321400577777,2966.935063310873,3222.8042389577795
2022-05-08,2275.6600184357444,1401.1746698964473,1657.3515687571016,1793.918588390184,2022.116146378739,2275.6600184357444,2529.20389049275,2757.401340839475,2893.968468114387,3150.1454746168715
2022-05-15,2357.095246415999,1480.686272850467,1737.4266897787652,1874.2942268252373,2102.99364821944,2357.095246415999,2611.196844612559,2839.8962660067614,2976.7638030532335,3233.5043278601433
2022-05-22,2410.474223738991,1531.8380221510263,1789.2308964004164,1926.4460401589968,2155.7268742811843,2410.474223738991,2665.2215731967976,2894.502407318985,3031.7175510775655,3289.1103171741906
2022-05-29,2474.5327047158817,1594.2316904382421,1852.1122647419982,1989.5876162249012,2219.3026678622314,2474.5327047158817,2729.762741569532,2959.4777932068623,3096.9531446897654,3354.8338273512113
2022-06-05,1998.2532428198208,1117.4745001109768,1375.4950230007303,1513.0448722335846,1742.8845873774458,1998.2532428198208,2253.6217898457016,2483.461504989563,2621.0114626389113,2879.032093945159
