,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2020-03-01,1149.6633649197008,-6866.765610677856,-4518.384774484805,-3266.4719387420587,-1174.5801685521647,1149.6633649197008,3473.9069834713428,5565.798498421907,6817.711334164654,9166.092170357704
2020-03-08,1150.5443290166097,-6872.027476150378,-4521.847122580604,-3268.974971011677,-1175.4802258985233,1150.5443290166097,3476.568969076714,5570.063458754954,6822.9356103238815,9173.115963893655
2020-03-15,1150.2511577559144,-6870.276408496656,-4520.69490654845,-3268.142000486976,-1175.1807006989654,1150.2511577559144,3475.6831013340698,5568.644145752254,6821.197051813728,9170.778553761933
2020-03-22,1149.858029848078,-6867.928314888996,-4519.149842830327,-3267.025028929503,-1174.7790524788525,1149.858029848078,3474.495197269191,5566.740918437295,6818.865732338118,9167.644204396787
2020-03-29,1148.7356892973185,-6861.224744319916,-4514.73884165287,-3263.8361877202988,-1173.6323872953653,1148.7356892973185,3471.103850901127,5561.3073962926865,6812.210050225258,9158.695952892303
2020-04-05,1147.7908652287263,-6855.581452883207,-4511.025512328515,-3261.151713811434,-1172.6670859318513,1147.7908652287263,3468.2489013305076,5556.733274386479,6806.60707290356,9151.163013458252
2020-04-12,1150.6024978418473,-6872.374909756548,-4522.075736575208,-3269.140242726116,-1175.5396554242757,1150.6024978418473,3476.744736257246,5570.345068111258,6823.2805619603505,9173.57973514169
2020-04-19,1157.8474690082694,-6915.6480281092545,-4550.549782464484,-3289.7249597260934,-1182.9416477930647,1157.8474690082694,3498.6366714950373,5605.419726371765,6866.244549110156,9231.342794754926
2020-04-26,1163.139351518949,-6947.255642954509,-4571.3478370030725,-3304.7604790369674,-1188.3482219616574,1163.139351518949,3514.6270110766095,5631.039009920756,6897.626367886862,9273.534173838298
2020-05-03,1168.5368003525025,-6979.493789499456,-4592.560786266958,-3320.095937827402,-1193.8626504057695,1168.5368003525025,3530.936337587262,5657.1693655794315,6929.634214018987,9316.567217251486
2020-05-10,1174.5917737049158,-7015.65923066999,-4616.3579257081765,-3337.299582954313,-1200.048853983156,1174.5917737049158,3549.2324883175675,5686.482956514984,6965.541299268847,9364.842604230662
2020-05-17,1192.2674956670621,-7107.093143253792,-4675.828581030776,-3379.7307481649445,-1214.007862152123,1192.2674956670621,3598.542677321085,5764.265739499068,7060.3635723649,9491.628134587916
2020-05-24,1202.3808113346176,-7181.6389546240525,-4725.573865221392,-3416.2549662359297,-1228.4401670396328,1202.3808113346176,3633.2018786899503,5821.016410943,7130.335309928463,9586.400399331123
2020-05-31,1210.9514558568,-7232.830119674683,-4759.2580469551085,-3440.606242168427,-1237.1965642552377,1210.9514558568,3659.099565584183,5862.508974651337,7181.160779438019,9654.732852157593
2020-06-07,1221.8982135762299,-7298.2134499171425,-4802.280782930435,-3471.7086309213487,-1248.3805724784497,1221.8982135762299,3692.1770900563592,5915.504877222909,7246.077029231996,9742.009696218704
2020-06-14,1230.3641226559175,-7348.779045991072,-4835.553335448889,-3495.7623281065876,-1257.0299643066926,1230.3641226559175,3717.758300670489,5956.490391314499,7296.281398656801,9809.507109198983
2020-06-21,1239.7297011450864,-7404.718231543899,-4872.361751321703,-3522.3722038827837,-1266.598524196539,1239.7297011450864,3746.0580182317644,6001.831422682852,7351.820970121771,9884.177450343966
2020-06-28,1247.1706522010093,-7449.161908171897,-4901.606033591336,-3543.513747193092,-1274.2007439524627,1247.1706522010093,3768.5421406501946,6037.854867003684,7395.9471534019285,9943.50302798249
2020-07-05,1259.9616177655182,-7525.560413287236,-4951.876839656096,-3579.8559768933515,-1287.268929777237,1259.9616177655182,3807.1922585505704,6099.779025939794,7471.799888702539,10045.48346233368
2020-07-12,1270.8419331753526,-7590.546893651249,-4994.63844534823,-3610.769586959868,-1298.3850556780362,1270.8419331753526,3840.069016076226,6152.453265215604,7536.322123603966,10132.230571906985
2020-07-19,1276.554005072424,-7624.664236227672,-5017.087920105819,-3626.9989660400333,-1304.2209260522416,1276.554005072424,3857.3290306672907,6180.106787244479,7570.195741310265,10177.772057432117
2020-07-26,1281.029575728384,-7651.396143676643,-5034.6777215434195,-3639.715145752842,-1308.7934963331186,1281.029575728384,3870.8527425912985,6201.774107606787,7596.736683397365,10213.455105530587
2020-08-02,1285.696803712133,-7679.272791392767,-5053.02077091274,-3652.9758703317216,-1313.5618777559764,1285.696803712133,3884.955580327048,6224.369287462377,7624.4141880433945,10250.666208523422
2020-08-09,1288.534887430403,-7696.224236721463,-5064.174952782525,-3661.0395532396105,-1316.461471631792,1288.534887430403,3893.5313418494334,6238.109137386747,7641.244536929661,10273.2938208686
2020-08-16,1293.5994501670493,-7726.474104895311,-5084.079599531258,-3675.4292020412054,-1321.6357992953237,1293.5994501670493,3908.834795361056,6262.627910912037,7671.278308402089,10313.672813766143
2020-08-23,1298.1785472744573,-7753.824360200088,-5102.076278630834,-3688.4395254650253,-1326.314139769895,1298.1785472744573,3922.671330389315,6284.796427872929,7698.4331810387375,10350.181262607992
