,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2020-03-01,176.852601166999,-5067.983009272283,-3531.5294487547167,-2712.4518245635645,-1343.8089632657495,176.852601166999,1697.5141655997475,3066.156858444214,3885.234314182017,5421.6878746995835
2020-03-08,176.80709312710107,-5066.678906468785,-3530.6207090359107,-2711.753851420739,-1343.4631718467265,176.80709312710107,1697.0773581009284,3065.367869264939,3884.234558470109,5420.292755902982
2020-03-15,176.92771954443847,-5070.135641792445,-3533.02947058261,-2713.603942081766,-1344.3797479092495,176.92771954443847,1698.2351869981264,3067.4592126457433,3886.8845726216878,5423.990743831523
2020-03-22,176.37332785931918,-5054.248696267605,-3521.958948864387,-2705.1010378106284,-1340.1672200147923,176.37332785931918,1692.9138757334306,3057.8475255324292,3874.70526858935,5406.995015992568
2020-03-29,176.38612970056988,-5054.615552697863,-3522.214585926419,-2705.297384245055,-1340.264494405474,176.38612970056988,1693.0367538066137,3058.0694756371636,3874.986509309496,5407.387476080939
2020-04-05,176.8674240922028,-5068.407782968485,-3531.825444383441,-2712.6791690880395,-1343.9215947996895,176.8674240922028,1697.656442984095,3066.4138488049775,3885.5599556329116,5422.142294217955
2020-04-12,176.89525307561752,-5069.205265245705,-3532.3811550363203,-2713.1059921957626,-1344.1330524605012,176.89525307561752,1697.9235586117363,3066.8963298530225,3886.1713241996054,5422.99543440899
2020-04-19,177.4162264885726,-5084.134558836619,-3542.7843548633437,-2721.096348431375,-1348.0916526582507,177.4162264885726,1702.9241056353958,3075.9286324183145,3897.616469860077,5438.966673833353
2020-04-26,177.47984496059766,-5085.957643898255,-3544.0547376903914,-2722.072087772395,-1348.575055629835,177.47984496059766,1703.5347455510305,3077.031608642788,3899.014089509981,5440.916995717845
2020-05-03,177.97920512069354,-5100.267576521092,-3554.0263473770833,-2729.7309537909246,-1352.3694282011552,177.97920512069354,1708.3278384425423,3085.6891945058646,3909.9844185655766,5456.225647709586
2020-05-10,178.34441461649027,-5110.733215744432,-3561.319132899379,-2735.3323029183052,-1355.1444611420504,178.34441461649027,1711.8332903750309,3092.0209622769744,3918.0076223837364,5467.421705228789
2020-05-17,178.64387823960612,-5119.314805971725,-3567.299054013831,-2739.925283997187,-1357.4199261239598,178.64387823960612,1714.7076826031719,3097.212870316846,3924.5864701739383,5476.602222131832
2020-05-24,178.7807694789583,-5123.237634760089,-3570.032604099375,-2742.0248340716407,-1358.4600899282811,178.7807694789583,1716.0216288861977,3099.5862027396147,3927.5938024774064,5480.79883313812
2020-05-31,178.73521418634212,-5121.9321778573485,-3569.122920801765,-2741.3261361969144,-1358.1139394609552,178.73521418634212,1715.5843678336394,3098.7963943230475,3926.5930086813473,5479.4022657369305
2020-06-07,178.67412683134495,-5120.181625843048,-3567.903081276106,-2740.3892175062842,-1357.6497691030088,178.67412683134495,1714.9980227656988,3097.7373009806097,3925.2509945620664,5477.529539129008
2020-06-14,178.49972859025002,-5115.18397629261,-3564.4205623865128,-2737.714409083128,-1356.3246095180511,178.49972859025002,1713.3240666985512,3094.713696241379,3921.4196795225143,5472.183093428612
2020-06-21,178.35291427832382,-5110.976786613464,-3561.4888607171865,-2735.462665282763,-1355.2090455568755,178.35291427832382,1711.914874113523,3092.168323957003,3918.194349509019,5467.682275405297
2020-06-28,178.78980821573128,-5123.496653649767,-3570.2130965822835,-2742.1634644219434,-1358.5287704871873,178.78980821573128,1716.10838691865,3099.7429105548536,3927.792372416642,5481.0759294841255
2020-07-05,179.91558971525242,-5155.757652210588,-3592.693571803951,-2759.429979374429,-1367.082986030258,179.91558971525242,1726.914165460763,3119.260987434067,3952.5244084927217,5515.58848889936
2020-07-12,180.73788469632467,-5179.321778297424,-3609.1137936274213,-2772.04181265831,-1373.3311687469484,180.73788469632467,1734.8069381395976,3133.517409896851,3970.5892187118534,5540.797203381857
2020-07-19,181.57658341600876,-5203.355978717489,-3625.86157798373,-2784.9052359693305,-1379.7039947588582,181.57658341600876,1742.8571615908756,3148.0582298483732,3989.0143989097974,5566.508799643556
2020-07-26,182.51745354836103,-5230.318057947471,-3644.649600087619,-2799.3356989104236,-1386.8531670570374,182.51745354836103,1751.8880741537594,3164.3704321579853,4009.68415948602,5595.352617345872
2020-08-02,184.948933208861,-5299.995843433752,-3693.2032655041394,-2836.6281752324685,-1405.3286892728108,184.948933208861,1775.2265556905327,3206.5258654850286,4063.100779591537,5669.89335752115
2020-08-09,186.83553622038133,-5354.0593513750255,-3730.8764127992813,-2865.56368280803,-1419.663983298886,186.83553622038133,1793.3350557396489,3239.234577286628,4104.547129315714,5727.730067891459
2020-08-16,188.16731143665314,-5392.223416385651,-3757.4703297920228,-2885.989597334862,-1429.783435661316,188.16731143665314,1806.1180585346224,3262.324040977478,4133.804594203949,5768.557680797578
2020-08-23,189.86830610415294,-5440.968032053539,-3791.4371061968427,-2912.0783631148793,-1442.708390485673,189.86830610415294,1822.4450026939787,3291.814794472286,4171.17335670335,5820.7042825600465
