,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2022-04-03,2954.0,2242.6123951534114,2451.010530945343,2562.1068060055045,2747.7438105281667,3160.2561894718333,3345.8931939944955,3456.9894690546566,3665.3876048465886
2022-04-10,2567.0,1854.6447662524442,2063.326365036599,2174.573753169023,2360.4632610097656,2773.5367389902344,2959.426246830977,3070.673634963401,3279.3552337475558
2022-04-17,1868.0,1148.9205634716736,1359.5719903982535,1471.8694866244982,1659.5136790472054,2076.4863209527944,2264.130513375502,2376.428009601746,2587.0794365283264
2022-04-24,1685.0,966.9684939741126,1177.3129338775002,1289.4467764576175,1476.817510813168,1893.182489186832,2080.5532235423825,2192.6870661225,2403.031506025887
2022-05-01,2090.0,1370.8126258796992,1581.4956726894427,1693.8100253583996,1881.4823841577952,2298.5176158422046,2486.1899746416,2598.504327310557,2809.187374120301
2022-05-08,1815.0,1096.1462771779056,1306.7315821826514,1418.9938290570356,1606.5791213583193,2023.4208786416807,2211.0061709429647,2323.268417817348,2533.8537228220944
2022-05-15,2393.0,1670.1830879302934,1881.9293932748906,1994.8105651344285,2183.4300539486553,2602.5699460513447,2791.1894348655715,2904.070606725109,3115.8169120697066
2022-05-22,2254.0,1532.4576835205112,1743.8306012166868,1856.5127215024881,2044.7996038645729,2463.200396135427,2651.487278497512,2764.169398783313,2975.542316479489
2022-05-29,2122.0,1401.7545824165518,1612.7475788006266,1725.2271644407606,1913.175620290225,2330.8243797097753,2518.7728355592394,2631.252421199373,2842.245417583448
2022-06-05,2107.0,1388.3251917906498,1598.858084479651,1711.092390542452,1898.630994972667,2315.369005027333,2502.907609457548,2615.1419155203484,2825.67480820935
2022-06-12,2020.0,1302.7650632354907,1512.8761513796273,1624.8855950003535,1812.0484641491312,2227.951535850869,2415.1144049996465,2527.1238486203724,2737.2349367645093
2022-06-19,2977.0,2246.4826371022264,2460.4847585257003,2574.5684975897466,2765.1974234752092,3188.8025765247908,3379.4315024102534,3493.5152414742997,3707.5173628977736
2022-06-26,2357.0,1621.933794148007,1837.2684808076633,1952.0626054682598,2143.878554538147,2570.121445461853,2761.93739453174,2876.7315191923362,3092.066205851993
2022-07-03,2125.0,1390.6611695667398,1605.782774524871,1720.463306118845,1912.0894461549833,2337.9105538450167,2529.536693881155,2644.217225475129,2859.3388304332602
2022-07-10,1461.0,721.3068542380681,937.9969843227761,1053.5136908577533,1246.5370425575652,1675.4629574424348,1868.4863091422467,1984.0030156772236,2200.693145761932
2022-07-17,2204.0,1457.320020179057,1676.0569151821664,1792.6647445215492,1987.511314586392,2420.488685413608,2615.3352554784506,2731.9430848178336,2950.679979820943
2022-07-24,1597.0,846.2551995540701,1066.1828674000076,1183.4254933357147,1379.332780679863,1814.667219320137,2010.5745066642853,2127.817132599992,2347.7448004459297
2022-07-31,2438.0,1678.1379195244212,1900.7364578616734,2019.4029149733437,2217.6893617835376,2658.3106382164624,2856.5970850266563,2975.2635421383266,3197.8620804755788
2022-08-07,1433.0,659.7397704724724,886.2632426523528,1007.0220674721916,1208.8047689812402,1657.1952310187598,1858.9779325278084,1979.736757347647,2206.2602295275274
2022-08-14,1675.0,902.5003588662494,1128.8010197372341,1249.4410646727636,1451.0252902031286,1898.9747097968714,2100.558935327236,2221.198980262766,2447.4996411337506
2022-08-21,1965.0,1192.8823719834804,1419.0711236492207,1539.6515102015296,1741.1360491893008,2188.863950810699,2390.3484897984704,2510.928876350779,2737.1176280165196
2022-08-28,1912.0,1141.4450090575515,1367.175992481426,1487.5123444778646,1688.5891124226625,2135.4108875773372,2336.4876555221354,2456.824007518574,2682.5549909424485
2022-09-04,1311.0,536.8042422729665,763.6017736737688,884.5066984501864,1086.533526580812,1535.466473419188,1737.4933015498136,1858.398226326231,2085.1957577270337
2022-09-11,1739.0,963.7631246910308,1190.8656472973835,1311.9331617569283,1514.231670119188,1963.768329880812,2166.0668382430717,2287.1343527026165,2514.236875308969
2022-09-18,2987.0,2191.3402702742324,2424.425585888243,2548.682505162188,2756.3103691273673,3217.6896308726327,3425.317494837812,3549.5744141117566,3782.6597297257676
2022-09-25,1634.0,814.8984075461286,1054.8509225023047,1182.7687203350288,1396.5137518578508,1871.4862481421492,2085.231279664971,2213.149077497695,2453.1015924538715
