,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2022-04-03,2268.0012,1237.908,1742.8135,1962.052,2012.007,2523.9954,2765.6794,2956.415,3624.9468
2022-04-10,2647.4507,1691.2836,2053.2483,2089.879,2380.2888,2914.6123,3213.5054,3359.2322,3856.2559
2022-04-17,2491.4695,1367.9438,1828.2659,2023.9613,2203.8232,2779.1157,3062.4443,3294.8267,3911.0093
2022-04-24,2702.5447,1678.7208,2065.0713,2101.0903,2434.5435,2970.546,3281.5962,3431.9873,3915.2786
2022-05-01,2721.2349,1736.0597,2121.7688,2135.664,2441.2896,3001.1804,3307.9656,3447.0664,3931.4214
2022-05-08,2715.06,1686.7678,2082.8137,2112.5073,2431.4583,2998.662,3311.1382,3466.3882,3958.057
2022-05-15,2751.195,1679.4928,2093.3064,2131.0486,2472.6042,3029.786,3342.125,3503.5,3976.8726
2022-05-22,2775.1753,1663.9636,2096.6611,2142.1304,2497.3394,3053.0115,3367.1516,3534.5764,3994.77
2022-05-29,2785.0496,1646.187,2092.2112,2146.2686,2508.6384,3061.4607,3374.9033,3549.6177,3994.8682
2022-06-05,2764.3042,1660.6038,2103.3074,2139.6816,2470.0894,3058.519,3374.5742,3546.1738,4014.6318
2022-06-12,2740.1191,1584.5725,2045.9021,2101.9138,2441.5337,3038.7043,3362.5679,3562.4697,4034.285
2022-06-19,2794.329,1615.1418,2089.9053,2160.5522,2513.792,3074.8665,3400.0425,3601.7935,4038.2305
2022-06-26,2793.1694,1586.4004,2073.5618,2163.1006,2520.3916,3065.947,3397.8628,3617.4048,4034.7856
2022-07-03,2754.776,1574.5669,2070.085,2131.9546,2455.2434,3054.3083,3395.0884,3609.802,4064.563
2022-07-10,2731.5522,1498.2542,2008.9658,2076.9502,2426.8743,3036.2305,3395.224,3605.8223,4088.3767
2022-07-17,2667.089,1402.3154,1920.7805,2000.4639,2361.1174,2973.0608,3358.1367,3562.218,4072.186
2022-07-24,2558.7258,1262.1836,1789.1825,1888.4082,2249.0264,2868.4253,3286.4814,3482.2617,4028.4468
2022-07-31,2252.9873,997.0502,1527.0698,1682.952,1959.5459,2546.4285,2890.915,3105.105,3630.9968
2022-08-07,2139.2314,968.15393,1491.0529,1657.4014,1840.4036,2438.059,2718.4253,2939.893,3474.22
2022-08-14,2105.0884,965.71204,1462.2086,1649.158,1837.4088,2372.7678,2617.829,2830.5693,3325.318
2022-08-21,2087.9023,983.73694,1454.4307,1650.1057,1844.667,2331.1377,2552.4292,2749.584,3212.7998
2022-08-28,2060.0747,1001.2081,1446.147,1636.9307,1833.0967,2287.053,2499.1768,2676.501,3109.4062
2022-09-04,2487.6553,1221.5154,1839.8932,1915.2568,2195.8523,2779.458,3126.4478,3344.1226,3826.3115
2022-09-11,2275.269,1045.4106,1658.2123,1747.2603,2003.9541,2546.5842,2795.1562,3004.208,3457.0977
2022-09-18,2243.9897,1053.592,1641.5593,1735.6263,1990.2992,2497.6802,2732.0498,2931.1238,3363.4453
2022-09-25,2251.1162,1031.7675,1641.739,1716.6414,1995.1101,2507.1223,2770.0884,2961.9907,3409.77
