,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2022-07-31,494.5157940226242,-9896.220494469882,-6852.295936311394,-5229.591410982452,-2518.1228642468936,494.5157940226242,3507.154343040504,6218.622889776062,7841.327415105005,10885.251973263494
2022-08-07,495.0140392878338,-9906.191348918697,-6859.199909950557,-5234.860442206525,-2520.6599779437506,495.0140392878338,3510.687947157705,6224.888411420479,7849.227879164511,10896.219318132651
2022-08-14,495.3524186107529,-9912.9629756915,-6863.888688928695,-5238.4388630015355,-2522.3830386025415,495.3524186107529,3513.087766387577,6229.143590786572,7854.593416713731,10903.667703476534
2022-08-21,495.67026024279386,-9919.323603422745,-6868.292885821798,-5241.800094106923,-2524.001519327578,495.67026024279386,3515.341930306476,6233.14050508582,7859.633296800696,10910.664014401642
2022-08-28,495.88373926552856,-9923.59573285817,-6871.250974234048,-5244.057672281801,-2525.0885754230217,495.88373926552856,3516.855944400226,6235.825041259006,7863.018343211252,10915.363101835374
2022-09-04,497.20827827230096,-9950.102328244982,-6889.604550324637,-5258.064905007338,-2531.8332577928386,497.20827827230096,3526.2497044909614,6252.481351705461,7884.02099702276,10944.518774943104
2022-09-11,497.80354101898337,-9962.014690730704,-6897.852854118839,-5264.359913144501,-2534.8643940088577,497.80354101898337,3530.4713660688362,6259.966885204479,7893.459826178817,10957.621662790683
2022-09-18,498.1262279645755,-9968.472282586954,-6902.324190469889,-5267.77238429204,-2536.5075475451276,498.1262279645755,3532.7598934250004,6264.024730171913,7898.576536349761,10964.724628466827
2022-09-25,497.68385703259327,-9959.619581953008,-6896.194443804153,-5263.094233959279,-2534.2549514263233,497.68385703259327,3529.6225555399633,6258.461838072919,7891.562047917792,10954.987186066648
2022-10-02,498.0946288826102,-9967.839923648511,-6901.886335372925,-5267.438218448122,-2536.346641924422,498.0946288826102,3532.5357896473447,6263.627366171045,7898.0754830958485,10964.029071371435
2022-10-09,497.8109428758108,-9962.162816246853,-6897.9554185143,-5264.438189080999,-2534.902084988884,497.8109428758108,3530.5238607608817,6260.059964852997,7893.5771942862975,10957.784592018852
2022-10-16,498.48298855125904,-9975.611754110882,-6907.267670835768,-5271.545190181051,-2538.3242073995725,498.48298855125904,3535.2900743739947,6268.511057155472,7904.233537810189,10972.577621085304
2022-10-23,498.0149209274906,-9966.244812817753,-6900.781855994188,-5266.595292817598,-2535.940761209033,498.0149209274906,3531.9704930393264,6262.625024647892,7896.811587824482,10962.274544648046
2022-10-30,497.82279616780585,-9962.400023617347,-6898.119664561749,-5264.563539726536,-2534.9624431128304,497.82279616780585,3530.6079254662,6260.2090220799055,7893.765146915119,10958.045505970716
2022-11-06,497.9569142067581,-9965.083985791662,-6899.978081430143,-5265.981861553746,-2535.645385304922,497.9569142067581,3531.5591037065656,6261.8955799553905,7895.891799831787,10960.997704193305
2022-11-13,498.03083671272293,-9966.563318559947,-6901.00239429001,-5266.763605042923,-2536.021805946492,498.03083671272293,3532.083369343734,6262.825168440165,7897.063957687252,10962.624881957188
2022-11-20,497.4368824727005,-9954.677141831244,-6892.772221918459,-5260.4824345936,-2532.9973327745624,497.4368824727005,3527.8709878229797,6255.356089642019,7887.645876966876,10949.550796879663
2022-11-27,497.32104195312394,-9952.358948281553,-6891.167068895746,-5259.25740074525,-2532.4074615015356,497.32104195312394,3527.049435536392,6253.899374780108,7885.809042930602,10947.00092231641
2022-12-04,498.5804447574275,-9977.562041880159,-6908.618080213118,-5272.575806684883,-2538.8204639478604,498.5804447574275,3535.9812433130887,6269.736586050111,7905.778859578346,10974.722821245388
2022-12-11,498.34574142062087,-9972.86517274089,-6905.3658954690145,-5270.093777659463,-2537.6253315661015,498.34574142062087,3534.316704309568,6266.78515040293,7902.057268212482,10969.556545484358
2022-12-18,498.09873883058185,-9967.922171681515,-6901.9432851814545,-5267.481681870063,-2536.36757018209,498.09873883058185,3532.5649378000485,6263.6790494880215,7898.140652799413,10964.119539299474
2022-12-25,497.94402216230674,-9964.825990969135,-6899.799441829805,-5265.845525918468,-2535.5797377517147,497.94402216230674,3531.467672067304,6261.733460234058,7895.687376145394,10960.713925284725
2023-01-01,498.40056438941554,-9973.962286713611,-6906.125554130737,-5270.673540187169,-2537.904495493475,498.40056438941554,3534.7055141624196,6267.474558856114,7902.926572799683,10970.763305382556
2023-01-08,1120.642068107605,-9354.298094795227,-6285.706332916259,-4649.851815746307,-1916.4102057018279,1120.642068107605,4157.694121643066,6891.135951961517,8526.99046913147,11595.582231010436
2023-01-15,498.3536194793257,-9973.022827980529,-6905.475058392225,-5270.1770895144855,-2537.665447412734,498.3536194793257,3534.3725762718705,6266.8842183736215,7902.182187251361,10969.729956839665
2023-01-22,498.97439908236265,-9985.445832269532,-6914.076938458852,-5276.7419428910525,-2540.826517960855,498.97439908236265,3538.7752058889187,6274.690630819116,7912.025626386915,10983.394520197597
