,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2022-04-03,2623.4548,1593.2097,2045.1598,2269.7588,2487.2188,2781.774,2948.2974,3157.3435,3914.1812
2022-04-10,2641.6306,1612.7782,2064.1206,2288.4097,2505.578,2799.733,2966.0403,3174.7957,3930.6694
2022-04-17,2536.3145,1621.841,2023.0332,2222.3406,2415.3818,2676.8186,2824.7083,3010.1943,3682.4985
2022-04-24,2439.0852,1622.6074,1980.8235,2158.7437,2331.108,2564.5188,2696.6042,2862.1753,3462.7202
2022-05-01,2440.45,1658.5404,2001.6053,2171.965,2337.0413,2560.5605,2687.0947,2845.6199,3421.007
2022-05-08,2338.64,1617.7834,1934.0658,2091.1152,2243.305,2449.3684,2566.0352,2712.1714,3242.713
2022-05-15,2314.5134,1629.0745,1929.8231,2079.1453,2223.861,2419.7961,2530.7473,2669.6892,3174.2712
2022-05-22,2297.3645,1628.3319,1921.8849,2067.6274,2208.881,2400.1245,2508.4282,2644.0374,3136.5952
2022-05-29,2295.0342,1615.9563,1913.9155,2061.8489,2205.2227,2399.3384,2509.2644,2646.913,3146.8418
2022-06-05,2272.238,1614.9474,1903.3486,2046.5328,2185.3076,2373.1946,2479.5984,2612.8267,3096.7454
2022-06-12,2168.5208,1559.9326,1826.9645,1959.5396,2088.0317,2261.9968,2360.5159,2483.873,2931.9314
2022-06-19,2234.6763,1606.8754,1882.3446,2019.0916,2151.6445,2331.0972,2432.7468,2559.9807,3022.3167
2022-06-26,2269.178,1599.2336,1893.1864,2039.1285,2180.5745,2372.0789,2480.5288,2616.3242,3109.544
2022-07-03,2305.568,1610.8785,1915.6842,2067.025,2213.6926,2412.2732,2524.7163,2665.5378,3176.896
2022-07-10,2231.5103,1550.312,1849.1898,1997.6064,2141.4207,2336.1497,2446.3872,2584.4932,3085.7744
2022-07-17,2278.2976,1567.194,1879.1917,2034.1265,2184.2534,2387.532,2502.6052,2646.7778,3170.0415
2022-07-24,2184.271,1505.4033,1803.2565,1951.1692,2094.4902,2288.5544,2398.4087,2536.0476,3035.5757
2022-07-31,2209.5396,1504.499,1813.8333,1967.4529,2116.2979,2317.8455,2431.9287,2574.8796,3093.6245
2022-08-07,2129.7234,1463.102,1755.5787,1900.8293,2041.5629,2232.1287,2339.992,2475.156,2965.6125
2022-08-14,2078.468,1449.2405,1725.3116,1862.4133,1995.2529,2175.1284,2276.9434,2404.5234,2867.4805
2022-08-21,2090.0376,1458.9836,1735.8599,1873.3525,2006.58,2186.975,2289.096,2417.0374,2881.406
2022-08-28,1978.543,1409.7595,1659.3185,1783.2365,1903.32,2065.9119,2157.9666,2273.2737,2691.8916
2022-09-04,1856.6978,1363.7714,1580.0525,1687.4344,1791.5059,1932.4099,2012.2018,2112.1184,2474.998
2022-09-11,1823.7903,1313.6112,1537.4551,1648.6086,1756.3182,1902.1587,1984.7234,2088.1543,2463.6067
2022-09-18,2037.9775,1427.9966,1695.6394,1828.5182,1957.3043,2131.6677,2230.412,2354.052,2803.1335
2022-09-25,1950.0585,1350.2358,1613.4153,1744.0925,1870.7301,2042.1937,2139.2766,2260.872,2702.3638
