,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-12-12,2509.807108399937,526.1958422797236,1107.2867794552058,1417.064207866894,1934.6887083097586,3084.9255084901156,3602.55000893298,3912.3274373446675,4493.418374520151
2021-12-19,2406.6226212687407,422.3906722213219,1003.6634359623306,1313.537795443293,1831.3242634528956,2981.9209790845857,3499.7074470941884,3809.58180657515,4390.85457031616
2021-12-26,2142.47773188518,159.17674992599132,740.1767906052698,1049.905762431174,1567.4492940438104,2717.50616972655,3235.0497013391864,3544.7786731650904,4125.778713844369
2022-01-02,2627.0803714255862,627.7750319531935,1213.463484754888,1525.6918317348357,2047.4117096428247,3206.749033208348,3728.468911116337,4040.697258096284,4626.385710897979
2022-01-09,2951.30164764128,954.421476791018,1539.3994862051838,1851.2490984440763,2372.336127205682,3530.267168076878,4051.3541968384834,4363.203809077376,4948.181818491542
2022-01-16,3081.5482450391296,1089.3758572744803,1672.974740580642,1984.0891457945038,2503.9476758530095,3659.1488142252497,4179.007344283756,4490.121749497617,5073.720632803779
2022-01-23,2504.2552156799943,497.62320614568875,1085.4579774551319,1398.8305188895906,1922.4622955629688,3086.0481357970198,3609.679912470398,3923.0524539048565,4510.8872252143
2022-01-30,2557.3768686562944,555.3177943672802,1141.8129427008332,1454.4713360838189,1976.9098026755644,3137.843934637024,3660.28240122877,3972.9407946117553,4559.435942945309
2022-02-06,2062.4057088605896,49.062303851593015,638.8631514546898,953.2838008862716,1478.6669200677288,2646.1444976534503,3171.5276168349073,3485.9482662664886,4075.749113869586
2022-02-13,2549.683305194672,523.8414113906165,1117.3036409848548,1433.676159607792,1962.3207666267767,3137.045843762567,3665.6904507815516,3982.0629694044883,4575.525198998727
2022-02-20,2899.247979565454,872.3147565713382,1466.0966866596455,1782.6396364329908,2311.569026431621,3486.926932699287,4015.856322697917,4332.399272471262,4926.18120255957
2022-02-27,2648.9897998639976,621.2671125513298,1215.2803130344819,1531.9465521995544,2061.0819533660415,3236.897646361954,3766.033047528441,4082.699286693513,4676.7124871766655
2022-03-06,2387.9909254026857,363.19605681384064,956.3515645851369,1272.5605709392187,1800.9319561262694,2975.049894679102,3503.421279866153,3819.6302862202338,4412.78579399153
2022-03-13,2621.4998727960983,596.6500008675857,1189.8216216458713,1506.0392177843567,2034.4249561245197,3208.574789467677,3736.9605278078398,4053.1781239463244,4646.349744724611
2022-03-20,1820.9854332127316,-240.56500047119698,363.3579021683952,685.306966884438,1223.2697379169877,2418.7011285084754,2956.663899541025,3278.6129642570672,3882.53586689666
2022-03-27,1963.8848524741518,-96.09271073346167,507.36942583026234,829.0728578562216,1366.6251874335983,2561.1445175147055,3098.696847092082,3420.4002791180405,4023.862415681765
2022-04-03,2449.2367873515996,381.2488763871388,987.0576120878159,1310.0120074306212,1849.6546418609855,3048.8189328422136,3588.4615672725777,3911.4159626153823,4517.22469831606
2022-04-10,2917.489052706957,843.9706664180044,1451.3995326070612,1775.2176135182926,2316.3034286645293,3518.6746767493846,4059.7604918956213,4383.578572806852,4991.00743899591
2022-04-17,2579.4374869562184,499.51817753276737,1108.8221683929446,1433.6398713278722,1976.3960110464975,3182.478962865939,3725.2351025845646,4050.052805519492,4659.3567963796695
2022-04-24,2930.597654820407,845.3303335790374,1456.2010029776854,1781.8538964443298,2326.005602921873,3535.189706718941,4079.3414131964846,4404.994306663128,5015.864976061777
2022-05-01,2813.2173499308346,731.1944811821859,1341.1147012807025,1666.2609137423713,2209.5659784764243,3416.868721385245,3960.173786119298,4285.319998580966,4895.240218679483
2022-05-08,2490.1956323158824,406.9105323599265,1017.200518010653,1342.5438511199702,1886.1782958133354,3094.2129688184295,3637.847413511795,3963.1907466211114,4573.480732271839
2022-05-15,2829.2843814441253,742.8671665492047,1354.074692665803,1679.907163202324,2224.358935089934,3434.2098277983164,3978.6615996859264,4304.494070222447,4915.701596339046
2022-05-22,3004.7681771248544,922.2102460095189,1532.2872104749465,1857.516982778618,2400.961672344911,3608.5746819047977,4152.019371471091,4477.249143774761,5087.32610824019
2022-05-29,2832.5617609687783,751.5449695562761,1361.1704633482238,1686.159558306429,2229.202086581134,3435.9214353564225,3978.9639636311276,4303.953058589332,4913.578552381281
2022-06-05,2369.8292455813007,278.7191920898058,891.3014663864899,1217.8668100908676,1763.5431809085705,2976.115310254031,3521.791681071734,3848.357024776111,4460.939299072796
