,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2020-09-27,2243.4387,972.46906,1707.8,1896.9052,2093.107,2393.7705,2589.9724,2779.0776,3514.4084
2020-10-04,2154.0525,737.84644,1556.7274,1767.5007,1986.3121,2321.793,2540.604,2751.3774,3570.2585
2020-10-11,2306.5334,963.63165,1740.6401,1940.4406,2147.7224,2465.3445,2672.6265,2872.4268,3649.435
2020-10-18,2188.8708,935.2823,1660.4586,1846.9899,2040.5476,2337.1943,2530.752,2717.2832,3442.4595
2020-10-25,1907.7098,256.2516,1209.9767,1455.9075,1711.5355,2103.884,2359.512,2605.4429,3559.1682
2020-11-01,1932.0557,317.88248,1250.498,1490.8247,1740.5139,2123.5974,2373.2864,2613.613,3546.2288
2020-11-08,1976.508,556.30945,1377.3518,1588.7373,1808.2239,2144.7922,2364.2786,2575.6643,3396.7068
2020-11-15,2021.1362,788.09094,1501.3055,1684.7894,1875.206,2167.0664,2357.483,2540.9668,3254.1816
2020-11-22,2037.9072,888.73505,1553.7008,1724.6714,1902.0306,2173.784,2351.143,2522.1138,3187.0796
2020-11-29,2054.5889,876.0399,1558.0455,1733.3816,1915.2587,2193.919,2375.796,2551.1323,3233.1377
2020-12-06,2142.0857,982.0513,1653.5513,1826.107,2005.0444,2279.127,2458.064,2630.62,3302.12
2020-12-13,2271.211,726.25256,1620.4062,1850.2404,2088.6177,2453.8044,2692.1816,2922.0156,3816.1692
2020-12-20,2342.1145,1053.6301,1799.7058,1991.3416,2190.005,2494.224,2692.8875,2884.5232,3630.599
2020-12-27,2195.1328,1023.2087,1701.5759,1875.9025,2056.6797,2333.586,2514.363,2688.6897,3367.057
2021-01-03,2001.5278,615.5473,1416.9789,1623.2502,1837.3809,2165.6748,2379.8054,2586.077,3387.5083
2021-01-10,1822.4801,370.88712,1209.5247,1425.6509,1650.2091,1994.7512,2219.3093,2435.4355,3274.0732
2021-01-17,1839.7804,467.72162,1260.5255,1464.7958,1677.0043,2002.5565,2214.765,2419.0354,3211.8394
2021-01-24,2081.3206,651.55743,1478.484,1691.2496,1912.0739,2250.5674,2471.3916,2684.1572,3511.0837
2021-01-31,2228.7302,847.0161,1646.5906,1852.152,2065.3818,2392.0784,2605.3083,2810.8696,3610.444
2021-02-07,2353.4312,945.49414,1760.4955,1969.9272,2187.104,2519.7585,2736.935,2946.367,3761.368
2021-02-14,2373.814,1070.6055,1825.1709,2019.0011,2219.9487,2527.6792,2728.627,2922.457,3677.0225
2021-02-21,2113.0586,888.1838,1596.9995,1779.2273,1968.2527,2257.8645,2446.89,2629.1177,3337.9336
2021-02-28,2086.7227,788.07275,1539.3636,1732.5939,1933.0905,2240.355,2440.8516,2634.082,3385.3728
2021-03-07,2060.898,641.6622,1462.4641,1673.6676,1892.8801,2228.9158,2448.1282,2659.3318,3480.1338
2021-03-14,1945.5677,667.41693,1406.3622,1596.6022,1794.1266,2097.0088,2294.5332,2484.7732,3223.7185
2021-03-21,2195.797,847.9531,1627.7422,1828.2876,2036.3638,2355.2307,2563.307,2763.8523,3543.641
