,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-09-05,1838.7807747563604,1340.3966443150766,1486.3962695329556,1564.2281294977697,1694.2817549003423,1983.2797946123785,2113.333420014951,2191.1652799797653,2337.164905197644
2021-09-12,1578.2968864883094,1079.4988619479866,1225.6197357764222,1303.516232926871,1433.6778642325712,1722.9159087440476,1853.0775400497478,1930.9740372001963,2077.094911028632
2021-09-19,1733.3537598065427,1234.3678434990866,1380.5437594645155,1458.4695993745245,1588.6802611448932,1878.0272584681923,2008.237920238561,2086.16376014857,2232.339676113999
2021-09-26,2678.6156110459424,2174.4788440344255,2322.1636809835145,2400.893921086489,2532.44870030975,2824.7825217821346,2956.3373010053956,3035.0675411083703,3182.7523780574593
2021-10-03,2216.8189090005685,1712.524394808641,1860.2554431593628,1939.010318389553,2070.606261830244,2363.031556170893,2494.627499611584,2573.382374841774,2721.113423192496
2021-10-10,1930.1942487901913,1426.1363408053724,1573.7980763199662,1652.516001133693,1784.050202048594,2076.3382955317884,2207.8724964466896,2286.5904212604164,2434.25215677501
2021-10-17,2133.6351618710637,1625.509730580338,1774.3630306772582,1853.716174160706,1986.3117976210526,2280.958526121075,2413.5541495814214,2492.907293064869,2641.760593161789
2021-10-24,2513.1941449796823,2005.6850726951293,2154.3578129017874,2233.6147005758576,2366.049484799146,2660.3388051602187,2792.773589383507,2872.030477057577,3020.7032172642353
2021-10-31,2745.1779463259627,2238.8653617732093,2387.1875957142165,2466.2576297950386,2598.3801898567494,2891.975702795176,3024.098262856887,3103.1682969377084,3251.490530878716
2021-11-07,2349.150163787669,1839.1626520474824,1988.5614411179504,2068.205382754737,2201.2869171790403,2497.013410396298,2630.094944820601,2709.7388864573877,2859.1376755278557
2021-11-14,2330.6634123167532,1821.8381165962526,1970.8964391612035,2050.358879363719,2183.1371328494274,2478.189691784079,2610.9679452697874,2690.430385472303,2839.4887080372537
2021-11-21,1916.4842363087516,1404.7910167645537,1554.6894860714215,1634.5998053932783,1768.1264452497967,2064.8420273677066,2198.368667224225,2278.278986546082,2428.1774558529496
2021-11-28,2142.75925037927,1627.8895275346067,1778.7185406992023,1859.1249295083455,1993.4804797275656,2292.038021030974,2426.3935712501943,2506.799960059337,2657.628973223933
2021-12-05,2600.722437796593,2085.5753525578866,2236.485617919546,2316.935321974288,2451.363250069713,2750.081625523473,2884.5095536188983,2964.9592576736404,3115.8695230352996
2021-12-12,2423.3820559582755,1908.0343275814585,2059.0033705429196,2139.4844087186225,2273.9646947563047,2572.7994171602463,2707.2797031979285,2787.7607413736314,2938.7297843350925
2021-12-19,2179.15721521666,1664.5535948669722,1815.30465437662,1895.6694863807604,2029.9555970009112,2328.3588334324086,2462.64494405256,2543.0097760566996,2693.760835566348
2021-12-26,2389.9374659144432,1875.3198664115268,2026.0750210578526,2106.442036164203,2240.7317946524263,2539.14313717646,2673.4328956646837,2753.799910771034,2904.5550654173594
2022-01-02,1628.5855142838718,1104.64043067815,1258.1280342530354,1339.9517077723867,1476.6754786004105,1780.495549967333,1917.219320795357,1999.0429943147083,2152.5305978895935
2022-01-09,2007.5393628662505,1483.994025849188,1637.3645252697438,1719.1257709977401,1855.7452277236048,2159.333498008896,2295.952954734761,2377.7142004627567,2531.084699883313
2022-01-16,2112.5312492138537,1586.9500743843382,1740.9169642986271,1822.9961435920231,1960.1468533656257,2264.9156450620817,2402.0663548356843,2484.1455341290803,2638.112424043369
2022-01-23,2813.0055309435165,2286.018780335245,2440.3974280170455,2522.696113852685,2660.2136094339403,2965.797452453093,3103.314948034348,3185.6136338699876,3339.992281551788
2022-01-30,2484.378736906419,1955.765185346756,2110.6203978200497,2193.173138582613,2331.1151488075216,2637.6423250053163,2775.584335230225,2858.137075992788,3012.992288466082
2022-02-06,2688.519987259674,2158.547233202085,2313.800618576905,2396.5656238399224,2534.8623187381872,2842.177655781161,2980.4743506794257,3063.239355942443,3218.492741317263
2022-02-13,2622.084048304944,2092.9358750603096,2247.947702804579,2330.58393458858,2468.6654546495824,2775.502641960306,2913.584162021308,2996.220393805309,3151.2322215495788
2022-02-20,2394.71851429003,1865.2495437344796,2020.3553477599023,2103.0416779516477,2241.2069102553874,2548.2301183246723,2686.395350628412,2769.081680820157,2924.18748484558
2022-02-27,2620.0845204097095,2089.8195197417035,2245.1585175848704,2327.9691625379737,2466.342119357265,2773.826921462154,2912.1998782814453,2995.0105232345486,3150.3495210777155
