,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2022-07-31,2142.564087659937,1433.877087547428,1641.4840920513548,1752.1586179492845,1937.0908981137782,2348.0372772060955,2532.9695573705894,2643.644083268519,2851.2510877724458
2022-08-07,1789.9802783572297,1074.8521355286807,1284.3460468682729,1396.0264758182204,1582.639575878032,1997.3209808364275,2183.9340808962393,2295.6145098461866,2505.1084211857788
2022-08-14,1733.5847330990277,1019.7421911963617,1228.859490918741,1340.3391496091192,1526.616771368119,1940.5526948299364,2126.8303165889365,2238.3099752793146,2447.427275001694
2022-08-21,1851.7800514929893,1138.584225068758,1347.5120720944988,1458.8907342533257,1644.9995952363759,2058.560507749603,2244.669368732653,2356.04803089148,2564.9758779172207
2022-08-28,1880.2390408523952,1174.113892908259,1380.9704131298818,1491.2448586339137,1675.5086220020414,2084.969459702749,2269.2332230708766,2379.5076685749086,2586.3641887965314
2022-09-04,1602.088411317578,886.6528269326703,1096.2368020388697,1207.9652436495346,1394.6585707602528,1809.5182518749032,1996.2115789856214,2107.9400205962866,2317.5239957024855
2022-09-11,1670.3722510052276,956.1174216259905,1165.3554993053408,1276.8995442776684,1463.284752690739,1877.4597493197161,2063.844957732787,2175.3890027051143,2384.6270803844645
2022-09-18,2315.548358112937,1576.5006564573487,1793.0017062887555,1908.4176148403467,2101.2725375294867,2529.824178696387,2722.6791013855272,2838.0950099371184,3054.5960597685253
2022-09-25,1988.9719823944456,1245.023378014083,1462.9601275745576,1579.1414023392304,1773.275218412351,2204.66874637654,2398.802562449661,2514.9838372143336,2732.9205867748083
2022-10-02,1826.2715209034081,1081.8409997526805,1299.9189248915131,1416.1754598346201,1610.435032366063,2042.1080094407532,2236.367581972196,2352.624116915303,2570.7020420541357
2022-10-09,1777.9424923036934,1040.995717410938,1256.8813092025548,1371.9691193504982,1564.2758039928735,1991.6091806145132,2183.9158652568885,2299.003675404832,2514.8892671964486
2022-10-16,1996.0722799783675,1250.8637984080963,1469.1696239208577,1585.547651710012,1780.010233460251,2212.134326496484,2406.596908246723,2522.9749360358774,2741.280761548639
2022-10-23,1977.7807931703026,1240.2864262795263,1456.3324329431266,1571.5057596657452,1763.955338754862,2191.6062475857434,2384.05582667486,2499.2291533974785,2715.275160061079
2022-10-30,1856.0463762036957,1112.5468086414999,1330.3520146732847,1446.46316406956,1640.4798037267901,2071.612948680601,2265.6295883378316,2381.740737734107,2599.5459437658915
2022-11-06,2110.8184878416437,1364.1107907449277,1582.8558054124242,1699.4679633148464,1894.3217662187394,2327.315209464548,2522.1690123684407,2638.781170270863,2857.5261849383596
2022-11-13,2195.297218125812,1449.6214043661391,1668.0641329629625,1784.5151432796508,1979.0996756334237,2411.4947606182,2606.0792929719732,2722.5303032886613,2940.9730318854845
2022-11-20,2371.65831888831,1625.4654769238723,1844.0596668524518,1960.5914206446507,2155.310871805741,2588.005765970879,2782.7252171319697,2899.2569709241684,3117.851160852748
2022-11-27,2277.386965575037,1531.958430500297,1750.3287198015662,1866.7411129978398,2061.261117836598,2493.512813313476,2688.0328181522336,2804.4452113485077,3022.8155006497764
2022-12-04,2224.7437780711334,1480.5243050517697,1698.540404489903,1814.763980380739,2008.9684797809527,2440.519076361314,2634.7235757615276,2750.9471516523636,2968.963251090497
2022-12-11,2106.1693558315415,1368.4387161624747,1584.5539379855727,1699.7641630536045,1892.2753976600695,2320.0633140030136,2512.5745486094784,2627.78477367751,2843.8999955006084
2022-12-18,2124.9644705026085,1382.5071084799638,1600.0070045933935,1715.9553944019247,1909.7000699243554,2340.2288710808616,2533.9735466032926,2649.9219364118235,2867.421832525253
2022-12-25,2029.9455203466043,1294.3346535749974,1509.8288964590147,1624.7080799524156,1816.6661586024486,2243.2248820907603,2435.182960740793,2550.062144234194,2765.556387118211
2023-01-01,1824.421746126107,1086.9243194325475,1302.9712224530588,1418.14502702023,1610.5954045666422,2038.248087685572,2230.6984652319843,2345.872269799155,2561.9191728196665
2023-01-08,1904.8580355589957,1162.158360958816,1379.7292415666243,1495.7154729464464,1689.5233800753113,2120.19269104268,2314.000598171545,2429.986829551367,2647.5577101591753
2023-01-15,2000.553080713256,1264.7184020168818,1480.278209703507,1595.1923455505703,1787.20882805106,2213.8973333754516,2405.9138158759415,2520.827951723005,2736.3877594096302
2023-01-22,2191.79811881493,1448.95734384372,1666.56955923735,1782.5778260385432,1976.422553390359,2407.173684239501,2601.018411591317,2717.0266783925103,2934.63889378614
