,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-09-05,1776.1492,1256.3496,1452.217,1533.5835,1636.7051,1915.5933,2116.45,2231.3955,2918.0305
2021-09-12,1687.5073,1182.1307,1364.3425,1453.0684,1561.0433,1813.9712,1980.1696,2056.2012,2646.9783
2021-09-19,1749.0977,1212.4033,1410.3528,1497.9236,1615.7039,1882.4913,2073.157,2185.6467,2822.2268
2021-09-26,1984.9167,1364.9305,1614.6934,1645.9908,1779.7803,2190.0532,2388.2937,2585.5396,3193.4907
2021-10-03,2016.2009,1455.9309,1665.3508,1698.2976,1826.039,2206.3628,2385.8271,2571.89,3110.2136
2021-10-10,1958.1376,1420.9739,1617.7456,1663.0797,1787.7002,2128.575,2307.857,2478.457,2989.2676
2021-10-17,2083.006,1492.1409,1700.2661,1745.0702,1872.4545,2293.5576,2492.5754,2682.0762,3207.5488
2021-10-24,2211.6626,1555.3293,1762.5308,1829.2968,1975.0732,2448.2517,2664.162,2862.8574,3368.8652
2021-10-31,2367.2075,1591.6431,1816.5513,1915.3132,2105.1062,2629.3088,2846.6724,3058.0574,3481.3616
2021-11-07,2200.7524,1575.6364,1764.738,1831.1925,1987.332,2414.1729,2623.7637,2809.2385,3348.9272
2021-11-14,2214.4275,1568.1038,1762.1445,1832.8878,2008.8162,2420.0388,2618.5415,2794.373,3307.2266
2021-11-21,2038.5388,1424.2306,1631.2373,1706.3435,1837.3549,2239.7227,2450.8127,2628.4792,3157.3413
2021-11-28,2109.856,1490.5623,1694.762,1764.9395,1900.4268,2319.2854,2526.9497,2704.7178,3227.8706
2021-12-05,2212.039,1549.1448,1753.4545,1829.94,1973.4404,2450.6377,2666.2239,2854.9692,3378.333
2021-12-12,2220.713,1583.31,1776.35,1849.926,2010.0259,2431.3997,2643.4119,2809.1704,3320.398
2021-12-19,2164.5022,1557.4076,1747.2982,1814.4772,1971.0027,2358.0017,2565.3687,2727.1948,3251.964
2021-12-26,2237.4973,1569.095,1771.7236,1843.0275,2026.5146,2448.48,2655.3447,2821.7415,3308.6274
2022-01-02,1975.9885,1373.1389,1578.6958,1657.4344,1762.2972,2189.6797,2408.4626,2563.7178,3113.3792
2022-01-09,2013.2205,1551.5492,1698.1263,1755.7778,1842.0952,2184.3457,2429.1777,2633.4263,3402.399
2022-01-16,2119.8115,1640.3815,1783.6979,1843.3026,1930.7913,2308.832,2554.974,2761.787,3523.1245
2022-01-23,2233.9019,1722.0692,1852.3167,1928.5098,2019.1831,2448.6208,2706.2773,2913.2354,3697.1338
2022-01-30,2233.73,1719.5562,1848.2551,1930.3187,2042.421,2425.039,2674.952,2867.4368,3635.6118
2022-02-06,2374.5588,1842.3763,1952.7242,2044.263,2159.0774,2590.0403,2840.5425,3037.3362,3815.834
2022-02-13,2417.4656,1851.818,1969.4045,2067.412,2211.5645,2623.3667,2870.2517,3062.037,3817.734
2022-02-20,2279.9888,1713.1215,1857.7555,1939.3259,2091.8333,2468.1443,2714.092,2911.022,3689.9922
2022-02-27,2406.9756,1772.909,1920.5808,2018.8899,2191.2488,2622.7021,2874.276,3079.7734,3817.2612
