,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2022-07-31,2438.0,1678.1379195244212,1900.7364578616734,2019.4029149733437,2217.6893617835376,2658.3106382164624,2856.5970850266563,2975.2635421383266,3197.8620804755788
2022-08-07,1433.0,659.7397704724724,886.2632426523528,1007.0220674721916,1208.8047689812402,1657.1952310187598,1858.9779325278084,1979.736757347647,2206.2602295275274
2022-08-14,1675.0,902.5003588662494,1128.8010197372341,1249.4410646727636,1451.0252902031286,1898.9747097968714,2100.558935327236,2221.198980262766,2447.4996411337506
2022-08-21,1965.0,1192.8823719834804,1419.0711236492207,1539.6515102015296,1741.1360491893008,2188.863950810699,2390.3484897984704,2510.928876350779,2737.1176280165196
2022-08-28,1912.0,1141.4450090575515,1367.175992481426,1487.5123444778646,1688.5891124226625,2135.4108875773372,2336.4876555221354,2456.824007518574,2682.5549909424485
2022-09-04,1311.0,536.8042422729665,763.6017736737688,884.5066984501864,1086.533526580812,1535.466473419188,1737.4933015498136,1858.398226326231,2085.1957577270337
2022-09-11,1739.0,963.7631246910308,1190.8656472973835,1311.9331617569283,1514.231670119188,1963.768329880812,2166.0668382430717,2287.1343527026165,2514.236875308969
2022-09-18,2987.0,2191.3402702742324,2424.425585888243,2548.682505162188,2756.3103691273673,3217.6896308726327,3425.317494837812,3549.5744141117566,3782.6597297257676
2022-09-25,1634.0,814.8984075461286,1054.8509225023047,1182.7687203350288,1396.5137518578508,1871.4862481421492,2085.231279664971,2213.149077497695,2453.1015924538715
2022-10-02,1621.0,803.5626694007611,1043.0276455446046,1170.685538240502,1383.9962796754303,1858.0037203245697,2071.314461759498,2198.9723544553954,2438.437330599239
2022-10-09,1704.0,888.1265708347585,1127.1334083475845,1254.5470690345253,1467.4497094910305,1940.5502905089695,2153.4529309654745,2280.8665916524155,2519.8734291652418
2022-10-16,2267.0,1448.5366051667556,1688.3021626984569,1816.120294219987,2029.6987877067518,2504.301212293248,2717.879705780013,2845.697837301543,3085.4633948332444
2022-10-23,1961.0,1142.9369392732667,1382.5852205396486,1510.3408325180917,1723.8148585895758,2198.185141410424,2411.6591674819083,2539.4147794603514,2779.063060726733
2022-10-30,1690.0,872.6016378803216,1112.0551983649102,1239.7070054151,1453.0075780028808,1926.9924219971192,2140.2929945849,2267.9448016350893,2507.3983621196785
2022-11-06,2427.0,1604.084684142695,1845.15441402121,1973.66779499503,2188.4080198328156,2665.5919801671844,2880.33220500497,3008.8455859787896,3249.915315857305
2022-11-13,2288.0,1466.4665009450487,1707.131433152569,1835.4290179858444,2049.8086569345305,2526.1913430654695,2740.5709820141556,2868.868566847431,3109.5334990549513
2022-11-20,2570.0,1749.0549825350288,1989.5475214291653,2117.7532040249785,2331.9792783643907,2808.0207216356093,3022.2467959750215,3150.4524785708345,3390.945017464971
2022-11-27,2148.0,1326.3603286118503,1567.0563635770802,1695.370529175402,1909.777873855484,2386.222126144516,2600.629470824598,2728.9436364229196,2969.6396713881495
2022-12-04,2145.0,1324.9728528999863,1565.196505364766,1693.258845600043,1907.245401139957,2382.754598860043,2596.741154399957,2724.8034946352336,2965.0271471000137
2022-12-11,1944.0,1125.054414935209,1364.9612281546208,1492.8546625605845,1706.5589838655242,2181.441016134476,2395.1453374394155,2523.038771845379,2762.945585064791
2022-12-18,2139.0,1321.1595621032482,1560.742626907554,1688.463472231383,1901.8794047473787,2376.120595252621,2589.536527768617,2717.257373092446,2956.8404378967516
2022-12-25,1897.0,1079.9939120394624,1319.332557387876,1446.9231036041883,1660.121312024589,2133.878687975411,2347.0768963958117,2474.6674426121235,2714.0060879605376
2023-01-01,1545.0,727.986690063552,967.3274510607429,1094.91912512159,1308.119218120757,1781.880781879243,1995.08087487841,2122.6725489392566,2362.013309936448
2023-01-08,2012.0,1193.7806422212138,1433.4747100799623,1561.2547307213727,1774.7695425984587,2249.230457401541,2462.7452692786273,2590.5252899200377,2830.219357778786
2023-01-15,2126.0,1309.1846452141247,1548.4674160466448,1676.0281757652856,1889.1766122540894,2362.8233877459106,2575.9718242347144,2703.532583953355,2942.8153547858756
2023-01-22,2413.0,1596.702120285207,1835.8332988782818,1963.3132453350072,2176.3266464064714,2649.6733535935286,2862.686754664993,2990.166701121718,3229.297879714793
