,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2020-03-01,1427.3473,1088.4731,1285.139,1335.4845,1387.5564,1467.1381,1519.2101,1569.5553,1766.2213
2020-03-08,1403.082,1064.8806,1261.1511,1311.3972,1363.3678,1442.7961,1494.7668,1545.013,1741.2834
2020-03-15,1360.2684,836.37897,1140.3279,1218.1716,1298.7095,1421.8275,1502.3652,1580.2091,1884.1581
2020-03-22,1355.4781,788.3319,1117.3553,1201.6293,1288.8257,1422.1307,1509.3271,1593.601,1922.6244
2020-03-29,1329.4364,580.31226,1014.8051,1126.1324,1241.3479,1417.5249,1532.7404,1644.0677,2078.5605
2020-04-05,1329.2722,611.42,1027.7867,1134.4653,1244.8667,1413.678,1524.0791,1630.7578,2047.1246
2020-04-12,1462.7222,905.0556,1228.6095,1311.4712,1397.1982,1528.2462,1613.9733,1696.835,2020.3888
2020-04-19,1489.6924,-669.56085,581.7585,902.7751,1235.285,1744.0999,2076.6096,2397.6265,3648.9458
2020-04-26,1499.7645,-59.32515,844.4967,1076.249,1316.2167,1683.3126,1923.2799,2155.0325,3058.8542
2020-05-03,1515.0665,-123.84011,826.21747,1069.8385,1322.1051,1708.028,1960.2943,2203.9155,3153.9731
2020-05-10,1535.5087,-406.85858,719.0143,1007.7564,1306.7715,1764.2458,2063.261,2352.0032,3477.876
2020-05-17,1548.4556,-2346.0066,-90.04881,489.05792,1089.1506,2007.7604,2607.853,3186.96,5442.9175
2020-05-24,1591.5696,-2321.917,-54.645348,527.25397,1130.1619,2052.9773,2655.885,3237.7847,5505.056
2020-05-31,1629.9766,-1806.5206,184.95567,695.8635,1225.07,2034.8833,2564.0896,3074.9976,5066.474
2020-06-07,1639.8513,-2978.9324,-303.05423,383.71707,1095.2848,2184.418,2895.9856,3582.757,6258.635
2020-06-14,1662.9718,-2470.4482,-75.25366,539.28534,1175.876,2150.0676,2786.658,3401.1973,5796.392
2020-06-21,1678.5934,-2853.0002,-227.32886,446.44022,1144.454,2212.7327,2910.7463,3584.5154,6210.187
2020-06-28,1696.3334,-2404.6516,-28.228355,581.4856,1213.0714,2179.5955,2811.181,3420.8953,5797.3184
2020-07-05,1705.8241,-3736.9258,-584.02344,225.30588,1063.9475,2347.701,3186.342,3995.6719,7148.574
2020-07-12,1732.2523,-3276.8035,-374.886,369.92307,1141.6412,2322.8633,3094.5813,3839.3906,6741.308
2020-07-19,1732.2117,-1507.4524,370.05997,851.6918,1350.546,2113.8774,2612.7317,3094.3635,4971.8755
2020-07-26,1718.0643,-1021.0493,566.4444,973.6521,1395.4023,2040.7264,2462.4766,2869.6843,4457.1777
2020-08-02,1722.1747,-1084.9175,541.82837,959.1601,1391.4348,2052.9146,2485.1892,2902.521,4529.267
2020-08-09,1660.4122,-807.16504,622.71844,989.5879,1369.6227,1951.2019,2331.2366,2698.106,4127.9897
2020-08-16,1745.5808,-973.7236,602.17584,1006.4527,1425.1978,2065.9639,2484.7087,2888.9856,4464.8853
2020-08-23,1734.351,-883.2919,633.595,1022.76984,1425.8987,2042.8032,2445.9321,2835.107,4351.994
