,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2020-09-27,1255.906252160782,-8304.413196232483,-5503.755850358773,-4010.736233831362,-1515.9652277499665,1255.906252160782,4027.777638024046,6522.548926247895,8015.568542775307,10816.225888649016
2020-10-04,1261.5511924330935,-8341.73916416096,-5528.493662592136,-4028.7633488720116,-1522.779058918357,1261.5511924330935,4045.881349314343,6551.865922678601,8051.596236398726,10864.841737967548
2020-10-11,1265.9741635533203,-8370.98512075539,-5547.876441471559,-4042.888105797588,-1528.1178892729874,1265.9741635533203,4060.0661215782166,6574.836622507052,8079.824958181022,10902.933637464852
2020-10-18,1270.5865395318217,-8401.483476724197,-5568.089248941906,-4057.617727080388,-1533.6853443188454,1270.5865395318217,4074.858328235683,6598.790996437642,8109.26251829916,10942.656746081451
2020-10-25,1273.3912684228685,-8420.029150475397,-5580.380407630073,-4066.5746279398604,-1537.0708449999493,1273.3912684228685,4083.853286488851,6613.357355499268,8127.16313518948,10966.811878034805
2020-11-01,1278.3963094428182,-8453.123920584427,-5602.3139904492045,-4082.558224912952,-1543.112273758387,1278.3963094428182,4099.904796912389,6639.351035261855,8159.1068007981075,11009.91673093333
2020-11-08,1282.9215903108136,-8483.046378643843,-5622.145121163695,-4097.009707986873,-1548.5745990154517,1282.9215903108136,4114.417683566574,6662.853080749512,8187.988493926333,11048.889751406481
2020-11-15,1287.865783561399,-8515.738805808882,-5643.81205090578,-4112.798987627029,-1554.5425803311493,1287.865783561399,4130.2740510132,6688.530747631321,8219.543810910072,11091.470565813175
2020-11-22,1292.4467952032742,-8546.029771767075,-5663.887410496636,-4127.428446910364,-1560.0721764654566,1292.4467952032742,4144.965670088212,6712.322230884498,8248.78119447077,11130.923555741208
2020-11-29,1296.4393057188818,-8572.429399091858,-5681.383782594545,-4140.178528026172,-1564.8914112631765,1296.4393057188818,4157.769925618172,6733.057333629472,8274.262588197844,11165.308204695157
2020-12-06,1301.0977566652264,-8603.232415994009,-5701.798504318751,-4155.055289704749,-1570.5144819642635,1301.0977566652264,4172.709897863104,6757.250997898426,8303.994212512429,11205.428124187685
2020-12-13,1303.330748368317,-8617.997599091328,-5711.584140092555,-4162.186348028586,-1573.2098565353474,1303.330748368317,4179.871255673153,6768.848039962876,8318.245832026845,11224.659291025619
2020-12-20,1305.7718534269534,-8634.138887525438,-5722.281790673316,-4169.982016289984,-1576.1564382406382,1305.7718534269534,4187.7000473129165,6781.525918707148,8333.825693090479,11245.6827899426
2020-12-27,1310.1302568030856,-8662.957903633516,-5741.3816144367065,-4183.900576144457,-1581.4173308871686,1310.1302568030856,4201.677746385336,6804.161285966635,8361.642324258884,11283.218613455694
2021-01-03,1312.1559469962942,-8676.35234955097,-5750.2587931534335,-4190.369617159613,-1583.862478277601,1312.1559469962942,4208.174274010494,6814.681707671592,8374.570883665414,11300.66444006295
2021-01-10,1312.343901363546,-8677.59515786171,-5751.082465259997,-4190.969849374196,-1584.0893521263993,1312.343901363546,4208.777056579721,6815.65784864883,8375.77046453463,11302.283157136342
2021-01-17,1313.9154566477757,-8687.986733203032,-5757.969489331148,-4195.988610695819,-1585.986327446237,1313.9154566477757,4213.817142350334,6823.819720774281,8385.80059940961,11315.817843281493
2021-01-24,1315.5356899266308,-8698.700181439115,-5765.069834896036,-4201.162825178456,-1587.942060453666,1315.5356899266308,4219.013341794142,6832.234402057286,8396.141411774866,11329.771758317947
2021-01-31,1318.0743670871595,-8715.486644661667,-5776.195075534334,-4209.270089917535,-1591.0064183969625,1318.0743670871595,4227.15505386839,6845.419021497637,8412.344007114436,11351.63557624177
2021-02-07,1319.804462782542,-8726.926534779866,-5783.776870981853,-4214.795149993896,-1593.0947628974916,1319.804462782542,4232.703589630127,6854.404273223878,8423.385994211832,11366.535658009847
2021-02-14,1322.3497712450312,-8743.756846077395,-5794.931171963546,-4222.923591793768,-1596.167125278356,1322.3497712450312,4240.866568745367,6867.623332329933,8439.630912499711,11388.45658661356
2021-02-21,1325.222911838246,-8762.754877670815,-5807.522131138726,-4232.098965403281,-1599.6352035893422,1325.222911838246,4250.08092802763,6882.544987556182,8457.968153291627,11413.200899823716
2021-02-28,1329.9157303306793,-8793.785142667932,-5828.087461702185,-4247.085479829826,-1605.2997582823623,1329.9157303306793,4265.131119354099,6906.917139670428,8487.919121542787,11453.616802508535
2021-03-07,1333.746476587537,-8819.115138208712,-5844.874934561841,-4259.318966834576,-1609.923732493605,1333.746476587537,4277.416585792195,6926.812119762619,8512.368087489884,11486.608291136754
2021-03-14,1335.71506374536,-8832.132002439806,-5853.501870742921,-4265.605649323617,-1612.2999525927728,1335.71506374536,4283.729980059593,6937.035976862137,8524.932198281442,11503.562329978327
2021-03-21,1336.3624297372805,-8836.412572487807,-5856.338821637325,-4267.673012421681,-1613.081367870936,1336.3624297372805,4285.806127273119,6940.398072040998,8529.063881256641,11509.137632107124
