,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2020-03-01,1288.9005835221546,-5675.865111181051,-3635.564889312971,-2547.8885690009242,-730.4288809606345,1288.9005835221546,3308.2300480049435,5125.689736045233,6213.36605635728,8253.66627822536
2020-03-08,1288.5689212294187,-5674.404587025736,-3634.6293790013183,-2547.232941580754,-730.2409256439583,1288.5689212294187,3307.3787681027957,5124.370784039591,6211.767221460155,8251.542429484572
2020-03-15,1289.4480457583677,-5678.27594243207,-3637.1091003325378,-2548.970788057568,-730.7391315987966,1289.4480457583677,3309.635223115532,5127.866879574303,6216.005191849273,8257.172033948806
2020-03-22,1285.4076428367541,-5660.483428198558,-3625.7124517560005,-2540.9837512373924,-728.4494073001239,1285.4076428367541,3299.2646929736325,5111.799036910901,6196.527737429509,8231.298713872067
2020-03-29,1285.5009425708226,-5660.894287431807,-3625.9756196385338,-2541.1681854202634,-728.5022809051331,1285.5009425708226,3299.504166046778,5112.170070561909,6196.977504780179,8231.896172573453
2020-04-05,1289.0086129026593,-5676.34083459962,-3635.869604686521,-2548.1021206333953,-730.4901019582209,1289.0086129026593,3308.5073277635393,5126.119346438713,6213.88683049184,8254.358060404938
2020-04-12,1289.2114303490828,-5677.233971341749,-3636.441686037545,-2548.503048571471,-730.6050400087768,1289.2114303490828,3309.027900706942,5126.925909269637,6214.864546735711,8255.656832039915
2020-04-19,1293.0082811249627,-5693.953967535937,-3647.151354065648,-2556.0086334193193,-732.7567416208761,1293.0082811249627,3318.7733038708016,5142.025195669245,6233.167916315573,8279.970529785864
2020-04-26,1293.4719321268412,-5695.995723571252,-3648.4591611415967,-2556.92517508498,-733.0194958524966,1293.4719321268412,3319.963360106179,5143.869039338662,6235.403025395279,8282.939587824934
2020-05-03,1297.1112656593323,-5712.0220691940995,-3658.7245248014274,-2564.119381080974,-735.0819313526154,1297.1112656593323,3329.30446267128,5158.341912399638,6252.9470561200915,8306.244600512764
2020-05-10,1299.7729100407782,-5723.74301546114,-3666.2321487289296,-2569.380898827905,-736.5903036444038,1299.7729100407782,3336.1361237259603,5168.926718909462,6265.777968810486,8323.288835542697
2020-05-17,1301.9553989384856,-5733.353929404701,-3672.388232533421,-2573.6952257709845,-737.8271352073976,1301.9553989384856,3341.7379330843687,5177.606023647956,6276.299030410392,8337.264727281672
2020-05-24,1302.9530613823276,-5737.747284121218,-3675.202310359584,-2575.667397068665,-738.3925174189881,1302.9530613823276,3344.2986401836433,5181.5735198333205,6281.108433124239,8343.653406885873
2020-05-31,1302.6210547120947,-5736.285243448458,-3674.265828672208,-2575.011088885759,-738.204366941201,1302.6210547120947,3343.4464763653905,5180.253198309948,6279.507938096397,8341.527352872647
2020-06-07,1302.1758504743161,-5734.324720478058,-3673.0100538544034,-2574.1310126387557,-737.9520666184633,1302.1758504743161,3342.3037675670957,5178.482713587388,6277.361754803036,8338.676421426691
2020-06-14,1300.9048372507095,-5728.727625012398,-3669.4249433279037,-2571.6184836626053,-737.2317746281624,1300.9048372507095,3339.0414491295815,5173.428158164024,6271.234617829323,8330.537299513817
2020-06-21,1299.8348555198083,-5724.015801576467,-3666.406876564026,-2569.503352165222,-736.6254085760851,1299.8348555198083,3336.2951196157014,5169.173063204838,6266.076587603642,8323.685512616084
2020-06-28,1303.0189356359385,-5738.037371178805,-3675.3881199763996,-2575.797616776774,-738.4298488144148,1303.0189356359385,3344.467720086292,5181.83548804865,6281.425991248277,8344.075242450683
2020-07-05,1311.223623732559,-5774.167933544191,-3698.5308482466626,-2592.016579884441,-743.079502342128,1311.223623732559,3365.526749807246,5214.463827349558,6320.978095711781,8396.615181009309
2020-07-12,1317.2165040969849,-5800.558472124736,-3715.4347939173385,-2603.8632588068645,-746.4757091204326,1317.2165040969849,3380.9087173144026,5238.296267000835,6349.867802111308,8434.991480318706
2020-07-19,1323.3289347995412,-5827.4754683715255,-3732.67595179613,-2615.9462639004732,-749.9396659027447,1323.3289347995412,3396.5975355018268,5262.604133499555,6379.333821395212,8474.133337970608
2020-07-26,1330.1859900795046,-5857.671529515845,-3752.017450852472,-2629.501237021118,-753.8256065865031,1330.1859900795046,3414.197586745512,5289.873217180127,6412.389431011481,8518.043509674853
2020-08-02,1347.9065977073296,-5935.7068565764075,-3802.001460273091,-2664.531195256768,-763.8679975707356,1347.9065977073296,3459.6811929853952,5360.344390671427,6497.814655687751,8631.520051991067
2020-08-09,1361.6561479337754,-5996.255042699075,-3840.78442203614,-2691.711198352998,-771.6599628425413,1361.6561479337754,3494.972258710092,5415.023494220549,6564.096717903691,8719.567338566625
2020-08-16,1371.3621168708803,-6038.996718173981,-3868.1617700920106,-2710.897881656647,-777.1604026126862,1371.3621168708803,3519.8846363544467,5453.622115398407,6610.886003833772,8781.720951915742
2020-08-23,1383.7589547179996,-6093.588034467092,-3903.1291748644817,-2735.403853526191,-784.1857764172177,1383.7589547179996,3551.7036858532165,5502.92176296219,6670.647084300481,8861.10594390309
