,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2022-07-31,2107.507,1323.4242,1516.3525,1676.6337,1848.7389,2366.2751,2603.713,2762.6804,3252.5083
2022-08-07,1921.1422,1191.8071,1353.1039,1501.9634,1664.7297,2177.5547,2416.7075,2547.2554,2975.1501
2022-08-14,1820.9011,1146.7485,1290.7297,1420.4404,1581.8088,2059.9934,2280.518,2394.8806,2759.785
2022-08-21,1930.886,1194.49,1384.0713,1516.4633,1690.6521,2171.1199,2394.0547,2538.5732,2964.4907
2022-08-28,1924.2068,1199.2397,1386.1093,1516.6152,1692.6781,2155.7356,2376.7197,2517.478,2944.7993
2022-09-04,1709.4226,1076.9502,1206.967,1325.6998,1484.666,1934.1793,2137.022,2236.215,2550.9922
2022-09-11,1732.4106,1078.8289,1239.0406,1348.8347,1511.4895,1953.3318,2153.6401,2267.33,2603.735
2022-09-18,2066.1997,1157.5813,1383.9956,1528.855,1728.6508,2403.7485,2692.9927,2847.362,3371.9019
2022-09-25,1947.572,1108.2069,1305.7942,1445.7256,1639.1167,2256.0273,2543.0808,2676.0557,3173.5928
2022-10-02,1800.7605,1056.0145,1226.3689,1344.9695,1521.8501,2079.671,2352.3093,2458.283,2882.433
2022-10-09,1758.0586,1041.3324,1213.1086,1323.1943,1499.2644,2016.8527,2265.5452,2376.2554,2761.829
2022-10-16,2004.8599,1155.9014,1385.634,1520.8784,1715.108,2294.6116,2556.0693,2715.5825,3239.3955
2022-10-23,1997.2692,1158.8857,1386.3716,1522.4435,1719.9495,2274.5889,2528.585,2688.226,3215.8613
2022-10-30,1850.6897,1091.5671,1281.6167,1410.2394,1597.682,2103.6973,2341.4302,2469.012,2905.4246
2022-11-06,2042.1833,1177.5221,1416.8274,1550.5559,1747.343,2337.0237,2607.5195,2772.045,3313.1694
2022-11-13,2102.903,1205.6133,1455.3369,1601.5012,1808.595,2397.2112,2657.2615,2835.396,3375.925
2022-11-20,2201.6548,1236.5715,1503.1086,1662.1604,1887.3752,2515.9346,2782.8362,2970.5605,3510.1243
2022-11-27,2154.029,1233.3987,1489.8081,1651.7445,1865.063,2442.995,2691.0864,2883.6611,3405.395
2022-12-04,2122.0398,1239.5151,1488.408,1644.1978,1844.4219,2399.6577,2648.2917,2831.5283,3344.8237
2022-12-11,2061.0923,1207.9922,1437.9371,1594.7513,1794.2021,2327.9824,2567.355,2737.5784,3217.2327
2022-12-18,2087.3015,1231.4865,1468.0391,1628.6152,1825.3037,2349.2993,2582.284,2763.4414,3241.523
2022-12-25,2013.1404,1189.125,1408.1089,1565.651,1759.0618,2267.219,2495.3708,2661.523,3102.1157
2023-01-01,1795.1425,1087.5902,1251.2383,1376.2775,1552.1052,2038.1797,2260.1152,2375.333,2699.9385
2023-01-08,2066.436,1271.4514,1468.1108,1598.2031,1809.2924,2323.5796,2572.588,2733.3718,3329.7205
2023-01-15,2108.5308,1313.3293,1509.3611,1650.8126,1861.4281,2355.6333,2600.3193,2765.6333,3380.1099
2023-01-22,2167.4836,1360.0388,1557.1963,1707.5264,1916.9562,2418.011,2667.5308,2837.2637,3462.5757
