,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2022-07-31,1969.8165,1261.8096,1417.8586,1510.7888,1739.55,2200.083,2421.0435,2548.2803,2800.2344
2022-08-07,1888.0791,1170.2119,1339.2675,1493.2222,1722.4326,2053.7256,2290.9902,2462.0728,2862.6392
2022-08-14,1974.5164,1206.2522,1381.9926,1503.7747,1736.2218,2212.811,2429.2642,2551.416,2853.6643
2022-08-21,1972.4379,1210.7734,1378.8121,1498.9637,1727.1052,2217.7705,2432.5786,2542.4048,2851.7314
2022-08-28,1974.4329,1223.575,1387.9707,1506.689,1731.0404,2217.8252,2419.999,2527.1948,2831.2517
2022-09-04,1818.0173,1102.6471,1266.5924,1400.1859,1611.1777,2024.857,2276.3145,2448.4119,2858.7354
2022-09-11,2096.4395,1304.5278,1508.3918,1643.406,1882.6826,2310.1965,2488.3525,2622.458,2922.7065
2022-09-18,2149.4243,1303.9912,1533.4285,1650.5044,1906.232,2392.6167,2567.4385,2716.373,2983.2415
2022-09-25,2396.3857,1383.4114,1724.6422,1819.7014,2125.6184,2667.1533,2824.399,3004.6614,3263.81
2022-10-02,2397.815,1287.7256,1715.3413,1823.9773,2136.5515,2659.0781,2864.8945,3155.1685,3522.8086
2022-10-09,2566.044,1614.9968,1995.9995,2113.7114,2375.2703,2756.8176,2893.4006,3046.0662,3320.0464
2022-10-16,2502.2412,1466.18,1851.8296,1935.0963,2220.8113,2783.6714,2970.1528,3092.565,3344.6167
2022-10-23,2543.5376,1476.6838,1876.7755,1959.1577,2230.6455,2856.43,3084.4546,3165.123,3439.2866
2022-10-30,2494.8398,1438.6307,1811.1033,1903.6272,2166.011,2823.669,3066.2617,3149.1165,3429.794
2022-11-06,2649.873,1610.3682,2026.8871,2156.4534,2384.778,2914.9683,3163.7354,3303.9329,3652.1733
2022-11-13,2434.5498,1460.155,1790.7173,1891.1747,2129.3794,2739.72,2978.589,3055.4814,3322.0435
2022-11-20,2349.435,1322.3835,1612.8123,1727.1007,1991.7944,2707.0754,2972.0984,3063.0332,3362.6626
2022-11-27,2209.641,1254.4861,1460.8267,1580.27,1842.4681,2576.8142,2856.6611,2932.982,3240.7979
2022-12-04,2221.4102,1206.1466,1441.5083,1579.6812,1843.0537,2599.7666,2926.8257,3060.0776,3482.575
2022-12-11,2226.867,1252.0032,1464.7428,1602.1611,1863.5764,2590.1575,2865.074,2945.7559,3293.584
2022-12-18,2187.4512,1179.3167,1382.5964,1514.3905,1786.1362,2588.766,2879.4795,2965.7595,3313.1675
2022-12-25,2169.0107,1170.2476,1360.1772,1495.4218,1766.3783,2571.6433,2861.3174,2950.7192,3292.6167
2023-01-01,2190.5366,1135.4268,1372.8765,1508.2058,1772.2449,2608.8284,2952.5166,3089.5745,3506.1436
2023-01-08,2171.8481,1420.1521,1589.9681,1687.958,1874.2821,2469.414,2746.5405,2827.051,3274.5964
2023-01-15,2485.3552,1493.0162,1710.0836,1773.5582,2018.3185,2952.3918,3177.0823,3253.5066,3653.621
2023-01-22,2700.7231,1689.206,1970.1902,2020.022,2255.6387,3145.8079,3317.2683,3379.211,3748.9478
