,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-12-12,1950.024,975.1349,1430.88,1520.512,1778.3688,2150.3298,2287.2021,2485.056,2861.14
2021-12-19,1947.5027,969.6899,1428.0642,1517.9712,1774.5168,2148.024,2282.806,2485.0952,2856.7224
2021-12-26,1918.2405,942.9485,1401.9655,1492.4288,1745.5522,2117.9053,2251.51,2447.3328,2821.2854
2022-01-02,1894.5293,938.3495,1382.6779,1469.2407,1726.2502,2090.7778,2223.7854,2426.9824,2791.8887
2022-01-09,2010.4387,1042.7725,1486.5238,1580.5442,1830.6765,2213.062,2350.5154,2558.891,2928.984
2022-01-16,2068.183,1067.7313,1529.6481,1623.0857,1889.5958,2276.8813,2417.3882,2625.416,3011.0547
2022-01-23,2106.5776,1093.4127,1564.5245,1655.306,1925.4852,2319.611,2459.341,2665.0044,3060.9197
2022-01-30,2143.0354,1100.8279,1590.5903,1684.6863,1961.9854,2358.0527,2502.1072,2701.6172,3111.3745
2022-02-06,2121.1948,1115.8552,1582.4927,1674.4125,1934.7365,2333.2756,2474.6772,2677.073,3072.49
2022-02-13,2113.6885,1101.2959,1570.4979,1661.5576,1927.1008,2324.842,2469.9792,2677.976,3073.0273
2022-02-20,2121.7737,1094.3284,1573.0747,1665.7933,1935.3895,2334.669,2480.2231,2691.9138,3089.0828
2022-02-27,2156.5562,1111.4692,1599.9738,1692.5933,1971.3586,2371.7961,2518.3965,2725.522,3135.7559
2022-03-06,2142.8904,1114.2198,1591.9637,1685.8641,1953.4965,2359.7102,2504.391,2715.9226,3117.782
2022-03-13,2174.466,1130.8412,1614.693,1709.1528,1982.0674,2391.5127,2540.9558,2757.2795,3166.083
2022-03-20,2164.3042,1128.9259,1610.5117,1703.7253,1971.3118,2381.6907,2530.1963,2743.937,3146.7861
2022-03-27,2176.0457,1135.545,1621.0573,1715.3005,1984.1976,2394.0076,2540.2253,2751.764,3158.3896
2022-04-03,2152.7815,1126.417,1600.2797,1697.5985,1963.1348,2369.6885,2515.359,2731.2222,3131.8052
2022-04-10,2193.4502,1143.5896,1627.7491,1726.8401,1998.1934,2411.8857,2561.98,2786.931,3191.0474
2022-04-17,2181.615,1119.9824,1612.7604,1707.9229,1991.9078,2400.4722,2550.331,2773.537,3181.5874
2022-04-24,2227.6335,1133.2147,1644.2513,1742.6003,2034.1732,2453.872,2606.2542,2826.0266,3250.6897
2022-05-01,2222.1113,1136.0842,1638.2549,1740.1688,2025.2902,2450.6763,2601.1873,2830.099,3251.3035
2022-05-08,2246.4019,1170.1908,1665.7407,1768.1309,2045.57,2471.5754,2626.5618,2851.1843,3275.0344
2022-05-15,2263.304,1147.74,1669.5454,1770.7673,2066.3542,2493.6782,2651.6462,2879.8047,3310.627
2022-05-22,2299.0845,1154.4694,1693.0656,1797.0217,2096.1016,2535.9094,2695.1533,2916.9111,3367.8745
2022-05-29,2356.5566,1198.6603,1745.1045,1852.2269,2154.0867,2593.5947,2758.2522,2976.5596,3433.7302
2022-06-05,2330.416,1189.38,1717.7094,1820.3818,2123.0618,2560.5498,2732.853,2948.1182,3405.5305
