,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2022-07-31,1461.0,-18.386291523863747,414.9939686455523,646.0273817155069,1032.0740851151306,1889.9259148848694,2275.9726182844934,2507.0060313544473,2940.3862915238637
2022-08-07,2204.0,710.6400403581142,1148.113830364333,1381.3294890430984,1771.0226291727843,2636.977370827216,3026.6705109569016,3259.8861696356666,3697.359959641886
2022-08-14,1597.0,95.51039910814029,535.3657348000152,769.8509866714292,1161.6655613597259,2032.3344386402741,2424.1490133285706,2658.6342651999844,3098.4896008918595
2022-08-21,2438.0,918.2758390488427,1363.472915723347,1600.8058299466875,1997.3787235670752,2878.621276432925,3275.1941700533125,3512.5270842766527,3957.7241609511575
2022-08-28,1433.0,-113.5204590550552,339.5264853047056,581.044134944383,984.6095379624805,1881.3904620375195,2284.955865055617,2526.473514695294,2979.520459055055
2022-09-04,1675.0,130.00071773249874,582.602039474468,823.8821293455272,1227.050580406257,2122.9494195937427,2526.117870654473,2767.3979605255317,3219.9992822675013
2022-09-11,1965.0,420.7647439669611,873.1422472984416,1114.3030204030592,1517.2720983786016,2412.7279016213984,2815.6969795969408,3056.8577527015577,3509.235256033039
2022-09-18,1912.0,370.890018115103,822.3519849628519,1063.0246889557293,1465.1782248453253,2358.821775154675,2760.9753110442707,3001.6480150371476,3453.109981884897
2022-09-25,1311.0,-237.39151545406708,216.20354734753755,458.01339690037287,862.0670531616238,1759.9329468383762,2163.9866030996272,2405.796452652462,2859.3915154540673
2022-10-02,1739.0,188.52624938206168,642.7312945947667,884.8663235138565,1289.4633402383758,2188.536659761624,2593.1336764861435,2835.268705405233,3289.473750617938
2022-10-09,2987.0,1395.6805405484647,1861.851171776486,2110.3650103243763,2525.620738254735,3448.379261745265,3863.6349896756237,4112.148828223513,4578.319459451535
2022-10-16,1634.0,-4.203184907742752,475.70184500460937,731.5374406700573,1159.0275037157016,2108.9724962842984,2536.4625593299425,2792.29815499539,3272.203184907743
2022-10-23,1621.0,-13.874661198477725,465.0552910892093,720.371076481004,1146.9925593508608,2095.0074406491394,2521.628923518996,2776.9447089107903,3255.874661198478
2022-10-30,1704.0,72.25314166951694,550.2668166951687,805.0941380690506,1230.8994189820612,2177.100581017939,2602.9058619309494,2857.733183304831,3335.746858330483
2022-11-06,2267.0,630.0732103335113,1109.6043253969135,1365.240588439974,1792.3975754135038,2741.6024245864965,3168.759411560026,3424.3956746030863,3903.9267896664887
2022-11-13,1961.0,324.87387854653343,804.1704410792972,1059.6816650361834,1486.6297171791516,2435.3702828208484,2862.3183349638166,3117.8295589207023,3597.1261214534666
2022-11-20,1690.0,55.20327576064324,534.1103967298206,789.4140108302,1216.0151560057616,2163.9848439942384,2590.5859891698,2845.8896032701787,3324.796724239357
2022-11-27,2427.0,781.16936828539,1263.3088280424201,1520.3355899900598,1949.8160396656317,2904.1839603343683,3333.66441000994,3590.691171957579,4072.83063171461
2022-12-04,2288.0,644.9330018900971,1126.2628663051378,1382.8580359716889,1811.6173138690613,2764.3826861309385,3193.141964028311,3449.7371336948618,3931.0669981099027
2022-12-11,2570.0,928.1099650700576,1409.0950428583305,1665.506408049957,2093.9585567287813,3046.0414432712187,3474.493591950043,3730.904957141669,4211.890034929942
2022-12-18,2148.0,504.7206572237005,986.1127271541604,1242.741058350804,1671.555747710968,2624.444252289032,3053.258941649196,3309.887272845839,3791.2793427762995
2022-12-25,2145.0,504.9457057999723,985.3930107295319,1241.5176912000861,1669.490802279914,2620.509197720086,3048.482308799914,3304.6069892704677,3785.0542942000275
2023-01-01,1944.0,306.10882987041805,785.9224563092416,1041.7093251211693,1469.1179677310483,2418.8820322689517,2846.290674878831,3102.077543690758,3581.891170129582
2023-01-08,2139.0,503.3191242064963,982.4852538151079,1237.9269444627664,1664.7588094947573,2613.2411905052427,3040.073055537234,3295.514746184892,3774.6808757935037
2023-01-15,1897.0,262.9878240789251,741.6651147757518,996.8462072083767,1423.2426240491782,2370.757375950822,2797.1537927916233,3052.3348852242475,3531.012175921075
2023-01-22,1545.0,-89.02661987289594,389.65490212148575,644.83825024318,1071.2384362415144,2018.7615637584856,2445.16174975682,2700.3450978785136,3179.026619872896
