,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2021-12-12,-21.783484593657874,-6113.796210319726,-4329.165617983366,-3377.7855244186735,-1788.0714343687923,-21.783484593657874,1744.5044064951926,3334.2184965450742,4285.5985901097665,6070.229182446126
2021-12-19,-21.807775450727114,-6120.613730687362,-4333.993089125707,-3381.552107539544,-1790.0653204917908,-21.807775450727114,1746.4497108386113,3337.9364978863646,4290.377479472528,6076.998121034182
2021-12-26,-21.81543681585249,-6122.763984695989,-4335.515679248741,-3382.7400923225346,-1790.694194539469,-21.81543681585249,1747.0632621353986,3339.109159918464,4291.884746844671,6079.133052291919
2022-01-02,-21.860481614038953,-6135.406347549507,-4344.467708513822,-3389.7248181413274,-1794.391643244603,-21.860481614038953,1750.6706211228056,3346.00379601953,4300.7466863920245,6091.685325427709
2022-01-09,-39.70858077456553,-6169.53871890752,-4373.829621787023,-3416.5438274759235,-1816.9612216515973,-39.70858077456553,1737.5440010518737,3337.1265018973686,4294.412716123793,6090.121813244289
2022-01-16,-39.82263994508952,-6187.260139695364,-4386.393036770462,-3426.3575288830093,-1822.1802721886181,-39.82263994508952,1742.5349330782292,3346.7120844922474,4306.748013501191,6107.615116426095
2022-01-23,-39.87175433797762,-6194.891063356399,-4391.802899885178,-3430.5833529388906,-1824.4276188719273,-39.87175433797762,1744.6840509027243,3350.8396795594695,4312.059648146629,6115.147811617851
2022-01-30,-39.930923766665046,-6204.084242113787,-4398.320307328333,-3435.674316715838,-1827.1350578016309,-39.930923766665046,1747.2731508870622,3355.8123042346233,4318.458717113704,6124.222651899157
2022-02-06,-39.93113421937359,-6204.116940238689,-4398.343488320265,-3435.692424159829,-1827.1446875693775,-39.93113421937359,1747.2823597490788,3355.8299907723276,4318.481477201575,6124.2549291199975
2022-02-13,-39.99264899325635,-6213.674516255045,-4405.119231369696,-3440.985182473225,-1829.9594433859652,-39.99264899325635,1749.9740859264225,3360.999719283851,4325.134191099646,6133.6894759849965
2022-02-20,-40.09014210137813,-6228.82206103381,-4415.857924012577,-3449.3735325546827,-1834.4204740594416,-40.09014210137813,1754.2401302386734,3369.1930827463375,4335.677898154539,6148.642035175772
2022-02-27,-40.152370679632924,-6238.490541132485,-4422.712291345364,-3454.7277069115057,-1837.2678917047456,-40.152370679632924,1756.9630906349275,3374.422799689595,4342.407808731824,6158.186058518945
2022-03-06,-40.19374779102763,-6244.919320148171,-4427.269906650469,-3458.2878118504595,-1839.1612005413156,-40.19374779102763,1758.7736451871765,3377.900150234838,4346.882670080778,6164.53208357848
2022-03-13,-40.26750889299032,-6256.379613254381,-4435.39456097976,-3464.6342496405478,-1842.536316431087,-40.26750889299032,1762.0012387633324,3384.099065516306,4354.859802681467,6175.844854956088
2022-03-20,-40.24755995254068,-6253.280138075352,-4433.197220632663,-3462.917833993641,-1841.623504879956,-40.24755995254068,1761.1283251227667,3382.4225478327044,4352.702360086716,6172.785277529405
2022-03-27,-40.25477039039527,-6254.400426805304,-4433.991437551507,-3463.538223251201,-1841.953435734128,-40.25477039039527,1761.443835090507,3383.02851618477,4353.482156176316,6173.891145430112
2022-04-03,-40.314411310904795,-6263.666861443293,-4440.560778981164,-3468.6697543927603,-1844.6824489014489,-40.314411310904795,1764.0535663281169,3388.0407652389435,4359.932216149285,6183.038298611414
2022-04-10,-40.420928943257834,-6280.216550307251,-4452.293506934179,-3477.834578524834,-1849.5564182962853,-40.420928943257834,1768.7145002998448,3396.992553666305,4371.451909524005,6199.374952897077
2022-04-17,-92.25341257509196,-6340.916668981876,-4510.39589442847,-3534.551911228108,-1903.9597427800018,-92.25341257509196,1719.453024643772,3350.0453001058327,4325.889283306194,6156.410057859601
2022-04-24,-92.4899697303772,-6357.176113128662,-4521.961498260498,-3543.615245819092,-1908.841896057129,-92.4899697303772,1723.862063884735,3358.6355209350586,4336.981773376465,6172.196388244629
2022-05-01,-92.6832574397047,-6370.4614889621735,-4531.411599522439,-3551.02077612253,-1912.8310386488372,-92.6832574397047,1727.464631282002,3365.6544762682693,4346.045299668179,6185.095189107913
2022-05-08,-92.79468474693077,-6378.120297997497,-4536.859433429186,-3555.2899472103563,-1915.130716257317,-92.79468474693077,1729.5414544052855,3369.7007930001546,4351.270279218984,6192.531143787295
2022-05-15,-92.99880729532904,-6392.150392207835,-4546.839264836576,-3563.110598213143,-1919.34347222911,-92.99880729532904,1733.345965517064,3377.113199379709,4360.841866003143,6206.1529933744005
2022-05-22,-93.23514621461041,-6408.394836190659,-4558.394198810999,-3572.165571417127,-1924.2211214715983,-93.23514621461041,1737.7509371951428,3385.695495293437,4371.924122687309,6221.924760066968
2022-05-29,-93.41180528495289,-6420.53726444988,-4567.031303101723,-3578.93400021868,-1927.8670761169644,-93.41180528495289,1741.0435739047484,3392.1106063641537,4380.207909247197,6233.713870595355
2022-06-05,-93.4624987119409,-6424.021610310088,-4569.50977428863,-3580.876243266885,-1928.913305644031,-93.4624987119409,1741.9884166366433,3393.9514626759915,4382.5849936977365,6237.096829719195
