,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2020-03-01,1414.9691052245116,946.0099460194831,1083.3896443373296,1156.6262531678408,1279.0014154073647,1550.9367950416586,1673.3119572811825,1746.5485661116936,1883.9282644295401
2020-03-08,1411.6019220471082,945.6474608234543,1082.1469449603533,1154.9143148680362,1276.5053994416612,1546.6984446525553,1668.2895292261803,1741.0568991338632,1877.5563832707621
2020-03-15,1414.4887489209377,950.0320819422665,1086.0927932831148,1158.6262550368035,1279.8264893409894,1549.151008500886,1670.351242805072,1742.8847045587606,1878.945415899609
2020-03-22,1402.7607629802742,923.3589424023962,1063.7977763419233,1138.6651990527077,1263.7653797818614,1541.756146178687,1666.8563269078406,1741.723749618625,1882.1625835581522
2020-03-29,1406.323659040042,928.1845372429093,1068.25346865647,1142.9236976994027,1267.6943764556868,1544.9529416243972,1669.7236203806813,1744.393849423614,1884.4627808371747
2020-04-05,1644.2563429063912,119.34679801483685,566.0629120456042,804.2056194627111,1202.131642003869,2086.3810438089135,2484.307066350071,2722.449773767178,3169.1658877979453
2020-04-12,1275.7067010877709,-254.61924503307182,193.68358193898757,432.6721601538221,832.011595710118,1719.4018064654238,2118.7412420217197,2357.729820236554,2806.0326472086135
2020-04-19,1430.9463037176756,939.8000278085158,1083.6793526706513,1160.3808883615138,1288.5457914622634,1573.3468159730878,1701.5117190738374,1778.2132547647,1922.0925796268355
2020-04-26,1550.4626719233124,824.2569620142482,1036.9960020473425,1150.4063970959257,1339.9101946548444,1761.0151491917804,1950.5189467506991,2063.929341799282,2276.668381832377
2020-05-03,1666.5227028330532,929.9608391615554,1145.7336727600173,1260.7613719324258,1452.9676137702954,1880.077791895811,2072.2840337336806,2187.311732906089,2403.084566504551
2020-05-10,1689.4096512939425,949.6753381019131,1166.3775280195862,1281.900663606892,1474.9347579712585,1903.8845446166265,2096.918638980993,2212.4417745682986,2429.143964485972
2020-05-17,1679.8369331767492,945.035022526052,1160.2922849701704,1275.045135067954,1466.7921161530974,1892.881750200401,2084.6287312855443,2199.381581383328,2414.638843827446
2020-05-24,1615.7033174767193,887.6892881098737,1100.9580680503693,1214.6508654834047,1404.6265450445899,1826.7800899088488,2016.755769470034,2130.448566903069,2343.717346843565
2020-05-31,1506.1623142160747,765.487301137873,982.465065301263,1098.13510849926,1291.4146790398124,1720.909949392337,1914.1895199328894,2029.8595631308863,2246.8373272942763
2020-06-07,1429.9493249034058,670.1510180955034,892.7308741934733,1011.3873718725113,1209.657176907456,1650.2414728993556,1848.5112779343003,1967.1677756133383,2189.7476317113083
2020-06-14,1334.3873580774234,549.7232116784274,779.5874154096438,902.1271718578723,1106.8857320316238,1561.888984123223,1766.6475442969745,1889.1873007452032,2119.0515044764193
2020-06-21,1295.9643275098713,504.58575239131994,736.4169209930654,860.0052591354611,1066.5159533442834,1525.4127016754592,1731.9233958842815,1855.511734026677,2087.3429026284225
2020-06-28,1522.6362230523184,769.3410465625268,990.0158368062799,1107.6567509277033,1304.2295603669281,1741.0428857377087,1937.6156951769335,2055.256609298357,2275.93139954211
2020-07-05,1689.1561794949337,1093.1001068181276,1267.7123344237718,1360.7974668469917,1516.3386417359275,1861.9737172539399,2017.5148921428756,2110.6000245660957,2285.2122521717397
2020-07-12,1726.6146055857896,1118.068211711829,1296.33942864368,1391.3751547374322,1550.1756861245258,1903.0535250470534,2061.854056434147,2156.889782527899,2335.16099945975
2020-07-19,1802.0725173929752,1168.4576711155134,1354.072590288571,1453.0232168733887,1618.3653753291865,1985.779659456764,2151.1218179125617,2250.0724444973794,2435.6873636704368
2020-07-26,1917.6821079814936,1244.6156587305932,1441.7877662179467,1546.8994871283348,1722.5365640641726,2112.8276518988146,2288.4647288346523,2393.5764497450405,2590.748557232394
2020-08-02,3374.132264224872,1942.5896001681397,2361.954262222343,2585.5160117986516,2959.077893101309,3789.1866353484347,4162.748516651092,4386.3102662274005,4805.6749282816045
2020-08-09,3352.7903503003777,1937.025762729777,2351.7683007777555,2572.8660131494776,2942.3105963209055,3763.27010427985,4132.714687451278,4353.812399823,4768.554937870978
2020-08-16,3004.7613690634153,1639.1656645064277,2039.2114301850656,2252.4743475887994,2608.827331891417,3400.6954062354134,3757.048390538031,3970.311307941765,4370.357073620403
2020-08-23,3139.5163230133944,1789.6452896640467,2185.084576197859,2395.8917966147283,2748.141418924246,3530.891227102543,3883.1408494120606,4093.94806982893,4489.387356362742
