,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-03-14,1368.2258,-12881.897,-8245.557,-5987.981,-2426.9392,5163.3906,8724.432,10982.008,15618.35
2021-03-21,1339.0986,-12815.288,-8209.118,-5966.655,-2429.8777,5108.0747,8644.852,10887.314,15493.485
2021-03-28,1278.7096,-12585.026,-8061.512,-5864.4497,-2404.4453,4961.8643,8421.868,10618.932,15142.446
2021-04-04,1177.1531,-12349.468,-7908.718,-5763.636,-2397.2502,4751.556,8117.941,10263.023,14703.773
2021-04-11,1498.2722,-12777.068,-8136.0894,-5874.7153,-2306.1318,5302.676,8871.258,11132.635,15773.613
2021-04-18,1399.9335,-12536.831,-7986.7505,-5777.9683,-2300.6904,5100.557,8577.834,10786.618,15336.699
2021-04-25,1470.701,-12687.265,-8061.373,-5817.3403,-2286.1226,5227.5244,8758.741,11002.775,15628.667
2021-05-02,1313.5236,-12360.384,-7884.5415,-5716.801,-2309.1377,4936.185,8343.847,10511.588,14987.431
2021-05-09,1375.8082,-12268.587,-7801.023,-5637.8877,-2238.0608,4989.677,8389.502,10552.64,15020.204
2021-05-16,1501.6301,-12429.446,-7881.8926,-5674.047,-2197.9556,5201.2163,8677.306,10885.152,15432.706
2021-05-23,1300.6885,-12097.083,-7696.6553,-5571.905,-2238.2747,4839.652,8173.281,10298.032,14698.461
2021-05-30,1344.039,-12154.992,-7734.788,-5594.685,-2231.1619,4919.2397,8282.763,10422.866,14843.071
2021-06-06,1343.4435,-12236.335,-7788.0317,-5635.0396,-2251.974,4938.8613,8321.926,10474.919,14923.222
2021-06-13,1243.9471,-11840.569,-7522.6,-5446.4795,-2197.9229,4685.817,7934.373,10010.495,14328.465
2021-06-20,1308.0339,-11901.469,-7546.3735,-5450.6304,-2169.604,4785.6714,8066.697,10162.441,14517.537
2021-06-27,1480.9808,-11912.584,-7509.776,-5385.4966,-2054.226,5016.1875,8347.458,10471.737,14874.546
2021-07-04,1263.7744,-11707.583,-7431.6797,-5373.755,-2151.6433,4679.192,7901.3027,9959.229,14235.132
2021-07-11,1405.66,-12047.818,-7625.449,-5491.674,-2145.4548,4956.7754,8302.993,10436.77,14859.138
2021-07-18,1274.3448,-11763.165,-7474.83,-5406.89,-2165.075,4713.7646,7955.579,10023.52,14311.855
2021-07-25,1216.3855,-11821.517,-7527.636,-5459.355,-2219.3323,4652.103,7892.125,9960.407,14254.287
2021-08-01,1074.5397,-11308.636,-7197.6626,-5231.6055,-2165.7222,4314.8013,7380.684,9346.742,13457.716
2021-08-08,1161.3623,-11428.129,-7265.0864,-5267.087,-2144.3792,4467.104,7589.811,9587.812,13750.8545
2021-08-15,1299.8643,-11637.764,-7374.802,-5322.3203,-2107.9507,4707.679,7922.0474,9974.53,14237.491
2021-08-22,1280.6544,-11720.715,-7430.431,-5367.516,-2139.5166,4700.8257,7928.824,9991.74,14282.024
2021-08-29,1058.6082,-11490.729,-7323.048,-5330.534,-2224.0527,4341.269,7447.7495,9440.265,13607.945
2021-09-05,1194.6171,-11555.788,-7342.9033,-5319.534,-2155.7366,4544.9707,7708.7676,9732.137,13945.022
