,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2021-03-14,1465.4606366241637,-10303.94951168306,-6856.14863204371,-5018.137696109667,-1946.9033175494774,1465.4606366241637,4877.824793395821,7949.058766759978,9787.06929749799,13234.87017713734
2021-03-21,1467.0668181697044,-10315.242898307197,-6863.6631425880805,-5023.637700653658,-1949.0371723262276,1467.0668181697044,4883.171011485705,7957.771134172998,9797.796170467283,13249.3759261864
2021-03-28,1468.1675176382066,-10322.982138425654,-6868.812758324363,-5027.4067964293745,-1950.499480759014,1468.1675176382066,4886.834719007666,7963.741628733549,9805.14718468406,13259.316564785351
2021-04-04,1468.8861485191856,-10328.034977191903,-6872.174868508994,-5029.867584950953,-1951.454200941396,1468.8861485191856,4889.226701051356,7967.639678917735,9809.9465563326,13265.806665015507
2021-04-11,1496.203358627365,-10336.3597111445,-6870.058350271807,-5022.185278013081,-1934.4710283793377,1496.203358627365,4926.877745634068,8014.591995267811,9862.465067526538,13328.766428399229
2021-04-18,1498.8218534588814,-10354.449300587177,-6882.081590414047,-5030.974568665028,-1937.8565323352814,1498.8218534588814,4935.500239253044,8028.61827558279,9879.72529733181,13352.09300750494
2021-04-25,1502.3886618557767,-10379.090212130688,-6898.459164805667,-5042.946987064633,-1942.4681297279674,1502.3886618557767,4947.245453439521,8047.724310776186,9903.23648851722,13383.86753584224
2021-05-02,1480.0453300402446,-10406.4974347367,-6924.383031054104,-5068.0796720238295,-1966.279469516698,1480.0453300402446,4926.370334211518,8028.170127489988,9884.473077291601,13366.587480974198
2021-05-09,1505.4796480881541,-10400.44395751284,-6912.6519252040935,-5053.32225153739,-1946.4645271970517,1505.4796480881541,4957.4238233733595,8064.281547713698,9923.6112213804,13411.403253689148
2021-05-16,1508.950627717861,-10424.422846342242,-6928.589486399362,-5064.973009234251,-1950.9522256740304,1508.950627717861,4968.853481109752,8082.874264669972,9946.490741835083,13442.324101777964
2021-05-23,1487.3259354357774,-10457.68884072552,-6958.445298900494,-5093.010454518258,-1975.9519468552805,1487.3259354357774,4950.604023347701,8067.662119768947,9933.096552909454,13432.340094734478
2021-05-30,1489.0957294027696,-10470.13261930696,-6966.725269158681,-5099.070712704768,-1978.3031650726823,1489.0957294027696,4956.494829743758,8077.2619656447705,9944.91611036761,13448.323460515889
2021-06-06,1490.5447304582597,-10480.320838181633,-6973.504411740984,-5104.032488297054,-1980.228201400212,1490.5447304582597,4961.317868382591,8085.121743147714,9954.593254459927,13461.409680900575
2021-06-13,1491.4677356146276,-10486.81067372723,-6977.822685723954,-5107.193110188299,-1981.454438227144,1491.4677356146276,4964.390115649862,8090.1283752240915,9960.75753837282,13469.745526376095
2021-06-20,1493.2377211885937,-10499.255799535978,-6986.1035524142,-5113.254024489452,-1983.8059109994922,1493.2377211885937,4970.281559814842,8099.729260428478,9972.578375476902,13485.730622598681
2021-06-27,1520.1466771136509,-10501.76954739817,-6979.997947821456,-5102.553886274273,-1965.4278202271191,1520.1466771136509,5005.721174454421,8142.847240501575,10020.291302048758,13542.062901625472
2021-07-04,1498.014194070627,-10532.84014441048,-7008.450251600596,-5129.609972936481,-1990.1515818880923,1498.014194070627,4986.180177127849,8125.638153979233,10004.478018446342,13528.867911256226
2021-07-11,1524.1263378938038,-10529.26260515319,-6998.271200328402,-5115.912093008888,-1970.5732026629976,1524.1263378938038,5018.825878450605,8164.164768796497,10046.52387611601,13577.515280940797
2021-07-18,1501.3273734753302,-10556.135777507698,-7023.950941196463,-5140.955204633059,-1994.5532285877355,1501.3273734753302,4997.208183094941,8143.609744027174,10026.605065477486,13558.789901788721
2021-07-25,1502.388119500417,-10563.594096901654,-7028.913634991908,-5144.587488900174,-1995.9624578114394,1502.388119500417,5000.738904515466,8149.363520197816,10033.689250883166,13568.36971279291
2021-08-01,1501.5053851562118,-10557.387413564275,-7024.78376775752,-5141.56476527485,-1994.7897218263865,1501.5053851562118,4997.800699719965,8144.575328006118,10027.793915326478,13560.397561133233
2021-08-08,1502.6707916910882,-10565.581622126309,-7030.236115108365,-5145.555435728767,-1996.337995312784,1502.6707916910882,5001.679786437231,8150.896811368672,10035.577075263727,13570.922582281672
2021-08-15,1528.4592043490022,-10559.195746262008,-7018.166253497149,-5130.455876778267,-1976.1752517287796,1528.4592043490022,5033.0936604267845,8187.374285476272,10075.084662195153,13616.114154960014
2021-08-22,1530.7403282811565,-10574.95464519275,-7028.64040089679,-5138.112741711319,-1979.1245621506885,1530.7403282811565,5040.605218713002,8199.593398273631,10090.121057459102,13636.435301755064
2021-08-29,1506.5671723449932,-10592.977860914832,-7048.465308184293,-5158.89770787795,-2001.5144403376044,1506.5671723449932,5014.648993308531,8172.031844286996,10061.599028031456,13606.111580761997
2021-09-05,1507.2726508642131,-10597.938222770996,-7051.765885124815,-5161.31345911863,-2002.451687258609,1507.2726508642131,5016.997197365507,8175.858552468584,10066.310561717824,13612.482899364006
