,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2022-07-31,2116.722220681414,1337.4481001495228,1565.7333174956489,1687.43132214467,1890.7833519692108,2342.661089393617,2546.013119218158,2667.711123867179,2895.996341213305
2022-08-07,1800.719786269496,1133.3767547899024,1328.8722100755972,1433.0901139013563,1607.233661678886,1994.2059108601059,2168.3494586376355,2272.5673624633946,2468.0628177490894
2022-08-14,1741.1349121533901,1096.9624549311482,1285.6701837403577,1386.2695756979606,1554.3667488002775,1927.9030755065028,2096.0002486088197,2196.5996405664227,2385.3073693756323
2022-08-21,1845.1239750731083,1163.0181877181196,1362.8383329233798,1469.3617129427148,1647.3576103543076,2042.8903397919091,2220.886237203502,2327.409617222837,2527.2297624280973
2022-08-28,1875.9752979577015,1183.8401454045897,1386.5983527804945,1494.6880028713608,1675.3010688981487,2076.6495270172545,2257.262593044042,2365.3522431349083,2568.1104505108133
2022-09-04,1616.91079450184,1017.1300798095347,1192.8334263034392,1286.5002301685502,1443.0133525330477,1790.8082364706322,1947.3213588351298,2040.9881627002408,2216.6915091941455
2022-09-11,1673.5278779448395,1053.7805944003849,1235.3330668821486,1332.11801816801,1493.8414281549742,1853.2143277347047,2014.937737721669,2111.7226890075303,2293.275161489294
2022-09-18,2235.4455140422415,1368.9645906649805,1622.796689932487,1758.1136428032949,1984.2223379730297,2486.6686901114535,2712.777385281188,2848.094338151996,3101.9264374195027
2022-09-25,1977.5793592777427,1208.7796891291232,1433.9964583909032,1554.058684720263,1754.6774006946264,2200.4813178608592,2401.1000338352223,2521.162260164582,2746.379029426362
2022-10-02,1833.7495176244668,1120.6225248487215,1329.5302073341657,1440.8981198511751,1626.9890186540745,2040.510016594859,2226.6009153977584,2337.9688279147676,2546.8765104002123
2022-10-09,1780.8222232400242,1089.4433960357478,1291.9800409446154,1399.9515769041463,1580.3672793962792,1981.2771670837692,2161.692869575902,2269.6644055354327,2472.2010504443006
2022-10-16,1975.2320577523967,1205.8427636826766,1431.2322608991449,1551.3865678620077,1752.159146537608,2198.3049689671857,2399.0775476427857,2519.2318546056486,2744.6213518221166
2022-10-23,1969.512046796362,1203.9111269329287,1428.1908351723416,1547.7535177380616,1747.5375179862688,2191.486575606455,2391.2705758546626,2510.8332584203827,2735.1129666597953
2022-10-30,1859.162653818579,1136.8698542895336,1348.462622974686,1461.261945009201,1649.7446663545848,2068.580641282573,2257.063362627957,2369.862684662472,2581.4554533476244
2022-11-06,2080.3827814022616,1268.3723015420132,1506.2475036027527,1633.057893617549,1844.9524952317745,2315.813067572749,2527.7076691869743,2654.5180592017705,2892.39326126251
2022-11-13,2162.6349057550956,1319.621433896727,1566.578837688791,1698.2309158399078,1918.2157660423304,2407.0540454678608,2627.038895670283,2758.6909738214,3005.648377613464
2022-11-20,2326.7578153274935,1419.2577082300018,1685.1062122826975,1826.8290660804814,2063.6417408274683,2589.8738898275187,2826.6865645745056,2968.4094183722896,3234.2579224249853
2022-11-27,2254.439374630902,1376.5487210701103,1633.723254875325,1770.8220472302564,1999.908118051819,2508.9706312099847,2738.0567020315475,2875.155494386479,3132.3300281916936
2022-12-04,2211.335904554776,1351.8010572965147,1603.598331520112,1737.8305266894251,1962.12663930201,2460.5451698075417,2684.8412824201264,2819.07347758944,3070.870751813037
2022-12-11,2106.5810229083763,1288.537660184806,1528.1801710004381,1655.9327067729384,1869.401592639171,2343.7604531775814,2557.2293390438144,2684.9818748163143,2924.6243856319466
2022-12-18,2119.1876900744232,1297.865489098096,1538.4685223838733,1666.73310913101,1881.0576097245857,2357.3177704242607,2571.6422710178363,2699.906857764973,2940.5098910507504
2022-12-25,2031.888912919834,1245.3303268873556,1475.7494990848459,1598.585107168909,1803.8380224542939,2259.939803385374,2465.192718670759,2588.028326754822,2818.4474989523123
2023-01-01,1837.4237928197533,1124.6412446720065,1333.448023489929,1444.7621446351543,1630.7631604143264,2044.0844252251802,2230.085441004352,2341.3995621495774,2550.2063409675
2023-01-08,1907.913024486203,1168.7980267532052,1385.3187906996498,1500.7452087730198,1693.6176924122542,2122.208356560152,2315.0808401993863,2430.507258272756,2647.028022219201
2023-01-15,1993.5428612128205,1222.0622067222005,1448.06435955709,1568.545270963139,1769.8635913430758,2217.2221310825653,2418.540451462502,2539.021362868551,2765.0235157034404
2023-01-22,2158.346286095711,1322.098714302059,1567.0740749001802,1697.669533158712,1915.8888178489487,2400.8037543424734,2619.02303903271,2749.618497291242,2994.593857889363
