,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-12-12,2252.4844,1746.8385,1878.0342,2002.7219,2081.052,2423.917,2626.7104,2640.3992,2790.98
2021-12-19,2225.5483,1571.9142,1735.024,1851.6154,1995.8749,2455.222,2674.4312,2707.1387,2918.315
2021-12-26,2157.8098,1519.4714,1681.4967,1785.5103,1923.047,2392.5725,2606.63,2662.143,2864.5352
2022-01-02,2208.6187,1679.3552,1793.1093,1858.4874,1955.2968,2461.9407,2765.8086,2794.1208,2958.8096
2022-01-09,2135.0918,1527.5367,1642.2393,1783.5095,1884.9451,2385.2388,2649.952,2677.2295,2909.3115
2022-01-16,2723.4692,2035.4847,2156.015,2249.851,2395.112,3051.8267,3168.701,3179.4038,3416.099
2022-01-23,2379.5044,1607.062,1765.186,1863.4877,2079.771,2679.2375,2848.2961,2945.048,3329.4456
2022-01-30,2281.15,1615.9062,1774.6965,1837.9287,2032.2501,2530.0498,2670.8984,2763.435,3093.4873
2022-02-06,2278.6396,1671.8293,1793.1371,1884.1099,2043.4204,2513.8591,2693.4382,2783.7656,3143.7642
2022-02-13,2316.1367,1562.7107,1769.8643,1867.8027,2066.2776,2565.996,2705.9143,2789.5327,3168.3152
2022-02-20,2276.047,1657.9752,1828.2069,1869.1567,2028.8407,2523.2537,2699.5295,2761.4556,3121.5254
2022-02-27,2241.706,1644.6562,1823.8297,1852.1185,2011.9062,2471.5056,2655.1987,2717.4104,3055.085
2022-03-06,2221.9353,1638.0684,1813.8638,1875.9119,2016.6727,2427.198,2651.5212,2742.8218,3091.4602
2022-03-13,2369.4155,1616.1616,1863.5581,1946.0123,2116.1553,2622.6755,2805.9426,2895.3865,3284.683
2022-03-20,2200.9429,1569.3389,1763.5361,1800.8955,1946.8104,2455.0752,2681.3975,2761.2478,3146.3125
2022-03-27,2169.2734,1593.1455,1764.9644,1789.2946,1905.2766,2433.27,2681.5496,2774.5996,3154.833
2022-04-03,2203.08,1565.5192,1776.0399,1814.0643,1960.2771,2445.883,2728.95,2860.5713,3250.83
2022-04-10,2281.0535,1392.6365,1732.8391,1829.7716,2019.9906,2542.1162,2812.6301,2988.986,3516.0571
2022-04-17,2216.495,1411.4954,1700.4242,1743.4314,1973.5465,2459.4438,2683.1514,2811.3242,3227.855
2022-04-24,2140.8892,1321.6257,1614.2297,1639.8387,1875.8892,2405.8892,2676.6125,2825.6648,3305.438
2022-05-01,2103.311,1398.8953,1637.2914,1661.2186,1846.15,2360.4722,2692.8215,2891.841,3361.041
2022-05-08,2100.5981,1100.9066,1490.1255,1591.1794,1871.808,2329.3882,2616.7322,2881.2537,3437.5522
2022-05-15,2070.4355,944.95483,1351.0764,1407.7449,1756.6489,2384.222,2677.325,2906.2007,3515.165
2022-05-22,1882.5865,789.9149,1172.6909,1191.0415,1538.5867,2226.5864,2563.6414,2811.5962,3467.234
2022-05-29,1932.3293,788.39355,1175.7068,1199.7052,1593.8756,2270.783,2569.5195,2811.1357,3454.4019
2022-06-05,1826.4568,440.7295,879.6188,964.08203,1411.6981,2241.2153,2655.9202,2982.7212,3794.0293
