,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-09-05,1925.0186,1010.563,1395.7332,1529.4656,1759.3632,2115.707,2281.4482,2382.2354,2648.5938
2021-09-12,1903.0776,999.05206,1379.7804,1511.9932,1738.9375,2090.9746,2255.5347,2355.473,2618.8328
2021-09-19,1840.8577,963.28424,1332.8466,1461.2963,1681.4819,2023.2008,2182.7883,2280.112,2535.6404
2021-09-26,1839.9988,962.0498,1331.9188,1460.3483,1680.786,2022.8502,2181.9858,2279.0813,2534.7039
2021-10-03,1788.3046,930.1558,1292.133,1416.9047,1632.3693,1966.849,2122.9177,2217.679,2467.5247
2021-10-10,1810.939,941.4537,1307.7758,1434.8696,1652.6222,1991.257,2149.8933,2246.382,2499.779
2021-10-17,1854.8868,965.11316,1340.348,1470.2333,1693.0874,2040.0204,2201.5461,2299.9534,2559.0938
2021-10-24,1844.8655,963.1739,1334.6261,1463.7106,1684.8739,2028.4446,2188.3503,2285.7927,2542.658
2021-10-31,1809.7004,947.9498,1310.4575,1437.2788,1653.5784,1989.2335,2145.3972,2240.6223,2491.8577
2021-11-07,1894.8741,991.67474,1372.3483,1504.3768,1730.9885,2083.2717,2247.0247,2346.2979,2609.6846
2021-11-14,1971.2911,1028.0398,1425.207,1563.7833,1799.6792,2167.2742,2339.0938,2443.074,2718.6443
2021-11-21,2073.6814,1077.2705,1496.9266,1643.5621,1892.353,2280.8684,2461.9639,2571.8152,2863.1763
2021-11-28,2126.7148,1106.2518,1535.8262,1686.2623,1941.3392,2339.254,2524.3357,2636.6743,2935.1265
2021-12-05,2171.9126,1128.0315,1568.2577,1720.9078,1981.9502,2389.3042,2579.06,2693.6519,2998.8162
2021-12-12,2199.4512,1141.1086,1586.7506,1742.3096,2006.4464,2418.823,2612.1475,2729.227,3038.583
2021-12-19,2256.3813,1166.3766,1626.4825,1785.3158,2057.7603,2483.0159,2681.1614,2801.5764,3119.6526
2021-12-26,2280.727,1181.529,1644.9696,1805.7982,2080.7432,2509.448,2709.0713,2830.39,3151.312
2022-01-02,2300.3052,1189.9126,1658.4192,1820.0955,2098.168,2531.2761,2733.2222,2855.8364,3179.6863
2022-01-09,2334.332,1207.7018,1682.1749,1847.4452,2129.603,2568.5352,2773.2522,2897.949,3226.5366
2022-01-16,2333.3567,1211.9824,1684.2815,1848.9365,2130.2532,2567.3608,2770.1282,2893.5034,3220.6504
2022-01-23,2228.1694,1159.5613,1609.1178,1766.2124,2034.9187,2450.929,2644.4678,2762.2822,3073.754
2022-01-30,2136.99,1114.3976,1544.2006,1695.0403,1952.2607,2350.2634,2535.2607,2648.0303,2946.2158
2022-02-06,2151.4304,1121.9792,1555.5067,1706.2206,1965.2234,2366.3066,2552.6165,2665.7698,2965.888
2022-02-13,2197.7563,1143.6713,1586.8967,1742.2279,2006.752,2417.1323,2608.456,2724.799,3032.5095
2022-02-20,2256.6643,1177.2839,1631.3958,1790.1442,2061.267,2481.6187,2677.0288,2796.227,3110.9792
2022-02-27,2304.3857,1210.4133,1670.4614,1831.5664,2106.6724,2532.8245,2730.499,2850.9993,3170.069
