,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2021-09-05,1549.325822911998,-9750.3787913221,-6440.175902653248,-4675.518643031729,-1726.8544874609786,1549.325822911998,4825.506133284975,7774.17070561267,9538.8271317203,12849.030020389151
2021-09-12,1549.2742120815965,-9750.053988663609,-6439.96136880804,-4675.3628930944615,-1726.7969628313863,1549.2742120815965,4825.345386994579,7773.911734000716,9538.509376228172,12848.60199608374
2021-09-19,1549.0458766617273,-9748.617004394531,-6439.012233224668,-4674.673827891601,-1726.5424637204721,1549.0458766617273,4824.634217043927,7772.765997896697,9537.103569866482,12846.708341036345
2021-09-26,1549.3303893810792,-9750.40752950139,-6440.194884370135,-4675.532423613583,-1726.8595771764585,1549.3303893810792,4825.520355938616,7774.193619133914,9538.85524637412,12849.067891505376
2021-10-03,1548.1070081448802,-9742.70841916402,-6435.10958194981,-4671.840532797078,-1725.4960154605408,1548.1070081448802,4821.710031750301,7768.054965515931,9531.323181810478,12838.922019024689
2021-10-10,1548.3061809484207,-9743.961874215714,-6435.937495530578,-4672.441591749537,-1725.7180103724486,1548.3061809484207,4822.33037226929,7769.054370129047,9532.549440944751,12840.573819629888
2021-10-17,1565.760905072861,-9749.337318877584,-6434.62457813553,-4667.563772385883,-1714.882491651884,1565.760905072861,4846.404093135264,7799.085582531605,9566.146805605938,12880.858294373935
2021-10-24,1553.1664573339317,-9774.549072265625,-6456.140498924256,-4687.108818303622,-1731.1351989085858,1553.1664573339317,4837.4681135764495,7793.442150761532,9562.472995802073,12880.881569143443
2021-10-31,1553.7121056214887,-9777.9830029546,-6458.408628003937,-4688.7554627365,-1731.7433700111446,1553.7121056214887,4839.1675812541225,7796.180091916298,9565.832421310093,12885.406796260755
2021-11-07,1571.2953237652175,-9783.797825919795,-6457.368731746819,-4684.06198236543,-1720.944003142076,1571.2953237652175,4863.53444127262,7826.652629895864,9599.959798077036,12926.387635850664
2021-11-14,1575.4807259434401,-9809.85857217962,-6474.56898986932,-4696.538747826007,-1725.5280190621963,1575.4807259434401,4876.489260991414,7847.5001997128875,9625.530861671525,12960.819184235852
2021-11-21,1580.0061464261769,-9838.036470001069,-6493.166581474957,-4710.029114478797,-1730.4844363083193,1580.0061464261769,4890.496518599927,7870.04140733115,9653.179295448803,12998.047920610437
2021-11-28,1567.4822007381915,-9864.642401123047,-6515.647611203193,-4730.310528483391,-1747.0913040566445,1567.4822007381915,4882.055705533027,7865.275351600647,9650.611591038703,12999.606380958558
2021-12-05,1584.3024237167774,-9864.787589144351,-6510.822490087196,-4722.836400810165,-1735.189886981575,1584.3024237167774,4903.794523281837,7891.44124824372,9679.427759787335,13033.391592044734
2021-12-12,1569.8166078571046,-9879.333535373802,-6525.351181783299,-4737.355246801188,-1749.6931979573599,1569.8166078571046,4889.326413671569,7876.988884784208,9664.983975228697,13018.9663288192
2021-12-19,1586.75143858717,-9880.036578944164,-6520.88692024776,-4730.136961866482,-1737.872143710188,1586.75143858717,4911.374809424866,7903.639839040822,9694.390220341425,13053.538610279855
2021-12-26,1623.8831477726208,-9870.857903059792,-6503.519814883962,-4708.404409759185,-1708.8451211242116,1623.8831477726208,4956.611628644607,7956.170281354119,9751.286110429202,13118.624198605034
2022-01-02,1593.0885685850935,-9919.495233061256,-6546.929882686894,-4749.028069891581,-1744.8128159709095,1593.0885685850935,4930.989740836912,7935.205207061767,9733.107444465451,13105.671521014703
2022-01-09,1580.1407610345811,-9944.306572478952,-6568.266210711118,-4768.5112308692005,-1761.2003386634067,1580.1407610345811,4921.481860732569,7928.793177984293,9728.54730773435,13104.587669502183
2022-01-16,1597.656801254853,-9947.939704438913,-6565.703414533449,-4762.64606050823,-1749.8161227962244,1597.656801254853,4945.129512392956,7957.959663017936,9761.017442869103,13143.252455296722
2022-01-23,1582.2562838340034,-9957.62020111084,-6577.059931665659,-4774.895405290218,-1763.5582675028306,1582.2562838340034,4928.070835170837,7939.408398573215,9741.572073718677,13122.132343163858
2022-01-30,1582.5397484867196,-9959.404130415482,-6578.2382262494575,-4775.750838181619,-1763.8742128000304,1582.5397484867196,4928.953709773469,7940.830760846297,9743.317297531657,13124.483201697682
2022-02-06,1599.517705220268,-9959.526773970469,-6573.350954048974,-4768.193451495397,-1751.8542574939274,1599.517705220268,4950.889454773494,7967.228861935933,9772.386790811448,13158.561331767129
2022-02-13,1603.7439070504988,-9985.841562573944,-6590.7188817324795,-4780.791841513737,-1756.4829587862955,1603.7439070504988,4963.970559163116,7988.279655614736,9798.207123281833,13193.328521778234
2022-02-20,1606.0230487067745,-10000.032823022806,-6600.085203800561,-4787.586007208194,-1758.9791637366673,1606.0230487067745,4971.025047122308,7999.632104621744,9812.131729269928,13212.078064324722
2022-02-27,1610.1412296295166,-10025.675010681152,-6617.009210586548,-4799.862384796143,-1763.489556312561,1610.1412296295166,4983.771800994873,8020.144844055176,9837.292098999023,13245.9566116333
